"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual","Tdr: Residual","uu-stress: Residual","vv-stress: Residual","ww-stress: Residual","uv-stress: Residual","vw-stress: Residual","uw-stress: Residual","Alpha: Residual"
1.0,1.0997419368392128E-6,1.0,3.1412057497108026E-6,3.260387731431757E-6,0.7266797245118554,0.5615493546008493,0.19525754481476104,0.19525444780392512,1.0,0.0,1.0,2.0512721740394452E-5
13.0,0.5449020738376369,0.12427022668963938,0.37322982722463627,0.38726955227856336,0.9291003971966368,0.16519700815382302,0.12860736665986247,0.1286087079684563,0.001361499097783498,0.0668169535313143,0.0013612088741286133,0.4069580785779077
26.0,0.17636407133371934,0.12381868692442186,0.1371118755639473,0.14099947420668696,0.03795770872464011,0.035813521549657897,0.016014268193562862,0.01601477071655175,2.07744294978896E-4,0.009610871607645878,2.0415095142887452E-4,0.2338150014324105
38.0,0.05726152226872828,0.12364864060653279,0.0693278719517944,0.07168760042282672,0.004221755762281386,0.030548867683365715,0.012603709748036025,0.012604650062996166,2.0932595164364898E-4,0.00333465278389863,2.0115723525433463E-4,0.1646315449868545
51.0,0.02151065715270538,0.12342861894709016,0.045128963950432005,0.046669536026567454,0.002818954529642807,0.027145558335793248,0.011287495488562017,0.011289715007976724,2.3141282946385205E-4,0.0029610199935364463,2.2387182901368948E-4,0.12537594237369815
63.0,0.018305291561947892,0.12319896547042489,0.03879079543611584,0.04011518200455224,0.00236974080849247,0.024591454366386073,0.010326634647529078,0.010329766293574967,2.4821617118814986E-4,0.0029770417345230523,2.4177802845355543E-4,0.1032963582986852
76.0,0.015614561483690774,0.12293398849173695,0.036068886287565806,0.037256279661158624,0.002042215385706114,0.022261136310580954,0.009444923216794581,0.00944843302372502,2.6349352711857915E-4,0.003021698945942901,2.583955722121941E-4,0.08703364696300084
89.0,0.012908497106414564,0.12265410074656094,0.035164705120422114,0.036306980391270116,0.001788857218062213,0.020279058813821492,0.00868145479980241,0.008684700914945005,2.7588236396790613E-4,0.0030568134111946055,2.7199566249767583E-4,0.07534619169809674
101.0,0.010784617642134852,0.12238490347870377,0.03516975985441325,0.03631273095991522,0.001596081365828709,0.018696223742851386,0.008058521386744965,0.008061146797473363,2.848652144119643E-4,0.0030754270071443684,2.819183267838388E-4,0.0671141082576915
114.0,0.008946701382651828,0.12209003353225797,0.035657559122472496,0.036808251613779916,0.001419751924569574,0.01719865644252469,0.007455664813851253,0.007457428883078094,2.9204742200108716E-4,0.0030811014960833434,2.8990427807719203E-4,0.060063599442447844
126.0,0.0075717506754297385,0.12181079868404619,0.03633799263668076,0.03750341753839485,0.0012803499373949462,0.015982541243361587,0.00695505724378424,0.006956021298310738,2.9650662206992805E-4,0.0030736228054300293,2.9491439582010154E-4,0.054788466171831945
139.0,0.006360035593128799,0.12150922402585553,0.03716553049683181,0.03836233553389371,0.001149371457801876,0.014815338558413245,0.0064644208863884394,0.006464626437265488,2.9926781329366015E-4,0.0030522319875531255,2.981117755557128E-4,0.050056744878199166
152.0,0.005386239548177491,0.12120679247769546,0.038020771803371524,0.039252608325142206,0.0010354559385179253,0.01377995025438782,0.006020455233213439,0.006020076817731409,3.001275407280025E-4,0.0030179130720845914,2.99280127268019E-4,0.046101019903213
164.0,0.0046562970689672765,0.12092924013766006,0.0387802216587778,0.04005281617503713,9.428808035072899E-4,0.012923592048241249,0.005646964960599121,0.005646216782739644,2.994971324904308E-4,0.0029760672572165824,2.988518803739445E-4,0.04298463887123587
177.0,0.0040202252928663125,0.12063200898003425,0.039542507801776705,0.04084569422623765,8.540987021441386E-4,0.0120880770599936,0.005277175814764642,0.005276195271152226,2.9752336781971864E-4,0.002921257220419244,2.970282278189082E-4,0.040068366030675075
189.0,0.0035101543710796923,0.12036131637153277,0.04016935185481215,0.04150005502251875,7.811973302086875E-4,0.011390503434798652,0.0049645142317465115,0.004963456440880449,2.947217295179052E-4,0.002863411944595057,2.943250502299779E-4,0.03772063540700043
202.0,0.003069047497749594,0.12007329603375226,0.040756988919830484,0.04210644844890623,7.107745678137387E-4,0.010703800802115596,0.004653570267063351,0.004652542724251967,2.9083359947526993E-4,0.002794371242383564,2.905129228307836E-4,0.03548234576018288
215.0,0.0026838509417096324,0.11979113383469994,0.04124303387522648,0.04259650667416979,6.480606345101069E-4,0.01007965722033721,0.004368560061391357,0.004367651691284439,2.862489227396838E-4,0.0027201348164923493,2.859856334825405E-4,0.033507280216313794
227.0,0.0023702686832123856,0.11953653068355978,0.04159803782851918,0.042944719001895885,5.961271875508634E-4,0.009552088695407161,0.004126180544459888,0.004125434729317425,2.81544154121543E-4,0.002648052874998838,2.813209859477731E-4,0.03188001322761296
240.0,0.002098724699362473,0.1192674046176404,0.04187904837865418,0.04321317195672365,5.455259912629303E-4,0.009026872448370832,0.003883848887132425,0.003883312143835159,2.7607148025099047E-4,0.00256718229673867,2.758826736094899E-4,0.030296824674980686
252.0,0.001879628831739391,0.1190253419032039,0.0420451132575001,0.043361116209612575,5.034123555131097E-4,0.008580023982222735,0.0036771096274647867,0.0036767779005384077,2.7077026818199927E-4,0.002490893683894993,2.706070366884796E-4,0.028977645892820404
265.0,0.0016554828388957979,0.11877038879778193,0.04211403377977546,0.043411046405854796,4.621787833189971E-4,0.008132564190120982,0.0034697940384613873,0.0034696830900712962,2.6484777735966646E-4,0.0024074529531157942,2.6470728827486826E-4,0.027681075210203125
277.0,0.0015162127039637728,0.11854148332177535,0.04208498992763557,0.04336351312947902,4.2770502427474076E-4,0.007749832336813153,0.0032924199059881855,0.0032924998766745137,2.592772330733545E-4,0.002330406133053712,2.591562466431239E-4,0.02659055212380463
290.0,0.0013641651445541478,0.11830057915026156,0.04195145209198806,0.043215895183921896,3.9382821955051626E-4,0.007364618692329896,0.0031140423843160365,0.00311430676497531,2.53186751603111E-4,0.002247605126077576,2.530843102941124E-4,0.025509475751141517
303.0,0.0012239611083226128,0.11806680136289278,0.041713680052069844,0.04296557948884986,3.631640979709182E-4,0.007006979671745382,0.0029487204483694,0.0029491406103740576,2.4708122824535053E-4,0.002166061507724681,2.469964363780291E-4,0.024519879779601267
315.0,0.0011243835159891746,0.11785796285974126,0.041410444075201676,0.0426578781411052,3.3740685774769275E-4,0.006698889274928684,0.0028066674538635233,0.002807203696010329,2.4146056821570296E-4,0.0020922748833654835,2.4139286132267128E-4,0.023677974964760554
328.0,9.967708131194406E-4,0.11763834367920549,0.04099921772228916,0.04224538287137475,3.119756628396075E-4,0.006386790514705384,0.002663216931613558,0.0026638501399234306,2.3540836004776086E-4,0.0020142938648765197,2.3535984224878946E-4,0.022834623440310647
340.0,9.418468657086191E-4,0.11744213037540611,0.040544729348861414,0.04179218491490044,2.905441891401226E-4,0.0061169357311484,0.0025396334213795735,0.0025403303497388524,2.2986773163563215E-4,0.0019443454405198577,2.2983857723319568E-4,0.022112777299008995
353.0,8.609838494385302E-4,0.11723608811191884,0.03998401588513559,0.041236388380141195,2.693123977835678E-4,0.0058426428103315635,0.0024145171485610854,0.0024152585738134997,2.2392250059040348E-4,0.0018709644747350743,2.23917082073185E-4,0.021385590511714365
366.0,7.756635839233183E-4,0.11703687152822981,0.039354312245655165,0.04061227159427546,2.4993373080699633E-4,0.005585547480577932,0.002297764195921867,0.00229852759083674,2.1803865871391977E-4,0.0018002197062000254,2.180591590449438E-4,0.02070951413651136
378.0,7.360005503665712E-4,0.11685899473326597,0.03872356886767686,0.0399855642205579,2.3352958400416125E-4,0.005362227058855253,0.0021968064543615878,0.0021975740888174654,2.126606978457255E-4,0.0017373300019011063,2.1270848232314227E-4,0.020126235618355248
391.0,6.753382902272518E-4,0.11667206630316088,0.0379912146798063,0.039253876372489144,2.1720847984279572E-4,0.005134234741503572,0.002094220796068475,0.002094980218377166,2.068889413777656E-4,0.001671883357328531,2.0697059169939882E-4,0.019534234750583145
403.0,6.398191728704497E-4,0.11650522392554102,0.03727963004068234,0.03853836011568425,2.0336090085942667E-4,0.004935651261973016,0.0020053047347340295,0.002006046468472081,2.016084131328257E-4,0.0016139519157703953,2.0172469941131415E-4,0.01902121023598296
416.0,5.653143812345946E-4,0.11633041232181811,0.03647230857370716,0.03772392119283075,1.895550391745697E-4,0.004732403395337338,0.0019147499105158124,0.0019154651404808495,1.9593662928697568E-4,0.0015539145246760853,1.9609429050515767E-4,0.018498368201226027
429.0,5.596459673488916E-4,0.1161612500949611,0.035636194034045256,0.03687483067439904,1.768746645305446E-4,0.00454059623687359,0.0018297375049061279,0.0018304205097247335,1.9031283241403832E-4,0.0014966844216906233,1.9051553169779692E-4,0.018006762487626993
441.0,4.962743540020311E-4,0.11601026462673511,0.03484221592217924,0.03606477069783359,1.660762208136443E-4,0.004372960143125299,0.0017558126575497105,0.0017564637976209248,1.851641136838839E-4,0.001446306883005295,1.854108739582677E-4,0.017578317150424017
454.0,4.8672539132779794E-4,0.11585207073389134,0.03396360912212502,0.035165437578449435,1.5527038847039558E-4,0.004200826438397958,0.0016802892897484845,0.0016809039005210686,1.7963467307288927E-4,0.0013943218647626111,1.7993024197051903E-4,0.017139321497950905
466.0,4.4961230215358184E-4,0.11571034258652556,0.03313949153960415,0.03431679841593547,1.46046490321135E-4,0.004050113080719106,0.0016144917207050846,0.0016150736040607386,1.745778861138723E-4,0.0013486393136907234,1.7491900149920638E-4,0.016755454815558235
479.0,4.383809871184336E-4,0.11556182608472822,0.03223585216651382,0.03338494651091486,1.3679415093656734E-4,0.0038950893305344557,0.001547147890069837,0.0015476946571616526,1.6915747178578228E-4,0.001301523497070695,1.6954787086429974E-4,0.01636087280837151
491.0,4.101275924552495E-4,0.11542896287755317,0.03139994828136951,0.03251942635088841,1.2888241377718765E-4,0.003759105920591932,0.0014883681837524932,0.0014888834800644206,1.6421569466858416E-4,0.0012600927742013053,1.646498683643138E-4,0.016014781343000207
504.0,3.953746490481177E-4,0.11528923936546295,0.030491597722148395,0.03157836362779645,1.2093389587341102E-4,0.0036189991979770427,0.0014281006814583603,0.0014285837117870895,1.5893841417185346E-4,0.0012172986188456708,1.5941662570512468E-4,0.015658013157572544
517.0,3.561167653357955E-4,0.11515394632421581,0.02958764965097212,0.03063909725469761,1.1357766475825089E-4,0.0034859063165827526,0.001371138572059081,0.0013715917199436183,1.5375245200618544E-4,0.0011765328025489083,1.5426951704179687E-4,0.015318746660761011
529.0,3.44059915541511E-4,0.11503274303063926,0.028759583333383687,0.029777815947336875,1.0726872217379717E-4,0.0033688932860799427,0.0013212963920618244,0.0013217238408866686,1.490567881626704E-4,0.0011405647821906312,1.4960389191989856E-4,0.015019994721780467
542.0,3.417103447314351E-4,0.11490500450770895,0.02787269099439123,0.028855015840696312,1.0091145079408642E-4,0.0032480752430005034,0.001270072558988741,0.0012704735014091573,1.4407974285440188E-4,0.0011032625148012793,1.4465215624443983E-4,0.014710864374499142
554.0,3.122461044713408E-4,0.11479027313567453,0.02706730099679665,0.028015933087647743,9.544913021620053E-5,0.003141724160378648,0.001225187560439548,0.0012255658388346062,1.3959609580999467E-4,0.0010702526412301834,1.401845430498649E-4,0.014438013691424514
567.0,3.0383420023825805E-4,0.1146693778903401,0.026211985653606384,0.027123259220762173,8.993490620662607E-5,0.0030317859747234677,0.0011789952055240908,0.0011793507925177138,1.348681771323838E-4,0.001035914377917803,1.3546533702297813E-4,0.014155040680485937
580.0,2.949658175928224E-4,0.114551667197126,0.025377180741197554,0.026253510754357928,8.480669590714163E-5,0.0029270107698400154,0.0011351743566392035,0.0011355080463362286,1.302844915826221E-4,0.001002975222237618,1.3088104755765344E-4,0.013884310821787031
592.0,2.8333609292123963E-4,0.11444555544553806,0.024626487869982828,0.02547089107368369,8.038969091808633E-5,0.002834624818856084,0.0010966995512846187,0.0010970154263857462,1.2618726080470134E-4,9.737471053835905E-4,1.2677419327806151E-4,0.013644563854471901
605.0,2.573904302339592E-4,0.11433359089578811,0.02383997210300364,0.024647479536516918,7.592067326742578E-5,0.002738960397814921,0.0010570288331909305,0.001057325414107037,1.2189924914781668E-4,9.433189012906522E-4,1.2246663377154108E-4,0.013395142029096077
617.0,2.591483742851289E-4,0.11423263520291574,0.023134296232734684,0.023911422448667972,7.206465496931777E-5,0.002654528505519452,0.0010221578392720647,0.0010224384425217504,1.180832145433027E-4,9.16342137933669E-4,1.1862465939041757E-4,0.013173834981688812
630.0,2.3964309148315045E-4,0.11412577585163972,0.022397985237094242,0.023143015441774988,6.815724490520819E-5,0.0025670173195599592,9.86162855887334E-4,9.864263808250344E-4,1.1410627550257741E-4,8.883084531108225E-4,1.1461036460450718E-4,0.012943168813467064
643.0,2.4689468568527543E-4,0.11402149542263215,0.021687428693897077,0.022401198505060484,6.450960152733074E-5,0.0024834155764959114,9.519143719312144E-4,9.521628876848748E-4,1.1029515051228494E-4,8.615052417291536E-4,1.1075306779227569E-4,0.01272138537026078
655.0,2.3684283940697797E-4,0.11392733065752478,0.02105648667597528,0.021743216472594883,6.135499669849856E-5,0.002409525071902415,9.217617496540369E-4,9.219962020197048E-4,1.069254899377766E-4,8.378615708891001E-4,1.0733483152517485E-4,0.01252408256865122
668.0,2.1294791231239426E-4,0.11382767756032841,0.020398802661688236,0.02105683098615702,5.8151032819445464E-5,0.0023328532605277476,8.905904093486843E-4,8.908104982382479E-4,1.034379940447232E-4,8.134452860219598E-4,1.0378764468327672E-4,0.012317909785933254
680.0,2.1796897592240536E-4,0.11373771829802912,0.0198128773566658,0.02044937333522879,5.537678123187914E-5,0.0022650425391376253,8.631208942244794E-4,8.633285451796121E-4,1.0037170411803815E-4,7.920161764280583E-4,1.0065965976049938E-4,0.012134194905989345
693.0,2.092529564822627E-4,0.11364253850717196,0.019203933527302625,0.01981202560850626,5.2555251583852154E-5,0.0021946190487505826,8.346960136139272E-4,8.348907509486064E-4,9.72185350028306E-5,7.700150076018817E-4,9.743485638987769E-5,0.011941919412873219
705.0,1.9395406891217168E-4,0.11355638727227689,0.018660663883449266,0.019246136553923415,5.010875137452835E-5,0.002132290292056666,8.096247619366239E-4,8.098070135619159E-4,9.446850671056408E-5,7.508220383359884E-4,9.461417026950605E-5,0.011770328984317836
718.0,1.985282026991168E-4,0.11346528154387595,0.018092159078362494,0.018658220337590944,4.761740253003199E-5,0.0020675270073306803,7.836601166893837E-4,7.83830030170459E-4,9.166992967505571E-5,7.312372039100837E-4,9.173447327075664E-5,0.01159048033169664
731.0,1.9059359774361805E-4,0.11337626147261584,0.01754329550614974,0.018088719336878386,4.527995386604428E-5,0.0020054887905141803,7.588719289061284E-4,7.590298485174348E-4,8.90690680296778E-5,7.1289556012326E-4,8.904929707215618E-5,0.011416573544563376
743.0,1.88586770560027E-4,0.1132958075015426,0.017051171408995973,0.017578169460656056,4.324843188522181E-5,0.0019505240317227387,7.369800444349724E-4,7.371263021707559E-4,8.685411045085933E-5,6.970423103906882E-4,8.675491249198315E-5,0.011261039339244673
756.0,1.7428494999812018E-4,0.11321070108752325,0.0165347024524736,0.017039771994190066,4.1175938571758E-5,0.00189335824369543,7.142785231310591E-4,7.144138043399006E-4,8.467044818297595E-5,6.810040997478321E-4,8.448409490604727E-5,0.011097671068754108
768.0,1.6910529421269033E-4,0.1131337071555118,0.01606906137934787,0.01655823919514333,3.9372319568891005E-5,0.0018426832331793473,6.942128918037148E-4,6.943377180588157E-4,8.286843616892286E-5,6.672040283022487E-4,8.260200079579715E-5,0.010951365216489786
781.0,1.6629520903368476E-4,0.11305202313841366,0.015575534022121196,0.016049240408410197,3.753058227379971E-5,0.0017899420938603428,6.73388762622072E-4,6.7350172232502E-4,8.11652970962702E-5,6.532826309983014E-4,8.081314906487655E-5,0.01079749162804826
794.0,1.7170022766186324E-4,0.11297223306209288,0.015093183508170118,0.015554802327921157,3.5796504523828315E-5,0.0017393431613078806,6.534649551193755E-4,6.535676469768678E-4,7.97394062077048E-5,6.403693185860948E-4,7.930470961643895E-5,0.010648185106836143
806.0,1.635953640625556E-4,0.11290015737725143,0.01465610554660198,0.0151042886441562,3.42847698015841E-5,0.0016944495537328252,6.358326505002374E-4,6.359251796084712E-4,7.868507938136103E-5,6.292705026261289E-4,7.817779910893004E-5,0.010514219441790177
819.0,1.5143054969035368E-4,0.11282346073534591,0.014190844854541482,0.014623089644789047,3.273713421389219E-5,0.0016476914042168654,6.175113217997221E-4,6.175940914094613E-4,7.784020185331168E-5,6.18053768146773E-4,7.726023458966409E-5,0.010373059777448774
831.0,1.507626013220517E-4,0.1127542157701997,0.013767870492151326,0.014188149436049123,3.1387232784219604E-5,0.0016061773362358329,6.012838083864313E-4,6.013574464056893E-4,7.734435981251379E-5,6.083695293114734E-4,7.670312611523939E-5,0.010246251192529457
