"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual","Tdr: Residual","uu-stress: Residual","vv-stress: Residual","ww-stress: Residual","uv-stress: Residual","vw-stress: Residual","uw-stress: Residual","Alpha: Residual"
1.0,1.1019741245443795E-6,1.0,2.1710256707778793E-6,2.217596393306955E-6,0.9999999999999999,0.6710581089166653,0.23423056438523654,0.23419663865592807,0.9999999999999999,0.0,0.9999999999999999,9.123520406354308E-5
8.0,0.44845852936409203,0.1754607272341306,0.4117789612890765,0.43524809729741265,0.315037527707448,0.38601883664202774,0.36788443668550147,0.36784346863456335,0.007363933689337302,0.13886075155619274,0.0066760948167893614,0.5821831927178217
15.0,0.5153294319096616,0.1729372682744008,0.2748490344496506,0.2886348931003604,0.23660937203473492,0.1373190128693558,0.09204674965472838,0.09205601636433244,0.0016047845232239665,0.0514266826302961,0.001525942395122328,0.36049331252810185
22.0,0.3099165441557705,0.17226542791756372,0.17926769776462467,0.18634539274917775,0.04725815809179966,0.07454463315717487,0.0351771707166976,0.035214976322489634,9.640148957052343E-4,0.018946566947736863,8.520863402879273E-4,0.2676573476158157
30.0,0.15074810972913144,0.1714378388173875,0.12097641489240483,0.12571419787527469,0.008190854579996354,0.057555474602720515,0.02477372345221777,0.024800766996415913,9.070521780435645E-4,0.008347984437797638,8.347252084529112E-4,0.19691826591473424
37.0,0.08021983712910748,0.17060020341300455,0.09077188696575389,0.09390669380669613,0.005409312093760073,0.0485008388473447,0.020873517899527044,0.020890813464606427,8.926591474931603E-4,0.006562475672591332,8.46914786461725E-4,0.15859371791094395
44.0,0.04725367201393531,0.16971815970085632,0.07771484102472377,0.08053657458538266,0.004214705081207731,0.04159918547333523,0.017930749152642284,0.017941968493870766,8.699064521308741E-4,0.006019616924522866,8.399265670494471E-4,0.13270914540536538
52.0,0.034552814854442074,0.16876159459549148,0.07156953909265211,0.07397552660902615,0.0032754538974362024,0.03547576028917236,0.015259475775112856,0.015266632595928841,8.33898407387882E-4,0.005609489677003191,8.135475748597249E-4,0.11208415105662191
59.0,0.02696146802492887,0.167956946535641,0.0682385737006662,0.07077728388723803,0.0026708751481306038,0.031214492381560686,0.013368228416424375,0.01337253113686231,7.959253746412499E-4,0.005264527067729312,7.800809639880712E-4,0.0988895743849386
66.0,0.022120689843496282,0.1672179317390212,0.06640791026117207,0.06867549644297205,0.0022005935665581062,0.02770604234929049,0.011794046143228602,0.011796208303971276,7.543992802918633E-4,0.004916130185959019,7.412369802370074E-4,0.08864020470167128
74.0,0.016840252269659354,0.1664303257720642,0.06398231003681416,0.06622100597865013,0.0017835805213438714,0.02439676966369133,0.01030220017421357,0.010302402202343642,7.045046694403377E-4,0.004523785155241413,6.931903206713659E-4,0.079400017282759
81.0,0.013768082150503892,0.16579799038770587,0.06190572384369192,0.0640086999621621,0.0014971556196255085,0.021974735385166155,0.009209317717743035,0.009208421710478391,6.599752288308133E-4,0.00419491810561272,6.497192706224451E-4,0.07286403410466276
88.0,0.011279751164959575,0.16521338014215023,0.059589966128924504,0.061545774970785394,0.0012662193107757136,0.019900761148043893,0.008275863562947504,0.00827435003309517,6.153346813742845E-4,0.003885204098081496,6.057915753631474E-4,0.06740000209246148
96.0,0.009174516391885339,0.16459507347699692,0.05667865495333566,0.058474163624701675,0.001054320479818175,0.017872452175711467,0.007367484954398255,0.00736569827420047,5.645046419656996E-4,0.0035591157322472093,5.55503830802216E-4,0.06215806412066147
103.0,0.00784454297998326,0.16409780114504277,0.053923786501940886,0.05556596563694729,9.042198706340468E-4,0.016341267556739307,0.006686178776138456,0.006684419078452994,5.204682057099401E-4,0.0032991946759001424,5.117481896686569E-4,0.05825503893815108
110.0,0.00664146990012359,0.1636374605821994,0.05098314050577533,0.052494416080736385,7.799734363209159E-4,0.014997510835693745,0.006092352550834015,0.00609076984187963,4.770577111379079E-4,0.0030631620297574976,4.685106142314005E-4,0.05485819377880117
118.0,0.005677027779276773,0.16314696397715744,0.04751329432864084,0.04886546858185426,6.63076244272315E-4,0.013653288746997625,0.005502931408496938,0.005501614027963408,4.287527682788831E-4,0.0028210984131930086,4.2034095591447795E-4,0.051476438956470146
125.0,0.00498157833664092,0.1627492686962253,0.04443442303925067,0.045661087301045664,5.783351290430671E-4,0.012618127251338455,0.005052720706804232,0.005051649417634439,3.885252535638835E-4,0.0026304270318998004,3.802424491924733E-4,0.04887522529140756
132.0,0.0043516351165144036,0.16237489061504992,0.04131421604145595,0.04246372841646271,5.068383857666733E-4,0.011694368301679725,0.004654116764170614,0.004653243787016237,3.5128043253166206E-4,0.0024569348203326694,3.4318364833834937E-4,0.04655038644857999
140.0,0.0037331281583319795,0.16196910492385685,0.03791371874933359,0.038976100815910214,4.3831928309579177E-4,0.010755382799317306,0.004252450114513955,0.004251778803027125,3.139698683590606E-4,0.0022750960641446057,3.062117279034054E-4,0.044177526537651744
147.0,0.003451136153364245,0.16163131203896502,0.03511444165053256,0.036112398460404614,3.877886876970015E-4,0.010021772730660494,0.003941399447402733,0.003940891383078781,2.872079078432405E-4,0.002127973610756502,2.798916553993558E-4,0.042311900935935134
154.0,0.0030133052029116354,0.16130639236647157,0.032521184136760556,0.033468013119513966,3.444728545634883E-4,0.009359410731969744,0.003662862371187715,0.0036624669668113155,2.668117964970304E-4,0.001990671252764906,2.6009638523154054E-4,0.04061391091345278
162.0,0.002677074070329584,0.16094827248831656,0.02986998458702724,0.030766119978382966,3.0230135334877504E-4,0.00867847234735099,0.003379129203686628,0.00337884546514563,2.516201241043389E-4,0.001845230880279251,2.4571777288319983E-4,0.03884979825080649
169.0,0.0025656085622861404,0.1606484050892625,0.027852283393053037,0.02871081148039607,2.707300060751118E-4,0.008140985718403123,0.0031572607832187753,0.0031570609501254013,2.449062523837468E-4,0.0017286644793523692,2.3975948383031572E-4,0.037439643045082724
176.0,0.0022495864037528103,0.1603559705441891,0.026082117974633688,0.02690424279440842,2.43319683047769E-4,0.007651410944608754,0.0029569510665911074,0.0029568224613134944,2.4323769661333615E-4,0.0016234709298558485,2.3882954727201528E-4,0.03613760556713925
