"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual","Tdr: Residual","uu-stress: Residual","vv-stress: Residual","ww-stress: Residual","uv-stress: Residual","vw-stress: Residual","uw-stress: Residual","Alpha: Residual"
1.0,1.488393259683044E-6,1.0,2.4273559164435094E-6,2.3764877832856143E-6,1.0,0.6710739642364361,0.2344340124743013,0.2339806487568988,1.0,0.0,1.0,9.123064776951696E-5
15.0,0.46901575543169993,0.9335502739041607,0.27609052812954266,0.27962491570987513,0.23819145623167318,0.13873574786330536,0.09382014411596823,0.0936709207224116,0.011519401555488766,0.051474111786847826,0.011327238079938977,0.3624458216561591
30.0,0.13943347455242125,0.926472088414924,0.126665485216837,0.12691586255372758,0.008479355967463553,0.054367981287643516,0.025254436521493402,0.025236091388860044,0.013157486719967875,0.00852921295378314,0.012993252598184414,0.19049002343299062
45.0,0.044629243834034216,0.9172268090849082,0.08047814828426027,0.08036356065210035,0.004072750064904299,0.033969382102870385,0.017947831601092496,0.017923308544200506,0.012867752700748717,0.006353451818577864,0.012790226216529458,0.12484132820941134
59.0,0.028277412884915306,0.9093907634597317,0.07204794857708571,0.07191366556596235,0.0026223983412928887,0.02215487701419481,0.013655589481783918,0.013633105366973312,0.011505113413700294,0.006134134654142222,0.011459797897134938,0.09409477826605651
74.0,0.018305081012347745,0.902569274006628,0.06828663486236174,0.068062169457293,0.0017121555186837324,0.015108348463690666,0.010464435655961966,0.01044485892219348,0.009585889142553724,0.006097585987188283,0.009545085836248775,0.07420520078735922
89.0,0.012489011995909636,0.8973133918195834,0.06463657123121734,0.06433521649087491,0.0011677940574083081,0.011996024187665103,0.008211694781216528,0.008194631149030011,0.0077759127558153325,0.0059803463670248195,0.007732963463501826,0.060825948544903634
103.0,0.00909646071066054,0.8935927541874203,0.060632745294352905,0.060270486524873,8.527218883307697E-4,0.010676031949841526,0.0066877419157318554,0.00667261920258766,0.006477838734457931,0.005655927675418105,0.006433903126122058,0.05161643916428361
118.0,0.006806538762496704,0.8905771405497205,0.05583441747863565,0.05543563662935885,6.398971403457396E-4,0.00968093488860819,0.005492456320344118,0.005479138351551954,0.005594423949265826,0.00511513681916603,0.005552486410959578,0.04391611251079322
133.0,0.005174158486180931,0.8883086840334006,0.05099030203980492,0.05060662203654633,5.072332690148952E-4,0.008723643208586129,0.004619020383632739,0.004607758829585128,0.005172571038815451,0.004502319307338376,0.0051404907051035625,0.03774242142405913
147.0,0.004094564719251206,0.8866408506979754,0.046816996180875634,0.04647567642091239,4.2928796405475534E-4,0.007872954894238053,0.004011825273787478,0.0040023187057638306,0.005054957878049651,0.0039684303580910935,0.005038458400343517,0.0329712163276492
162.0,0.0032990121577097568,0.885187624875884,0.042879358654601,0.042568235643148294,3.751861214404034E-4,0.007138632586732178,0.0035227467287947943,0.0035149435437065494,0.005068001254155531,0.003492589646279412,0.005066972120708418,0.02866387236306129
177.0,0.0026910738518663834,0.8839826627656815,0.03942834300645247,0.03913021533913576,3.4009735538497935E-4,0.006689543842042881,0.0031546289245398705,0.0031484319278362043,0.005108407958581904,0.003118720338297482,0.0051177494156618205,0.025028009195543086
192.0,0.0022375749577500754,0.882931163373363,0.036352784727627624,0.03606550217810217,3.160617234402474E-4,0.006543082101110142,0.0028742130134770502,0.0028696599935856826,0.005118983874668424,0.0028179943261584504,0.005131658035272729,0.02190456903620942
206.0,0.001908167101131433,0.8820487165759949,0.03368097526004149,0.033428310931052994,3.0027229977265714E-4,0.006620494825347247,0.00266977084195022,0.0026665902209404508,0.005087781554652802,0.0025737080482894042,0.005097877452154637,0.019380176128702842
221.0,0.0016706765645733283,0.8811713101079147,0.03097872135236412,0.030778930963875926,2.873265738850757E-4,0.006850241888424413,0.0024951949237775736,0.002493189899429436,0.0050156342145511075,0.002327598788490527,0.005019878115243518,0.01700816955300895
236.0,0.0015104509137680979,0.880312125108185,0.028444981300064405,0.028290654499340935,2.79224355312968E-4,0.007172621432523343,0.0023552924530172675,0.0023542081801506175,0.0049201401753693865,0.002085080480320292,0.004915949230887007,0.014934787855017777
