"Iteration","Mass Flow 1 Monitor: Mass Flow 1 Monitor (kg/s)"
1.0,1.537310300313059E-4
15.0,0.0022943425992166017
30.0,0.004511066580586382
45.0,0.006629402862507545
59.0,0.008535688927196328
74.0,0.010520084860841298
89.0,0.012451446551785556
103.0,0.0142089429656181
118.0,0.016045307649207065
133.0,0.017834784466052862
147.0,0.019464120006606144
162.0,0.021167605845368996
177.0,0.022829249840411552
192.0,0.024450973121908845
206.0,0.025930199761342008
221.0,0.027480090963897204
236.0,0.028995466611311155
250.0,0.030381884847791703
265.0,0.03183930795789755
280.0,0.03326879632710889
294.0,0.03457826763281812
309.0,0.03595468107538803
324.0,0.03730487477057613
338.0,0.03854250869057364
353.0,0.03984542685387837
368.0,0.04112539781251279
383.0,0.042383241834076844
397.0,0.043537858764367415
412.0,0.04475468705280659
427.0,0.04595086089021428
441.0,0.047048764216173704
456.0,0.04820516942076282
471.0,0.049340617916790216
485.0,0.0503809756201423
500.0,0.05147407358477978
515.0,0.05254374096224544
530.0,0.053588532671103514
544.0,0.05453979934146804
559.0,0.05553185152887121
574.0,0.056494304977816295
588.0,0.05736489171728918
603.0,0.058267495622102906
618.0,0.05913917913236155
632.0,0.059925722317256506
647.0,0.060740928953031105
662.0,0.061529469136996924
676.0,0.062243071569729594
691.0,0.06298530321851346
706.0,0.06370558744375565
721.0,0.0644046854584247
735.0,0.06503857209472899
750.0,0.06569818262436071
765.0,0.06633781957284506
779.0,0.06691657789020417
794.0,0.06751718749629451
809.0,0.06809801291365918
823.0,0.06862270113230434
838.0,0.06916670167732014
853.0,0.06969254211156774
868.0,0.07020115193498988
882.0,0.07066082601798257
897.0,0.07113774263562535
912.0,0.0715991260129826
926.0,0.07201616367355754
941.0,0.07244888896499387
956.0,0.07286753895405218
970.0,0.07324596176921652
985.0,0.07363866783157587
1000.0,0.07401866159050578
1014.0,0.0743622160227315
1029.0,0.07471885584251316
1044.0,0.0750640837229746
1059.0,0.07539830023511301
1073.0,0.07570067804987317
1088.0,0.07601481485414398
1103.0,0.07631914955778962
1117.0,0.07659470308822301
1132.0,0.0768812309465963
1147.0,0.07715911744193854
1161.0,0.07741101006665269
1176.0,0.07767325676563037
1191.0,0.07792795975223948
1206.0,0.07817548038543379
1220.0,0.07840033206637055
1235.0,0.0786349766377154
1250.0,0.07886348772090285
1264.0,0.07907154232306839
1279.0,0.0792891869412163
1294.0,0.07950170416242139
1308.0,0.07969570359784725
1323.0,0.07989917842982175
1338.0,0.08009838716962471
1352.0,0.08028068884081746
1367.0,0.08047234277818244
1382.0,0.08066040679590718
1397.0,0.0808450727657298
1411.0,0.08101451723227537
1426.0,0.08119309682696767
1441.0,0.08136874955800502
1455.0,0.08153017261223423
1470.0,0.08170054580490052
1485.0,0.08186836501316082
1499.0,0.08202278898840723
1514.0,0.08218597532779895
1529.0,0.08234691100162624
1544.0,0.0825056857952206
1558.0,0.08265200298728013
1573.0,0.08280684125349742
1588.0,0.08295975937023707
1602.0,0.08310081643958735
1617.0,0.08325022977676869
1632.0,0.08339793140272907
1646.0,0.08353429891523939
1661.0,0.0836788725715187
1676.0,0.08382191845923329
1690.0,0.08395410113694154
1705.0,0.08409435617427874
1720.0,0.0842332485457857
1735.0,0.08437083039337472
1749.0,0.08449810258901841
1764.0,0.0846332928296083
1779.0,0.0847673167998549
1793.0,0.08489139288863984
1808.0,0.08502328890423755
1823.0,0.08515414836540253
1837.0,0.08527538421212062
1852.0,0.08540435372508064
1867.0,0.08553240176829115
1882.0,0.08565956432512348
1896.0,0.08577748089036634
1911.0,0.08590302795653418
1926.0,0.08602778603691973
1940.0,0.08614354033249617
1955.0,0.08626685357934735
1970.0,0.08638945802995719
1984.0,0.08650327112977568
1999.0,0.08662457273659491
2014.0,0.08674523158683367
2028.0,0.0868572815185571
2043.0,0.0869767448225739
2058.0,0.08709561248408008
2073.0,0.08721389654937929
2087.0,0.0873237790266056
2102.0,0.08744096570104254
2117.0,0.08755759633017515
2131.0,0.08766595513743083
2146.0,0.08778152623777671
2161.0,0.08789655466216588
2175.0,0.08800342457196841
2190.0,0.0881174036863917
2205.0,0.08823083859390375
2220.0,0.08834372671681415
2234.0,0.0884485933897504
2249.0,0.08856041291747242
2264.0,0.08867167150002472
2278.0,0.08877500032853881
2293.0,0.08888515456934754
2308.0,0.08899472479932581
2322.0,0.08909645548463266
2337.0,0.08920487034009483
2352.0,0.08931267252037213
2366.0,0.08941272618054685
2381.0,0.0895193143380127
2396.0,0.08962525736940281
2411.0,0.08973054468995974
2425.0,0.08982821086150715
2440.0,0.08993219709455916
2455.0,0.09003549330525897
2469.0,0.09013127017076451
2484.0,0.09023319932561574
2499.0,0.09033440555703341
2513.0,0.0904282013459515
2528.0,0.09052797724269335
2543.0,0.09062699756363833
2558.0,0.09072525300403556
2572.0,0.09081625979246286
2587.0,0.09091300919012531
2602.0,0.09100896654900965
2616.0,0.09109780404571434
2631.0,0.09119220620825787
2646.0,0.09128579337064742
2660.0,0.09137240090886066
2675.0,0.09146439469275595
2690.0,0.091555556050812
2704.0,0.09163988568264664
2719.0,0.0917294256283179
2734.0,0.09181812166840318
2749.0,0.09190597067725247
2763.0,0.09198719711728101
2778.0,0.09207340240058162
2793.0,0.09215875608590005
2807.0,0.09223765058157436
2822.0,0.09232135676297946
2837.0,0.09240421191247919
2851.0,0.09248077689713707
2866.0,0.09256199050971206
2881.0,0.09264235837453755
2896.0,0.09272188374041082
2910.0,0.0927953491231312
2925.0,0.09287325404335661
2940.0,0.09295032780301975
2954.0,0.09302151764347719
2969.0,0.09309699821502224
2984.0,0.09317166165630177
2998.0,0.09324061713835005
3013.0,0.09331371988188514
3028.0,0.09338602469600607
3042.0,0.09345279533039952
3057.0,0.09352357736342483
3072.0,0.09359358278357459
3087.0,0.09366281812734117
3101.0,0.09372675083531291
3116.0,0.0937945225666524
3131.0,0.0938615483274519
3145.0,0.09392344078658386
3160.0,0.09398904929746586
3175.0,0.09405393684035251
3189.0,0.09411385734060673
3204.0,0.09417737845800501
3219.0,0.09424020602238471
3233.0,0.09429822694400253
3248.0,0.09435973911060386
3263.0,0.09442058407375409
3278.0,0.09448077155489805
3292.0,0.09453636152607885
3307.0,0.09459530417960081
3322.0,0.09465361620647288
3336.0,0.09470748043377512
3351.0,0.09476459980412796
3366.0,0.09482111600507363
3380.0,0.09487332737896784
3395.0,0.09492870198549942
3410.0,0.09498349982079242
3425.0,0.095037729159093
3439.0,0.09508783816618427
3454.0,0.09514099393272231
3469.0,0.09519360672769177
3483.0,0.09524222965509849
3498.0,0.09529381741121853
3513.0,0.09534488699123554
3527.0,0.09539209147264194
3542.0,0.09544218242207719
3557.0,0.09549177826141898
3571.0,0.09553762849867048
3586.0,0.09558629008258633
3601.0,0.09563448003873734
3616.0,0.09568220518380433
3630.0,0.0957263356856672
3645.0,0.09577318312453045
3660.0,0.09581958624582751
3674.0,0.09586250223252625
3689.0,0.09590806665226065
3704.0,0.0959532073266017
3718.0,0.0959949620519633
3733.0,0.09603930106469424
3748.0,0.09608323409331783
3763.0,0.09612676774849967
3777.0,0.09616704333040255
3792.0,0.09620982009930713
3807.0,0.09625221392283466
3821.0,0.09629143996105262
3836.0,0.09633310807784011
3851.0,0.09637440801194122
3865.0,0.09641262725340508
3880.0,0.09645323021441457
3895.0,0.0964934794175641
3909.0,0.09653073023641996
3924.0,0.09657030868194048
3939.0,0.0966095464109466
3954.0,0.09664844756273745
3968.0,0.0966844551687758
3983.0,0.09672271733051561
3998.0,0.0967606547054336
4012.0,0.09679577301190129
4027.0,0.0968330922746346
4042.0,0.09687009733105614
4056.0,0.0969043545738193
4071.0,0.09694076172482129
4086.0,0.09697686445500515
4101.0,0.09701266621757579
4115.0,0.09704581212061165
4130.0,0.09708103990983019
4145.0,0.09711597347214929
4159.0,0.0971483172168365
4174.0,0.09718269262080714
4189.0,0.09721678273636505
4203.0,0.09724834538639784
4218.0,0.09728189128561399
4233.0,0.0973151599342381
4247.0,0.09734596142287341
4262.0,0.09737869884831239
4277.0,0.09741116543442817
4292.0,0.09744336325525117
4306.0,0.09747317346714816
4321.0,0.09750485642048938
4336.0,0.09753627663556606
4350.0,0.09756536649160649
4365.0,0.09759628375616933
4380.0,0.09762694340856365
4394.0,0.09765532843443907
4409.0,0.09768549613726091
4424.0,0.09771541182601506
4439.0,0.09774507668688703
4453.0,0.09777253927134913
4468.0,0.0978017261371907
4483.0,0.09783066725269189
4497.0,0.09785745916283944
4512.0,0.09788593109322526
4527.0,0.0979141629095745
4541.0,0.09794029664496867
4556.0,0.09796806869600966
4571.0,0.09799560565697941
4585.0,0.09802109585742083
4600.0,0.09804818249094337
4615.0,0.0980750381362031
4630.0,0.09810166500056347
4644.0,0.09812631179646919
4659.0,0.0981525005643287
4674.0,0.09817846506358875
4688.0,0.09820249755946871
4703.0,0.09822803218488871
4718.0,0.0982533472424115
4732.0,0.09827677765610687
4747.0,0.09830167188499025
4762.0,0.098326350402972
4777.0,0.098350814828978
4791.0,0.09837345697370263
4806.0,0.0983975125886253
4821.0,0.09842135754349797
4835.0,0.09844342522269646
4850.0,0.09846686997458175
4865.0,0.09849010913662917
4879.0,0.09851161495290334
4894.0,0.09853446229296059
4909.0,0.09855710901887152
4923.0,0.09857806696551485
4938.0,0.0986003307268416
4953.0,0.0986223987760095
4968.0,0.09864427280947445
4982.0,0.09866451433085516
4997.0,0.0986860169060523
5012.0,0.09870733018845762
5026.0,0.098727052743964
5041.0,0.0987480037210753
5056.0,0.0987687695591446
5070.0,0.09878798536288178
5085.0,0.09880839798269471
5100.0,0.09882862946613515
5115.0,0.09884868222066488
5129.0,0.09886723803117634
5144.0,0.09888694966530175
5159.0,0.09890648571755946
5173.0,0.09892456389446405
5188.0,0.09894376815780159
5203.0,0.09896280171016074
5217.0,0.09898041413996608
5232.0,0.09899912419290541
5247.0,0.09901766804366968
5261.0,0.09903482715991246
5276.0,0.09905305497792377
5291.0,0.09907112184282689
5306.0,0.09908902926816593
5320.0,0.09910559925345479
5335.0,0.0991232017109197
5350.0,0.09914064860356528
5364.0,0.09915679370192754
5379.0,0.09917394526651518
5394.0,0.09919094401028362
5408.0,0.09920667560301723
5423.0,0.09922338681892097
5438.0,0.09923995038328887
5453.0,0.099256369087013
5467.0,0.09927156313544219
5482.0,0.09928770422515817
5497.0,0.09930370320448766
5511.0,0.09931850903138907
5526.0,0.09933423814794193
5541.0,0.09934982974568889
5555.0,0.09936425865998955
5570.0,0.09937958695937793
5585.0,0.09939478115856581
5599.0,0.09940884296780811
5614.0,0.09942378200290852
5629.0,0.09943859085952642
5644.0,0.09945327098017163
5658.0,0.09946685686710369
5673.0,0.09948129049877766
5688.0,0.09949559918471154
5702.0,0.09950884166628994
5717.0,0.09952291101077756
5732.0,0.09953685816458524
5746.0,0.09954976663406777
5761.0,0.09956348213878873
5776.0,0.09957707854939736
5791.0,0.09959055709475466
5805.0,0.09960303260560269
5820.0,0.09961628695065065
5835.0,0.09962942673772333
5849.0,0.09964158803361241
5864.0,0.09965451005290822
5879.0,0.09966732107991849
5893.0,0.09967917969096765
5908.0,0.09969177902824893
5923.0,0.09970426970264694
5937.0,0.09971583007393632
5952.0,0.09972811401407873
5967.0,0.09974029283362404
5982.0,0.09975236808784552
5996.0,0.09976354429223189
6011.0,0.09977541916339422
6026.0,0.09978719214133618
6040.0,0.09979809095765818
6055.0,0.09980967157095443
6070.0,0.09982115126509647
6084.0,0.09983177776874502
6099.0,0.09984306999879317
6114.0,0.09985426562249945
6129.0,0.09986536490570225
6143.0,0.09987563917564271
6158.0,0.09988655699933702
6173.0,0.09989738168630757
6187.0,0.09990740036641901
6202.0,0.09991804743913392
6217.0,0.09992860380182049
6231.0,0.09993837481555404
6246.0,0.09994875733628081
6261.0,0.09995905193357794
6275.0,0.09996858075793136
6290.0,0.09997870598260515
6305.0,0.09998874532902563
6320.0,0.0999986995155625
6334.0,0.1000079126758362
6349.0,0.10001770363553568
6364.0,0.10002741146209682
6378.0,0.10003639667757479
6393.0,0.1000459452803286
6408.0,0.10005541321974248
6422.0,0.10006417619051182
6437.0,0.10007348750825969
6452.0,0.1000827212739194
6466.0,0.10009126712504868
6481.0,0.1001003488383264
6496.0,0.10010935305371133
6511.0,0.10011828050579208
6525.0,0.10012654476443195
6540.0,0.10013532645957259
6555.0,0.10014403266515763
6569.0,0.1001520929441656
6584.0,0.10016065676110496
6599.0,0.10016914819535294
6613.0,0.10017700853265071
6628.0,0.10018536021357373
6643.0,0.10019364220412282
6658.0,0.10020185298940255
6672.0,0.10020945325675935
6687.0,0.10021753043609102
6702.0,0.10022553769693036
6716.0,0.10023294979806797
6731.0,0.1002408258792153
6746.0,0.10024863467010763
6760.0,0.10025586314586428
6775.0,0.10026354365493063
6790.0,0.10027115962609368
6804.0,0.10027820843300633
6819.0,0.100285699012078
6834.0,0.10029312529553029
6849.0,0.10030048857465604
6863.0,0.10030730499302412
6878.0,0.1003145469001931
6893.0,0.1003217284213537
6907.0,0.100328373870655
6922.0,0.10033543702113452
6937.0,0.1003424390674088
6951.0,0.10034892089942385
6966.0,0.10035580797601813
6981.0,0.10036263641988434
6996.0,0.10036940693128381
7010.0,0.10037567379187204
7025.0,0.10038233249871004
7040.0,0.1003889351258895
7054.0,0.10039504649694772
7069.0,0.10040154051986361
7084.0,0.10040797851032272
7098.0,0.10041393888253844
7113.0,0.10042027116795586
7128.0,0.1004265507931788
7142.0,0.10043236160588413
7157.0,0.10043853767732316
7172.0,0.10044465923112231
7187.0,0.1004507308639332
7201.0,0.10045634847417687
7216.0,0.100462319908526
7231.0,0.10046823902295592
7245.0,0.10047371857750109
7260.0,0.10047954135491971
7275.0,0.10048531365836194
7289.0,0.10049065842449348
7304.0,0.10049633486957396
7319.0,0.10050196554113325
7334.0,0.10050754613250346
7348.0,0.1005127121479027
7363.0,0.10051820282330821
7378.0,0.10052364441119548
7392.0,0.10052868377597513
7407.0,0.10053403615217538
7422.0,0.1005393442698235
7436.0,0.10054425838514601
