"Vorticity: Magnitude (/s)","Vorticity[i] (/s)","Vorticity[j] (/s)","Vorticity[k] (/s)","Velocity: Magnitude (m/s)","Velocity[i] (m/s)","Velocity[j] (m/s)","Velocity[k] (m/s)","Turbulent Viscosity Ratio","Turbulent Viscosity (Pa-s)","Turbulent Kinetic Energy (J/kg)","Turbulent Dissipation Rate (m^2/s^3)","Turbulent Charge (/s^2)","X (m)","Y (m)","Z (m)"
0.505501941819213,-0.00655905157327652,0.311180949211121,-0.398315966129303,0.0442317281291629,0.0442295074462891,-0.000363788713002577,-0.000253183970926329,1.0611230134964,1.96846813196316e-05,8.59924621181563e-05,2.88621959043667e-06,0.581275165081024,0.05,0.0546180630991607,0.0640932405125788
0.634515430733339,-0.00498589314520359,0.39028862118721,-0.500259697437286,0.0369098803321796,0.036908682435751,-0.00025442277546972,-0.000153935194248334,0.523032903671265,9.70267865341157e-06,7.47083468013443e-05,2.57699571193371e-06,0.408655643463135,0.05,0.0457111053466435,0.0546180630991607
0.489900221722176,-0.00882952567189932,0.285939395427704,-0.397697031497955,0.0452122377001245,0.0452099181711674,-0.000389209715649486,-0.000241355766775087,1.15587866306305,2.1442474462674e-05,8.70225558173843e-05,2.91743685920665e-06,0.590218782424927,0.05,0.0546180630991607,0.0673819041048988
0.533346139094626,-0.00828634481877089,0.31140410900116,-0.432916760444641,0.0429735490109749,0.0429716035723686,-0.000352881557773799,-0.000206580793019384,0.944097459316254,1.75137629412347e-05,8.46689727040939e-05,2.87411694444017e-06,0.567843198776245,0.05,0.0515871007738672,0.0640932405125787
0.620878952164648,-0.00687244161963463,0.36224764585495,-0.504202425479889,0.038073275191212,0.0380719788372517,-0.00027988402871415,-0.000142744989716448,0.588118612766266,1.09100701592979e-05,7.70525075495243e-05,2.66403390014602e-06,0.4494549036026,0.05,0.0457111053466435,0.0577121669297151
0.66130282009897,-0.00604985374957323,0.385334223508835,-0.537403345108032,0.0354335820963742,0.0354325547814369,-0.00024421134730801,-0.000114728631160688,0.445594668388367,8.26613722892944e-06,7.16998474672437e-05,2.49577965405479e-06,0.351341664791107,0.05,0.0428643063493074,0.0546180630991607
0.47592069576598,-0.0110634760931134,0.26242932677269,-0.396873980760574,0.0461308227172583,0.046128436923027,-0.000411013461416587,-0.000226228963583708,1.25005447864532,2.31895101023838e-05,8.78904102137312e-05,2.94563938041392e-06,0.595896005630493,0.05,0.0546180630991607,0.0707370942450838
0.519089680206631,-0.0104462308809161,0.286431789398193,-0.432783782482147,0.0439553100354231,0.043953288346529,-0.000375500821974128,-0.00019163238175679,1.02949595451355,1.90979735634755e-05,8.59049250721e-05,2.91870424007357e-06,0.582232117652893,0.05,0.0515871007738672,0.0673819041048987
0.563613335120662,-0.00968713220208883,0.311050117015839,-0.469908475875854,0.0416349565983151,0.0416332706809044,-0.000339366961270571,-0.000158787341206335,0.830645740032196,1.54091430886183e-05,8.3024802734144e-05,2.85329315374838e-06,0.546407580375671,0.05,0.0486184080720458,0.0640932405125787
0.608101238284403,-0.00879448186606169,0.335439682006836,-0.507139027118683,0.0391740351845945,0.0391726531088352,-0.000303013308439404,-0.000128312094602734,0.654568552970886,1.21427701742505e-05,7.91481579653919e-05,2.74552644441428e-06,0.484862148761749,0.05,0.0457111053466435,0.0608702751736351
0.65068592379827,-0.00780451158061624,0.358471155166626,-0.542982220649719,0.0365836346137745,0.0365825220942497,-0.000266942312009633,-0.000100700446637347,0.502087235450745,9.31411977944663e-06,7.42304546292871e-05,2.59475245911744e-06,0.396464586257935,0.05,0.0428643063493074,0.0577121669297151
0.689102192529454,-0.00676181493327022,0.378779470920563,-0.575623333454132,0.0338829634431355,0.0338820852339268,-0.000231703044846654,-7.63255447964184e-05,0.373601168394089,6.93060019330005e-06,6.8315006501507e-05,2.40464532907936e-06,0.284058153629303,0.05,0.0400771193499075,0.0546180630991607
0.463484028910223,-0.0132359461858869,0.240572810173035,-0.395938098430634,0.0469902468414124,0.0469878278672695,-0.000429079897003248,-0.000207896548090503,1.34294664859772,2.49127333518118e-05,8.86220004758798e-05,2.97167730423098e-06,0.59898167848587,0.05,0.0546180630991607,0.074159624980044
0.506270493453057,-0.0125580560415983,0.263084471225739,-0.432364046573639,0.0448758825244103,0.0448738113045692,-0.000394705159123987,-0.00017349116387777,1.11426198482513,2.06704517040635e-05,8.69679133757018e-05,2.9597847515106e-06,0.593013763427734,0.05,0.0515871007738672,0.0707370942450838
0.550922637780936,-0.0117196794599295,0.286440968513489,-0.470457196235657,0.0426162456659155,0.0426144972443581,-0.000359397236024961,-0.000140900301630609,0.906797707080841,1.68218230101047e-05,8.44707392388955e-05,2.91148717224132e-06,0.566525936126709,0.05,0.0486184080720458,0.0673819041048987
0.596256401497723,-0.0107131469994783,0.309944331645966,-0.509255766868591,0.0402130494796226,0.040211595594883,-0.000323520333040506,-0.000110737339127809,0.721677899360657,1.33877019834472e-05,8.10136261861771e-05,2.8219064915902e-06,0.515286982059479,0.05,0.0457111053466435,0.0640932405125787
0.640607019398461,-0.00957971159368753,0.332621991634369,-0.547401309013367,0.0376741378507524,0.0376729480922222,-0.000287514994852245,-8.35461905808188e-05,0.559819936752319,1.03851070889505e-05,7.65234144637361e-05,2.68885264631535e-06,0.436851471662521,0.05,0.0428643063493074,0.0608702751736351
0.681856093538495,-0.00836555287241936,0.353243052959442,-0.583161294460297,0.0350149605527679,0.0350140035152435,-0.000251898920396343,-5.97267135162838e-05,0.421806573867798,7.82484949013451e-06,7.10023959982209e-05,2.51409278462233e-06,0.332177549600601,0.05,0.0400771193499075,0.0577121669297151
0.717592237624536,-0.00711320620030165,0.37040764093399,-0.614561796188354,0.0322595046468637,0.0322587490081787,-0.000217234221054241,-3.95193819713313e-05,0.307675033807755,5.70761767448857e-06,6.45553445792757e-05,2.30407408707833e-06,0.206860199570656,0.05,0.0373486482117512,0.0546180630991607
0.452500096458895,-0.0153122348710895,0.220284223556519,-0.394964218139648,0.0477932681509651,0.0477908477187157,-0.000443373137386516,-0.000186480931006372,1.43390285968781,2.66000442934455e-05,8.92405296326615e-05,2.99627436106675e-06,0.600015759468079,0.05,0.0546180630991607,0.077650294682951
0.494832741342819,-0.0145941786468029,0.241307064890862,-0.431760758161545,0.0457377372615457,0.0457356423139572,-0.000410417473176494,-0.000152280772454105,1.19771826267242,2.22186317841988e-05,8.78825812833384e-05,2.99812472803751e-06,0.600817680358887,0.05,0.0515871007738672,0.074159624980044
0.539459991212327,-0.0136892963200808,0.26333749294281,-0.470619857311249,0.0435373403111502,0.0435355491936207,-0.000376253592548892,-0.000119962547614705,0.982282936573029,1.8222133803647e-05,8.57343402458355e-05,2.96580401482061e-06,0.58278089761734,0.05,0.0486184080720458,0.0707370942450838
0.585388033447214,-0.0125973671674728,0.285805940628052,-0.510720491409302,0.0411915921775306,0.041190080344677,-0.000341210979968309,-9.01242819963954e-05,0.78876405954361,1.46322045111447e-05,8.26690520625561e-05,2.89367199002299e-06,0.54121196269989,0.05,0.0457111053466435,0.0673819041048987
0.631157902047921,-0.011342566460371,0.307889401912689,-0.550850033760071,0.0387054456692777,0.0387041866779327,-0.000305684632621706,-6.33637318969704e-05,0.6181401014328,1.14669928734656e-05,7.85912270657718e-05,2.77824710792629e-06,0.472675085067749,0.05,0.0428643063493074,0.0640932405125787
0.674823462494019,-0.00997628550976515,0.328498184680939,-0.589386224746704,0.0360908633349376,0.0360898301005363,-0.000270131829893216,-4.01044890168123e-05,0.471129924058914,8.73983663041145e-06,7.34682616894133e-05,2.61955142377701e-06,0.376453340053558,0.05,0.0400771193499075,0.0608702751736351
0.714059030291051,-0.00854682363569736,0.346335768699646,-0.624386727809906,0.0333680362567938,0.0333672016859055,-0.000235095489188097,-2.06251734198304e-05,0.347997814416885,6.45563795842463e-06,6.73599497531541e-05,2.42214036916266e-06,0.256131142377853,0.05,0.0373486482117512,0.057712166929715
0.442871171828045,-0.0172528550028801,0.201472789049149,-0.394012600183487,0.0485426089968757,0.0485402159392834,-0.00045389131992124,-0.000162195748998784,1.5223491191864,2.82407945633167e-05,8.97668869583867e-05,3.02003536489792e-06,0.599499881267548,0.05,0.0546180630991607,0.0812098845855138
0.484707561998642,-0.0165161527693272,0.221031963825226,-0.431060910224915,0.0465433946436137,0.0465412996709347,-0.000422584096668288,-0.000128189596580341,1.27925229072571,2.3731152396067e-05,8.86715351953171e-05,3.03440242532815e-06,0.606227278709412,0.05,0.0515871007738672,0.0776502946829509
0.529194097594204,-0.0155642833560705,0.241706401109695,-0.47051265835762,0.0444003879216498,0.0443985722959042,-0.000389852997614071,-9.61265759542584e-05,1.05647599697113,1.95984739548294e-05,8.68388015078381e-05,3.01689760817681e-06,0.595768094062805,0.05,0.0486184080720458,0.0741596249800439
0.575515634539928,-0.0144081739708781,0.263039827346802,-0.51168417930603,0.0421112254411009,0.0421096682548523,-0.000355961121385917,-6.66280539007857e-05,0.855189502239227,1.58644488692516e-05,8.41352230054326e-05,2.96134203381371e-06,0.56315690279007,0.05,0.0457111053466435,0.0707370942450838
0.622405975256537,-0.0130617674440145,0.284342169761658,-0.553505301475525,0.0396783376120104,0.0396770164370537,-0.000321277126204222,-4.02903788199183e-05,0.67642217874527,1.25481719805975e-05,8.04491355665959e-05,2.86319504994026e-06,0.504218280315399,0.05,0.0428643063493074,0.0673819041048987
0.668110972587253,-0.0115671493113041,0.304668486118317,-0.59448766708374,0.0371104938460184,0.0371093861758709,-0.00028618480428122,-1.75898621819215e-05,0.520985007286072,9.66468905971851e-06,7.57188972784206e-05,2.72092893283116e-06,0.416827499866486,0.05,0.0400771193499075,0.0640932405125787
0.710426804117344,-0.00997806433588266,0.322838306427002,-0.632757544517517,0.0344242678541059,0.0344233512878418,-0.000251201272476465,1.15142336198915e-06,0.389320105314255,7.22219920135103e-06,6.99641386745498e-05,2.53726625487616e-06,0.302689373493195,0.05,0.0373486482117512,0.0608702751736351
0.746893588708223,-0.00834550149738789,0.337537556886673,-0.666219770908356,0.0316448121226184,0.0316440649330616,-0.000216885848203674,1.57897702592891e-05,0.281287640333176,5.2181108003424e-06,6.3310784753412e-05,2.3197408154374e-06,0.168446436524391,0.05,0.034677993422732,0.057712166929715
0.475816496691323,-0.0182971246540546,0.202181994915009,-0.430335909128189,0.0472953767724822,0.0472933016717434,-0.000431264605140314,-0.00010144888801733,1.35833334922791,2.51981709880056e-05,8.93550968612544e-05,3.06918741443951e-06,0.609751403331757,0.05,0.0515871007738672,0.0812098845855138
0.520081503474166,-0.0173200573772192,0.221499413251877,-0.470236957073212,0.045207626613162,0.0452058017253876,-0.000400181830627844,-6.96337738190778e-05,1.12881433963776,2.09404097404331e-05,8.78054779605009e-05,3.0653579869977e-06,0.606034636497498,0.05,0.0486184080720458,0.0776502946829509
0.566635184092287,-0.0161166582256556,0.241635993123055,-0.512277007102966,0.0429737397355985,0.0429721474647522,-0.000367711501894519,-4.04645761591382e-05,0.920375108718872,1.70736948348349e-05,8.54326863191091e-05,3.0254243483796e-06,0.581652164459229,0.05,0.0457111053466435,0.0741596249800439
0.61439807798639,-0.0147049026563764,0.26202055811882,-0.555530369281769,0.0405939292072748,0.0405925512313843,-0.000334158510668203,-1.45293643072364e-05,0.734084248542786,1.36178496177308e-05,8.21139619802125e-05,2.94400683742424e-06,0.531822919845581,0.05,0.0428643063493074,0.0707370942450838
0.661805238895341,-0.0131090860813856,0.281842708587646,-0.598647654056549,0.0380741329066085,0.0380729511380196,-0.000299882929539308,7.64595552027458e-06,0.570812284946442,1.0589024896035e-05,7.77642053435557e-05,2.8182380447106e-06,0.453378945589066,0.05,0.0400771193499075,0.0673819041048987
0.706806336994321,-0.0113826179876924,0.30005145072937,-0.639855265617371,0.0354275078614662,0.0354265049099922,-0.000265337235759944,2.56766015809262e-05,0.431131362915039,7.99783174443292e-06,7.23680786904879e-05,2.64912182501575e-06,0.346223592758179,0.05,0.0373486482117512,0.0640932405125787
0.74699669954915,-0.00958019774407148,0.315418064594269,-0.677069962024689,0.0326756040319835,0.0326747633516788,-0.000231055149924941,3.93990412703715e-05,0.315125048160553,5.84582176088588e-06,6.60084479022771e-05,2.4424368803011e-06,0.215095996856689,0.05,0.034677993422732,0.0608702751736351
0.779897614163241,-0.00778384879231453,0.326672703027725,-0.708141684532166,0.0298485228516512,0.0298478286713362,-0.000197635614313185,4.87872530356981e-05,0.222163796424866,4.12131612392841e-06,5.88817674724851e-05,2.20861693378538e-06,0.069930873811245,0.05,0.0320642530827567,0.057712166929715
0.512066647195007,-0.0189376994967461,0.202656239271164,-0.469876646995544,0.045961351309588,0.0459595285356045,-0.000407299259677529,-4.07222469220869e-05,1.19881653785706,2.22390062845079e-05,8.86538837221451e-05,3.11169742417405e-06,0.614087343215942,0.05,0.0486184080720458,0.0812098845855137
0.558729047592502,-0.0177090596407652,0.221565544605255,-0.512614130973816,0.0437810604134793,0.0437794402241707,-0.000376462587155402,-1.18535845103906e-05,0.983816802501678,1.82505882548867e-05,8.65812762640417e-05,3.08639391732868e-06,0.597177505493164,0.05,0.0457111053466435,0.0776502946829509
0.60715818715572,-0.0162503272294998,0.240936890244484,-0.557069480419159,0.0414536201753407,0.0414521880447865,-0.000344302388839424,1.3704237062484e-05,0.790608942508698,1.46664278872777e-05,8.36032413644716e-05,3.02101489069173e-06,0.555917382240295,0.05,0.0428643063493074,0.0741596249800439
0.655973680542434,-0.0145784979686141,0.260082870721817,-0.602034747600555,0.0389824234747417,0.0389811657369137,-0.000311134936055169,3.53950126736891e-05,0.620094835758209,1.150325533672e-05,7.96164094936103e-05,2.91156379716995e-06,0.486218512058258,0.05,0.0400771193499075,0.0707370942450838
0.703298462134151,-0.0127338850870728,0.278083741664886,-0.64586067199707,0.0363775346618087,0.0363764390349388,-0.000277356331935152,5.27700067323167e-05,0.472944796085358,8.77350430528168e-06,7.45760044082999e-05,2.75748197964276e-06,0.386572182178497,0.05,0.0373486482117512,0.0673819041048987
0.746819150091589,-0.0107873547822237,0.293812394142151,-0.686510562896729,0.0336570053015971,0.0336560606956482,-0.000243477086769417,6.55990152154118e-05,0.349416136741638,6.48194873065222e-06,6.85255217831582e-05,2.56280463872827e-06,0.259790241718292,0.05,0.034677993422732,0.0640932405125787
0.784026762866449,-0.0088111124932766,0.306044101715088,-0.721773743629456,0.0308475204259231,0.0308467168360949,-0.000210055688512512,7.3847608291544e-05,0.249143198132515,4.62180560134584e-06,6.16189645370469e-05,2.33648029279721e-06,0.114022374153137,0.05,0.0320642530827567,0.0608702751736351
0.812574488322744,-0.0069025126285851,0.313620805740356,-0.749580979347229,0.0279837752361814,0.0279831029474735,-0.000177706402610056,7.77581808506511e-05,0.170926243066788,3.17081844514178e-06,5.41206827620044e-05,2.09141921914124e-06,-0.0377584770321846,0.05,0.0295065238478886,0.057712166929715
0.505089406430988,-0.0204057823866606,0.185107827186584,-0.469503998756409,0.0466638501638327,0.0466620363295078,-0.000411320710554719,-9.64206356002251e-06,1.26609015464783,2.34869839914609e-05,8.94018812687136e-05,3.15636680170428e-06,0.620328605175018,0.05,0.0486184080720458,0.0848391572697509
0.551766628208298,-0.0191710721701384,0.20278462767601,-0.512793600559235,0.0445352177863205,0.0445335730910301,-0.000382271711714566,1.89567745110253e-05,1.04509830474854,1.93874093383783e-05,8.75997429830022e-05,3.14467956741282e-06,0.610177874565125,0.05,0.0457111053466435,0.0812098845855137
0.600693566597307,-0.0176852978765965,0.221082299947739,-0.558249592781067,0.0422589856679016,0.0422574989497662,-0.000351710594259202,4.41797274106648e-05,0.845547616481781,1.56855840032222e-05,8.49344214657322e-05,3.09454958369315e-06,0.576853096485138,0.05,0.0428643063493074,0.0776502946829509
0.650668492794396,-0.015957597643137,0.239425733685493,-0.604805886745453,0.0398363442235731,0.0398350059986115,-0.000319901475450024,6.5431151597295e-05,0.668374836444855,1.23988875202485e-05,8.12893558759242e-05,3.00104034067772e-06,0.515595197677612,0.05,0.0400771193499075,0.0741596249800439
0.699985954088382,-0.0140239773318172,0.257016122341156,-0.65094268321991,0.0372745332005782,0.0372733362019062,-0.000287183444015682,8.22153888293542e-05,0.514312326908112,9.54090501181781e-06,7.65952572692186e-05,2.86220506495738e-06,0.423695683479309,0.05,0.0373486482117512,0.0707370942450838
0.746464359800815,-0.0119512071833014,0.27284100651741,-0.694711446762085,0.0345883213649349,0.0345872603356838,-0.000254014972597361,9.420036803931e-05,0.383749485015869,7.11885968485149e-06,7.08607185515575e-05,2.68040662376734e-06,0.302167385816574,0.05,0.034677993422732,0.0673819041048987
0.787610360218802,-0.00981661770492792,0.285744547843933,-0.733882665634155,0.0318009830428,0.0318000540137291,-0.00022093417646829,0.000101367164461408,0.276539027690887,5.13002032676013e-06,6.41989026917145e-05,2.46301010520256e-06,0.157343655824661,0.05,0.0320642530827567,0.0640932405125787
0.820943529355507,-0.00770710036158562,0.294567137956619,-0.766236960887909,0.0289441863476971,0.0289433859288692,-0.000188516947673634,0.000103902180853765,0.191778749227524,3.55764905179967e-06,5.68369141547009e-05,2.22189942178375e-06,0.000824309885501862,0.05,0.0295065238478886,0.0608702751736351
0.844423663073939,-0.00570160709321499,0.298336654901505,-0.789945602416992,0.0260564929047998,0.0260558165609837,-0.000157492977450602,0.000102185127616394,0.127607852220535,2.36722780755372e-06,4.90950405946933e-05,1.97168901650002e-06,-0.152214214205742,0.05,0.0270039018317293,0.057712166929715
0.499083608180137,-0.0217191837728024,0.168782919645309,-0.469174861907959,0.0473173854724297,0.0473155826330185,-0.000412386667449027,2.33512528211577e-05,1.33033967018127,2.46788640652085e-05,9.00654340512119e-05,3.1997251426219e-06,0.625100672245026,0.05,0.0486184080720458,0.0885388551205073
0.545708934892583,-0.0204942990094423,0.185241103172302,-0.512897610664368,0.0452382686039448,0.045236598700285,-0.000385240389732644,5.17122243763879e-05,1.10388016700745,2.04778589250054e-05,8.85051704244688e-05,3.2006585115596e-06,0.620995581150055,0.05,0.0457111053466435,0.0848391572697509
0.594999761806575,-0.0189988203346729,0.202433854341507,-0.559181809425354,0.0430117576612006,0.0430102124810219,-0.000356433360138908,7.66466109780595e-05,0.898534178733826,1.66685276781209e-05,8.61244989209808e-05,3.16492605634267e-06,0.594988524913788,0.05,0.0428643063493074,0.0812098845855137
0.645920245551883,-0.0172349493950605,0.219883173704147,-0.607097446918488,0.0406371050510763,0.0406356789171696,-0.000326184352161363,9.75173898041248e-05,0.715262293815613,1.32686873257626e-05,8.27976473374292e-05,3.0868288831698e-06,0.541766405105591,0.05,0.0400771193499075,0.0776502946829509
0.696941231176324,-0.0152312023565173,0.236904710531235,-0.655264258384705,0.0381190386709203,0.0381177291274071,-0.000294772762572393,0.000113773385237437,0.554838478565216,1.02926978797768e-05,7.84354779170826e-05,2.96321559289936e-06,0.457616299390793,0.05,0.0373486482117512,0.0741596249800439
0.74602740249329,-0.0130549278110266,0.252600491046906,-0.701840043067932,0.035469282811148,0.0354680903255939,-0.000262597313849255,0.000125037768157199,0.417748510837555,7.74956879467936e-06,7.3016359237954e-05,2.79488767773728e-06,0.342009842395782,0.05,0.034677993422732,0.0707370942450838
0.790746354713472,-0.0107873901724815,0.265900909900665,-0.744620800018311,0.0327077917730875,0.0327067188918591,-0.000230155477765948,0.000131188629893586,0.30401811003685,5.63977891943068e-06,6.66154082864523e-05,2.58759610005654e-06,0.199374884366989,0.05,0.0320642530827567,0.0673819041048987
0.82854376221453,-0.00848853401839733,0.275678366422653,-0.781290054321289,0.0298630911319549,0.0298621412366629,-0.000198006120626815,0.000132386907353066,0.213001117110252,3.95134111386142e-06,5.94213961448986e-05,2.35200332099339e-06,0.0398020707070827,0.05,0.0295065238478886,0.0640932405125786
0.857143213161434,-0.00626558344811201,0.280909299850464,-0.809780955314636,0.0269713301163274,0.0269705057144165,-0.000166814788826741,0.00012900611909572,0.143156722187996,2.65567155111057e-06,5.17273329023737e-05,2.10229677577445e-06,-0.122093088924885,0.05,0.0270039018317293,0.0608702751736351
0.874980402267288,-0.00421460252255201,0.280857801437378,-0.828668713569641,0.0240738246065055,0.0240731257945299,-0.000137336799525656,0.000121590579510666,0.0920070111751556,1.70680357314268e-06,4.38895913248416e-05,1.85375540695532e-06,-0.270411610603333,0.05,0.0245554834646392,0.057712166929715
0.540510376916205,-0.0216738283634186,0.168876960873604,-0.512993454933167,0.0458923032446651,0.0458906032145023,-0.000385501130949706,8.61544394865632e-05,1.15990686416626,2.15172003663611e-05,8.93132091732696e-05,3.25466999129276e-06,0.62999963760376,0.05,0.0457111053466435,0.0885388551205073
0.590057944516966,-0.0201838109642267,0.184955269098282,-0.55995762348175,0.0437137502524942,0.0437121391296387,-0.000358561082975939,0.000110850342025515,0.949277400970459,1.76098546944559e-05,8.71895608725026e-05,3.23243534694484e-06,0.61065798997879,0.05,0.0428643063493074,0.0848391572697509
0.641748397230096,-0.0184017904102802,0.201451539993286,-0.609031736850739,0.0413861097084445,0.0413845852017403,-0.000330026727169752,0.000131403343402781,0.760440111160278,1.41067721415311e-05,8.41560904518701e-05,3.16910291076056e-06,0.564986944198608,0.05,0.0400771193499075,0.0812098845855138
0.694219312947603,-0.0163493398576975,0.217783138155937,-0.658971667289734,0.0389118732378,0.0389104373753071,-0.000300119048915803,0.000147209691931494,0.594187498092651,1.10226537799463e-05,8.01078203949146e-05,3.060486733375e-06,0.488452434539795,0.05,0.0373486482117512,0.0776502946829509
