"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual","Tdr: Residual","uu-stress: Residual","vv-stress: Residual","ww-stress: Residual","uv-stress: Residual","vw-stress: Residual","uw-stress: Residual","Alpha: Residual"
1.0,1.7148567942453615E-5,1.0,2.5224210646940494E-5,2.4699342619383953E-5,0.7268323694127703,0.5627098206820067,0.19521566973669466,0.19479661082224417,1.0,0.0,1.0,2.0586374056856154E-5
24.0,0.22481247215750552,0.9950501419058265,0.1801940590284829,0.17777388863271296,0.08719927484499515,0.03763663524898502,0.021339636210284396,0.021298831703139707,0.03949220991689509,0.012989605365540868,0.03922189245678557,0.24130493411905918
47.0,0.052696263399417964,0.9922699500487673,0.07287971900435278,0.07156371399587777,0.0044144007048228405,0.053746268163715305,0.010534081769850883,0.010522128940692299,0.052755060994139916,0.010414594423879682,0.0526181346852899,0.12567199117886244
70.0,0.028787078007731372,0.9890094857350719,0.06803980078192692,0.0654573570926953,0.004394797062587598,0.10104287430459576,0.00828847610537011,0.008264670963322923,0.05594071495393888,0.02165460738795551,0.055904260000089634,0.08408166240975508
93.0,0.018918953566688237,0.9858763428363193,0.08507893817753563,0.08232094452596962,0.005488258204854584,0.1515213317189344,0.010662198372215648,0.010647678384713812,0.05137048853048943,0.032427159782950285,0.05128227589099589,0.06187253964950117
116.0,0.013267449734134792,0.9831614803568202,0.11822580084074506,0.11528922618183601,0.007482747938859562,0.19060427027266846,0.016322460016242716,0.016302945959758283,0.04802544319545552,0.03977297791716577,0.047893204470799325,0.047747787568110184
139.0,0.009845148546994774,0.9808372485795303,0.16010624115856603,0.15661622369837902,0.009818133578200511,0.22255921310801163,0.022581918707690336,0.02252494279843282,0.04946710780110076,0.04456642175039088,0.0493455302204955,0.037702625174878004
162.0,0.007708684618970017,0.9788170207973477,0.20460621632097445,0.20041075041558606,0.012411941063633273,0.2533355372084701,0.028817894539899143,0.028711480718862054,0.05481084995187491,0.048675517447948194,0.054748948688565766,0.02990333118848807
185.0,0.00636257202412872,0.9770039616608984,0.24827674591346735,0.2434988739017851,0.01533117829972967,0.2861832258303018,0.03507696020933692,0.034930060404785156,0.0626774887896446,0.05331760242041948,0.06265912586205727,0.023425955122283914
209.0,0.005799397320776285,0.9752792450122267,0.2922510051960501,0.2873296039206245,0.01884080135816397,0.3240728486329938,0.04177220851374537,0.04160982240904624,0.07264189555078036,0.059206505768961346,0.07256353211399995,0.0177043536920184
232.0,0.005607611901312198,0.9737671718196459,0.33244513094518013,0.3274546894398528,0.02278111636925021,0.36419179049748107,0.04843998662285556,0.04829216748699723,0.08336658220588188,0.06592313560505347,0.08311385021373806,0.013387800719341932
255.0,0.006084689533495822,0.9723166936059842,0.37108757800514225,0.36579783345538297,0.027720315478629624,0.40820703343640563,0.055402239381792104,0.05529117728211179,0.09493774760915094,0.07364177918576643,0.09443556067123264,0.011158413125692195
278.0,0.007704389145286236,0.9708881216531875,0.40768865319609016,0.4014593172533417,0.03480410660866992,0.4570515911326169,0.0626746689255406,0.06261260786384226,0.1071826080925163,0.08232239394991352,0.10640376592668617,0.012676203613777415
301.0,0.011200179146165945,0.9694078750439161,0.4419140885894262,0.4343498233454313,0.04742873423656492,0.5143526936957251,0.07026406573999107,0.07025391053648203,0.12003257831413759,0.09192824869492955,0.11897367532723548,0.017992169273640765
324.0,0.01761915920278427,0.9677627010463948,0.47314724864056107,0.4632542729258525,0.07541916067425858,0.5948781242943388,0.07840819941602827,0.0784421947553795,0.13440892235039698,0.10291062891543111,0.13309114529212276,0.025720555403857325
347.0,0.028204796449641713,0.9657746690685148,0.5018790301618891,0.48881998912196933,0.13655024733576931,0.7255111876614347,0.0876032444264327,0.08765839578784158,0.15148943018991667,0.11586899588218004,0.14996720446549006,0.03557849830493568
370.0,0.048590060166915694,0.9632949781667342,0.5325858513581144,0.5154809770246676,0.23756310515581266,0.8983086653204518,0.0984998060805729,0.09850476354130687,0.1718473875848152,0.1301081610335852,0.17027092907505256,0.044755977096848316
394.0,0.07653906539668955,0.9600479521536778,0.5779413521674555,0.555389842469155,0.38287210934052274,1.086886625402912,0.11421708880095371,0.11401996623111808,0.1985361150706109,0.14659047083046536,0.19701112457159858,0.050617680055357925
417.0,0.09189772548997642,0.956238439955167,0.6374325124113934,0.609130834187244,0.4925111543867737,1.1744814681920372,0.1336428571679378,0.13322117476411607,0.22459116094483497,0.1644603597669942,0.22297230965033102,0.05083367406120103
440.0,0.08853304572071072,0.9518811466912145,0.6964019881003055,0.6636999198302534,0.5145025258046136,1.1564646489013481,0.1518004709761438,0.15134962232183155,0.2429912841364315,0.18414056348863317,0.2410578637927597,0.04707802723102103
463.0,0.0751131211845521,0.9473478580205594,0.7356962797543241,0.6996627499504701,0.4487570057310996,1.0963150607985797,0.16225441727159168,0.16194283171378912,0.2541695541104264,0.20337363643462028,0.2519512603091564,0.041391857425399296
486.0,0.06461268037053575,0.9428506845923346,0.7506349839722282,0.7125599266776617,0.4115434672232176,1.0987147570977964,0.16880095907887854,0.16860260672665917,0.26605183136560445,0.22235493960453007,0.2637015883396889,0.035651383619074356
509.0,0.05678946679086991,0.9384820425242143,0.7475667083885086,0.7087004924621475,0.3914369008411659,1.1215165751261675,0.17447658357003865,0.1743315942826776,0.277387944056614,0.24048068765354652,0.27503972653747416,0.0306856926498785
