"Iteration","Mass Flow 1 Monitor: Mass Flow 1 Monitor (kg/s)"
1.0,9.877028621062631E-6
42.0,4.236848004038217E-4
83.0,8.357498801386483E-4
124.0,0.0012453733916394497
165.0,0.001653265011236748
206.0,0.0020597671638129043
247.0,0.002465093771225241
288.0,0.002869402762038106
329.0,0.003272828770834908
370.0,0.003675492211432658
411.0,0.0040774955230166695
452.0,0.004478933315964478
493.0,0.004879887944525488
534.0,0.005280430091452997
575.0,0.0056806230367248385
616.0,0.0060805178783973285
657.0,0.006480160020375197
698.0,0.006879584260486463
739.0,0.007278820845191727
780.0,0.007677891615967498
821.0,0.008076813083685035
862.0,0.008475593668430611
903.0,0.008874240491389091
944.0,0.009272752080424324
985.0,0.009671122202550907
1026.0,0.010069343157390527
1067.0,0.010467401486502062
1108.0,0.010865279979732951
1149.0,0.011262963226721826
1190.0,0.011660427399601308
1231.0,0.012057651691049519
1273.0,0.012464289990644143
1314.0,0.012860950325953151
1355.0,0.013257294474412732
1396.0,0.01365329024369038
1437.0,0.014048912029404137
1478.0,0.014444127872387538
1519.0,0.014838908702766981
1560.0,0.01523322579743349
1601.0,0.015627047006858196
1642.0,0.016020346175737353
1683.0,0.01641308904413695
1724.0,0.016805251180417764
1765.0,0.017196798881565094
1806.0,0.017587706579244806
1847.0,0.017977943403822475
1888.0,0.018367481222876295
1929.0,0.018756290937715418
1970.0,0.019144339684211927
2011.0,0.01953160165410817
2052.0,0.01991804530879196
2093.0,0.020303639754363376
2134.0,0.02068835501587599
2175.0,0.02107216171944517
2216.0,0.021455032778580477
2257.0,0.021836939662893927
2298.0,0.022217857687120264
2339.0,0.022597758886292684
2380.0,0.02297662096628945
2421.0,0.023354417517304434
2462.0,0.02373112828390818
2504.0,0.02411587595079373
2545.0,0.02449032151148723
2586.0,0.024863617182064052
2627.0,0.02523574846003494
2668.0,0.025606697294640757
2709.0,0.02597645078402817
2750.0,0.026344995087819168
2791.0,0.026712319343219142
2832.0,0.027078411858568505
2873.0,0.02744326458569709
2914.0,0.027806868894082536
2955.0,0.028169218525678195
2996.0,0.028530308668450723
3037.0,0.028890133756899843
3078.0,0.02924869313884604
3119.0,0.029605983390310925
3160.0,0.02996200608499083
3201.0,0.030316761702845176
3242.0,0.030670252810761113
3283.0,0.031022484281001447
3324.0,0.031373460404038746
3365.0,0.03172318695111987
3406.0,0.03207167257264791
3447.0,0.03241892442766327
3488.0,0.032764950399294494
3529.0,0.033109762057584785
3570.0,0.033453367784084385
3611.0,0.0337957767009199
3652.0,0.03413699986567433
3693.0,0.03447704714623029
3734.0,0.03481592640903102
3776.0,0.035161872082823876
3817.0,0.035498419600416366
3858.0,0.03583382800363225
3899.0,0.03616810709333892
3940.0,0.036501265755662406
3981.0,0.03683331140911139
4022.0,0.037164252389945925
4063.0,0.03749409581615222
4104.0,0.03782284825169668
4145.0,0.03815051600468513
4186.0,0.03847710473204256
4227.0,0.038802618810474754
4268.0,0.0391270617652237
4309.0,0.03945043705576175
4350.0,0.03977274562742222
4391.0,0.04009398710724674
4432.0,0.040414161364038165
4473.0,0.04073326664757774
4514.0,0.04105130142690931
4555.0,0.0413682640246914
4596.0,0.04168415123670275
4637.0,0.04199895945889455
4678.0,0.04231268484681595
4719.0,0.04262532190471932
4760.0,0.042936865888191546
4801.0,0.04324731125877551
4842.0,0.04355665070434431
4883.0,0.04386487781719825
4924.0,0.044171984111379674
4965.0,0.044477961893909075
5007.0,0.044790222306125664
5048.0,0.04509388604240084
5089.0,0.04539639062975689
5130.0,0.04569772391034017
5171.0,0.045997873138615
5212.0,0.046296824743906916
5253.0,0.04659456543251959
5294.0,0.04689108142107396
5335.0,0.04718635860474867
5376.0,0.04748038345069701
5417.0,0.047773142140502496
5458.0,0.04806462219564431
5499.0,0.04835481078045136
5540.0,0.048643697411742716
5581.0,0.048931270773984674
5622.0,0.049217519371594125
5663.0,0.04950243153562722
5704.0,0.04978599409312531
5745.0,0.05006819516184099
5786.0,0.05034902314971612
5827.0,0.05062846734955617
5868.0,0.05090651832466981
5909.0,0.051183168273384344
5950.0,0.05145841140760327
5991.0,0.05173224440138181
6032.0,0.05200466595057797
6073.0,0.05227567687227309
6114.0,0.05254528055318647
6155.0,0.05281348229738744
6196.0,0.05308028865702121
6237.0,0.05334570874261222
6279.0,0.05361617603157667
6320.0,0.05387882323512839
6361.0,0.05414012070631493
6402.0,0.05440008319805211
6443.0,0.05465872665722728
6484.0,0.054916068479106656
6525.0,0.05517212649056286
6566.0,0.055426919066694336
6607.0,0.055680464538703144
6648.0,0.055932781975235074
6689.0,0.05618389008384388
6730.0,0.056433807517269265
6771.0,0.05668255269322541
6812.0,0.05693014356367838
6853.0,0.05717659729824417
6894.0,0.057421930367084054
6935.0,0.057666158583807824
6976.0,0.05790929660796093
7017.0,0.05815135828790219
7058.0,0.05839235672630096
7099.0,0.05863230390930202
7140.0,0.05887121119656325
7181.0,0.05910908833556088
7222.0,0.059345944556564924
7263.0,0.0595817873440638
7304.0,0.059816623305568896
7345.0,0.060050457666836754
7386.0,0.060283294636497294
7427.0,0.06051513637513786
7468.0,0.06074598352426958
7510.0,0.0609814286930424
7551.0,0.06121025721670404
7592.0,0.06143808260604992
7633.0,0.061664898752673496
7674.0,0.06189069820826595
7715.0,0.062115471854397655
7756.0,0.06233920985296031
7797.0,0.06256190176783828
7838.0,0.06278353635682052
7879.0,0.0630041011924075
7920.0,0.06322358326772833
7961.0,0.06344196806360593
8002.0,0.06365924084340434
8043.0,0.06387538566029262
8084.0,0.06409038602840891
8125.0,0.06430422421071015
8166.0,0.06451688204353435
8207.0,0.06472834108051202
8248.0,0.0649385823565907
8289.0,0.06514758649976515
8330.0,0.0653553324909069
8371.0,0.06556179959077732
8412.0,0.06576696704347695
8453.0,0.06597081359077248
8494.0,0.06617331814608439
8535.0,0.06637445960266075
8576.0,0.06657421720530941
8617.0,0.06677257069876902
8658.0,0.06696950057213524
8699.0,0.06716498748089349
8740.0,0.06735901271016653
8782.0,0.06755623607976369
8823.0,0.0677472482886476
8864.0,0.06793674647709573
8905.0,0.06812471477113276
8946.0,0.06831113768788571
8987.0,0.06849600061529758
9028.0,0.06867929039838283
9069.0,0.06886099418809578
9110.0,0.06904109986483285
9151.0,0.0692195959156863
9192.0,0.06939647101835719
9233.0,0.06957171436152047
9274.0,0.06974531588613676
9315.0,0.06991726500682743
9356.0,0.07008755214999035
9397.0,0.07025616823206352
9438.0,0.07042310479604288
9479.0,0.07058835346192494
9520.0,0.07075190620390484
9561.0,0.07091375520359199
9602.0,0.07107389344443464
9643.0,0.07123231358145683
9684.0,0.07138900922432093
9725.0,0.07154397439863784
9766.0,0.071697203481003
9807.0,0.07184869125053901
9848.0,0.07199843259815755
9889.0,0.0721464230423624
9930.0,0.07229265762723197
9971.0,0.0724371318513391
10013.0,0.07258329928901619
10054.0,0.07272419509349501
10095.0,0.07286331582699286
10136.0,0.07300065627851995
10177.0,0.07313621157943015
10218.0,0.07326997498819102
10259.0,0.07340194001657085
10300.0,0.07353209952911224
10341.0,0.07366044577270885
10382.0,0.07378697040313936
10423.0,0.07391166394325632
10464.0,0.07403451641158779
10505.0,0.07415551666244224
10546.0,0.0742746521258029
10587.0,0.07439190910202753
10628.0,0.07450727311506455
10669.0,0.07462072830099171
10710.0,0.07473225768173952
10751.0,0.07484184389650445
10792.0,0.07494946849205489
10833.0,0.07505511277420214
10874.0,0.07515875724924251
10915.0,0.07526038423422221
10956.0,0.0753599770658267
10997.0,0.07545752184120356
11038.0,0.07555300511592414
