"Vorticity: Magnitude (/s)","Vorticity[i] (/s)","Vorticity[j] (/s)","Vorticity[k] (/s)","Velocity: Magnitude (m/s)","Velocity[i] (m/s)","Velocity[j] (m/s)","Velocity[k] (m/s)","Turbulent Viscosity Ratio","Turbulent Viscosity (Pa-s)","Turbulent Kinetic Energy (J/kg)","Turbulent Dissipation Rate (m^2/s^3)","Turbulent Charge (/s^2)","X (m)","Y (m)","Z (m)"
7.66987763300374,-0.680892050266266,2.83514142036438,-7.09403848648071,16.9807156034831,16.9805641174316,-0.0409755818545818,-0.0588698722422123,1222.70690917969,0.0226821899414063,0.72125905752182,1.90108704566956,1421.97314453125,0.05,0.204720647973009,0.277187157376417
7.19604841586476,-0.555225372314453,3.03346109390259,-6.50176525115967,17.057831349889,17.0576705932617,-0.0435644090175629,-0.0598868541419506,1245.66931152344,0.0231081619858742,0.702917218208313,1.77234184741974,1360.11938476563,0.05,0.216077907153214,0.277187157376417
7.75240100266949,-0.758512914180756,2.42586255073547,-7.32390403747559,17.0148980939749,17.0147743225098,-0.0337072052061558,-0.0554592348635197,1220.16394042969,0.0226350165903568,0.720692992210388,1.90206038951874,1385.83349609375,0.05,0.204720647973009,0.290224062008125
6.48900084813928,-0.220986515283585,3.86365485191345,-5.20869159698486,17.1515080119313,17.1513214111328,-0.0528680644929409,-0.0600491724908352,1280.095703125,0.0237467996776104,0.676266610622406,1.59637701511383,1281.05444335938,0.05,0.239674969696782,0.264410672528042
6.77923860502911,-0.43425241112709,3.23200488090515,-5.94336986541748,17.1302523588762,17.1300868988037,-0.0457240007817745,-0.0598166696727276,1265.70031738281,0.0234797541052103,0.685669839382172,1.6597443819046,1303.03002929688,0.05,0.227730984382679,0.277187157376417
7.24846983958077,-0.639006853103638,2.62389087677002,-6.72660255432129,17.0946013614829,17.0944671630859,-0.0365954898297787,-0.0569990202784538,1243.75854492188,0.0230727158486843,0.701014816761017,1.76546967029572,1327.2412109375,0.05,0.216077907153214,0.290224062008125
7.87135625236688,-0.820830702781677,2.04263138771057,-7.55725765228271,17.0444707372509,17.0443725585938,-0.0259265564382076,-0.0517166368663311,1216.61828613281,0.0225692428648472,0.721781313419342,1.91336905956268,1349.52014160156,0.05,0.204720647973009,0.303510996051999
6.22586164489486,-0.109216615557671,4.06017923355103,-4.71851348876953,17.2121126231153,17.2119331359863,-0.0536487959325314,-0.0574498027563095,1292.31994628906,0.0239735674113035,0.663223743438721,1.52087032794952,1234.15112304688,0.05,0.251903887207616,0.264410672528042
6.41911625943435,-0.319749653339386,3.42944097518921,-5.41680240631104,17.1980034762812,17.1978378295898,-0.0474386066198349,-0.0587123148143291,1282.64868164063,0.0237941592931747,0.669652223587036,1.56218683719635,1250.77319335938,0.05,0.239674969696782,0.277187157376417
6.79746784064874,-0.521918654441834,2.82191944122314,-6.16197538375854,17.1696105265653,17.169469833374,-0.0391153246164322,-0.0574566461145878,1264.63500976563,0.023459991440177,0.682313084602356,1.64491772651672,1272.73461914063,0.05,0.227730984382679,0.290224062008125
7.34099574342998,-0.709511160850525,2.23961520195007,-6.95492172241211,17.1268006582599,17.1266918182373,-0.0290403738617897,-0.0537104047834873,1240.474609375,0.0230117961764336,0.700789272785187,1.76900458335876,1294.52612304688,0.05,0.216077907153214,0.303510996051999
8.02059662608869,-0.866974353790283,1.68668806552887,-7.79316425323486,17.0695739925102,17.0694980621338,-0.0177328530699015,-0.0477256588637829,1212.51794433594,0.022493178024888,0.724424958229065,1.93392908573151,1312.35290527344,0.05,0.204720647973009,0.31703646824493
6.01888691190143,6.19888305664063e-06,4.2560338973999,-4.25595760345459,17.2681393931656,17.2679710388184,-0.0539180114865303,-0.0539180152118206,1301.21374511719,0.024138554930687,0.651703596115112,1.4584573507309,1194.37841796875,0.05,0.264410672528042,0.264410672528042
6.11510031874666,-0.21116429567337,3.6250319480896,-4.92026472091675,17.261115542784,17.2609539031982,-0.048694521188736,-0.0566478297114372,1296.39404296875,0.0240491461008787,0.654986202716827,1.47866356372833,1203.54260253906,0.05,0.251903887207616,0.277187157376417
6.40001485596943,-0.410294115543365,3.01864504814148,-5.62846612930298,17.2399350031272,17.2397918701172,-0.0412353426218033,-0.0568755976855755,1282.63842773438,0.0237939693033695,0.664736807346344,1.53934967517853,1222.32177734375,0.05,0.239674969696782,0.290224062008125
6.85911207216411,-0.598318815231323,2.43645834922791,-6.38381576538086,17.2044372037128,17.2043209075928,-0.031856756657362,-0.0546511858701706,1261.81567382813,0.0234076902270317,0.680643796920776,1.64053642749786,1243.09106445313,0.05,0.227730984382679,0.303510996051999
7.46714159074052,-0.765015125274658,1.8816511631012,-7.18556499481201,17.1545583437359,17.1544723510742,-0.0210045203566551,-0.0500912666320801,1236.29833984375,0.0229343231767416,0.70215630531311,1.78191208839417,1261.51867675781,0.05,0.216077907153214,0.31703646824493
8.19323436358292,-0.895034432411194,1.36003506183624,-8.02983856201172,17.0903995857979,17.0903415679932,-0.00923545099794865,-0.0435637235641479,1208.25927734375,0.0224141757935286,0.728477358818054,1.96251893043518,1273.41345214844,0.05,0.204720647973009,0.330787905457231
5.86605029710432,-0.104569286108017,3.81848645210266,-4.45182800292969,17.3196308292704,17.3194770812988,-0.0494691245257854,-0.0536516383290291,1306.87182617188,0.0242435168474913,0.641776502132416,1.40824019908905,1162.10632324219,0.05,0.264410672528042,0.277187157376417
6.05614026497973,-0.303920209407806,3.21298313140869,-5.12456893920898,17.3055940133713,17.3054523468018,-0.0429198406636715,-0.0553273484110832,1297.62609863281,0.0240720026195049,0.648422360420227,1.44779968261719,1176.373046875,0.05,0.251903887207616,0.290224062008125
6.42682897151877,-0.490398585796356,2.63173699378967,-5.84273910522461,17.2773705587342,17.277250289917,-0.0343258939683437,-0.0545671731233597,1280.50256347656,0.0237543471157551,0.661508440971375,1.52697646617889,1195.24145507813,0.05,0.239674969696782,0.303510996051999
6.95763701799198,-0.660973250865936,2.07640385627747,-6.60759973526001,17.2348462459612,17.2347526550293,-0.0240573529154062,-0.0514517799019814,1257.73876953125,0.0233320593833923,0.68059366941452,1.64561200141907,1213.60888671875,0.05,0.227730984382679,0.31703646824493
7.6200233703438,-0.803718209266663,1.55164432525635,-7.41695308685303,17.1780452898661,17.177978515625,-0.0126043017953634,-0.0462085381150246,1231.67834472656,0.0228486191481352,0.704984307289124,1.80303251743317,1226.98510742188,0.05,0.216077907153214,0.330787905457231
8.38219751294828,-0.901264429092407,1.06528544425964,-8.26523590087891,17.1072038414632,17.1071586608887,-0.000576904509216547,-0.0393127426505089,1204.16931152344,0.0223383028060198,0.733742475509644,1.9977525472641,1232.51062011719,0.05,0.204720647973009,0.34475168128553
5.67030617484129,6.19888305664063e-06,4.00951194763184,-4.00951194763184,17.3735916923017,17.3734493255615,-0.0497334375977516,-0.0497333705425262,1314.091796875,0.024377454072237,0.630106806755066,1.35003411769867,1127.01733398438,0.05,0.277187157376417,0.277187157376417
5.76511600313783,-0.199988335371017,3.40406465530396,-4.64853858947754,17.3666202618618,17.3664836883545,-0.0441608503460884,-0.0528530143201351,1309.48510742188,0.0242919959127903,0.63348925113678,1.3693675994873,1135.19592285156,0.05,0.264410672528042,0.290224062008125
6.04472768875632,-0.385963082313538,2.82410144805908,-5.33049869537354,17.3456026510434,17.3454818725586,-0.0364180579781532,-0.053513191640377,1296.39294433594,0.0240491256117821,0.643534719944,1.42741227149963,1151.19885253906,0.05,0.251903887207616,0.303510996051999
6.49358399249089,-0.557792007923126,2.2693395614624,-6.05851459503174,17.3104087240261,17.3103103637695,-0.0268327761441469,-0.0518199279904366,1276.73083496094,0.0236843787133694,0.65991473197937,1.52411723136902,1168.82275390625,0.05,0.239674969696782,0.31703646824493
7.08634308150429,-0.707923054695129,1.74311566352844,-6.83203125,17.2609933287779,17.2609195709229,-0.0158377531915903,-0.0479106232523918,1252.89135742188,0.0232421364635229,0.682048082351685,1.65904676914215,1183.39074707031,0.05,0.227730984382679,0.330787905457231
7.79232467247716,-0.82207590341568,1.25207126140594,-7.64701461791992,17.1974950758805,17.1974430084229,-0.0039797481149435,-0.0421309694647789,1227.00549316406,0.0227619335055351,0.709092140197754,1.83105266094208,1190.72814941406,0.05,0.216077907153214,0.34475168128553
8.58053223303798,-0.884332060813904,0.804865181446075,-8.49680423736572,17.120313282275,17.1202754974365,0.00803957413882017,-0.0350590981543064,1200.49194335938,0.0222700852900743,0.739977061748505,2.03807020187378,1189.94128417969,0.05,0.204720647973009,0.358913154360911
5.40049574115057,0.385420083999634,4.94062328338623,-2.14640331268311,17.5771201522282,17.5770568847656,-0.0431932732462883,-0.0189329534769058,1308.6953125,0.0242773443460464,0.595866560935974,1.21227633953094,1015.52960205078,0.05,0.34475168128553,0.277187157376417
5.52634369359055,0.097995936870575,4.19914770126343,-3.5913827419281,17.4230484027025,17.4229202270508,-0.0494646951556206,-0.0449405014514923,1318.15893554688,0.0244529023766518,0.620036423206329,1.3031929731369,1098.552734375,0.05,0.290224062008125,0.277187157376417
5.52628646530262,-0.0979852676391602,3.59138250350952,-4.19907283782959,17.423048402858,17.4229202270508,-0.0449406355619431,-0.0494646281003952,1318.1591796875,0.0244529079645872,0.620036542415619,1.30319321155548,1098.5546875,0.05,0.277187157376417,0.290224062008125
5.71292814575803,-0.284600377082825,3.01234292984009,-4.84585809707642,17.4091526968212,17.4090347290039,-0.0381040275096893,-0.0515316277742386,1309.3544921875,0.0242895726114511,0.626859068870544,1.34098744392395,1111.09448242188,0.05,0.264410672528042,0.303510996051999
6.07578139681258,-0.456648707389832,2.45885133743286,-5.5372052192688,17.3812284853513,17.3811283111572,-0.0292872078716755,-0.0512303672730923,1293.15393066406,0.0239890404045582,0.64028799533844,1.41658496856689,1127.30322265625,0.05,0.251903887207616,0.31703646824493
6.59362330635089,-0.611117422580719,1.93252336978912,-6.27437305450439,17.3391898910314,17.339111328125,-0.0188710931688547,-0.0486652851104736,1271.83166503906,0.0235934946686029,0.659859776496887,1.52973353862762,1142.361328125,0.05,0.239674969696782,0.330787905457231
7.23774834927308,-0.736278533935547,1.43865370750427,-7.0550103187561,17.2830873393006,17.2830295562744,-0.00733558787032962,-0.0440854169428349,1247.72180175781,0.0231462363153696,0.684843301773071,1.67960321903229,1151.83984375,0.05,0.227730984382679,0.34475168128553
7.97668254530495,-0.817000329494476,0.985085010528564,-7.87334632873535,17.2132077257543,17.2131652832031,0.00466797687113285,-0.0379388071596622,1222.59228515625,0.022680064663291,0.714250087738037,1.86449384689331,1153.21240234375,0.05,0.216077907153214,0.358913154360911
8.78201064162864,-0.84729015827179,0.58067387342453,-8.72173309326172,17.13011494678,17.1300792694092,0.0164203364402056,-0.030865615233779,1197.38330078125,0.0222124177962542,0.74689793586731,2.08176255226135,1146.21215820313,0.05,0.204720647973009,0.37325671637983
5.3737302080286,0.331748843193054,4.75953149795532,-2.47260570526123,17.5449699882341,17.5448913574219,-0.0455066375434399,-0.0262352861464024,1314.09045410156,0.0243774279952049,0.599571824073792,1.22236049175262,1034.15173339844,0.05,0.330787905457231,0.277187157376417
5.0425690152885,0.301161110401154,4.47420835494995,-2.30613613128662,17.6384077425308,17.6383476257324,-0.0409393645823002,-0.0210877694189548,1318.11999511719,0.0244521796703339,0.576540231704712,1.12679886817932,986.730224609375,0.05,0.34475168128553,0.290224062008125
5.43136490746948,0.186684370040894,4.38761138916016,-3.19589424133301,17.4680495789391,17.4679374694824,-0.0486580766737461,-0.0393579229712486,1319.28308105469,0.0244737565517426,0.611597537994385,1.26688015460968,1074.99438476563,0.05,0.303510996051999,0.277187157376417
5.33837142013449,4.70876693725586e-06,3.77479863166809,-3.77479863166809,17.4749361310656,17.4748191833496,-0.0452067852020264,-0.045206643640995,1323.66796875,0.0245550982654095,0.608138501644135,1.24844121932983,1067.89855957031,0.05,0.290224062008125,0.290224062008125
5.43136461451158,-0.186675846576691,3.19589424133301,-4.38761138916016,17.468049579176,17.4679374694824,-0.039358101785183,-0.0486580170691013,1319.28308105469,0.0244737565517426,0.611597657203674,1.26688075065613,1074.90441894531,0.05,0.277187157376417,0.303510996051999
5.70511853834546,-0.358714133501053,2.64367985725403,-5.04288196563721,17.4473055568558,17.4472064971924,-0.0313858464360237,-0.0497148595750332,1306.87902832031,0.024243650957942,0.621867656707764,1.32221674919128,1088.87097167969,0.05,0.264410672528042,0.31703646824493
6.14314810343679,-0.515151381492615,2.11814641952515,-5.74337387084961,17.4125928039093,17.4125118255615,-0.0216487478464842,-0.0484913513064384,1288.41479492188,0.0239011254161596,0.638604938983917,1.4143306016922,1103.68212890625,0.05,0.251903887207616,0.330787905457231
6.71979766047741,-0.647862374782562,1.62306606769562,-6.48857545852661,17.3638982149337,17.3638362884521,-0.0105723729357123,-0.0451529771089554,1266.29797363281,0.0234908405691385,0.661199450492859,1.54266345500946,1115.02661132813,0.05,0.239674969696782,0.34475168128553
7.40425426182578,-0.742067873477936,1.16503715515137,-7.27427005767822,17.3013998489662,17.3013534545898,0.00125453795772046,-0.040047463029623,1242.61145019531,0.0230514351278543,0.688766479492188,1.70588886737823,1119.33203125,0.05,0.227730984382679,0.358913154360911
8.16640835097491,-0.790167331695557,0.752182424068451,-8.09321212768555,17.2255380723786,17.2255001068115,0.0131140351295471,-0.0337042324244976,1218.6630859375,0.0226071756333113,0.720185935497284,1.90172445774078,1114.95227050781,0.05,0.216077907153214,0.37325671637983
8.98027457170183,-0.792657434940338,0.394169867038727,-8.9365348815918,17.1370507544651,17.1370124816895,0.0244026705622673,-0.0267632808536291,1194.91088867188,0.0221665520220995,0.754190266132355,2.12700247764587,1101.60705566406,0.05,0.204720647973009,0.38776584971673
5.38202853662597,0.264934092760086,4.57475185394287,-2.82270908355713,17.5086592463758,17.5085639953613,-0.0473349429666996,-0.0330882035195827,1317.78515625,0.0244459696114063,0.604788780212402,1.24023771286011,1054.0029296875,0.05,0.31703646824493,0.277187157376417
5.05580712843012,0.243698060512543,4.30532550811768,-2.63931226730347,17.6039751212361,17.6039009094238,-0.04279500618577,-0.0279540289193392,1322.96228027344,0.0245420075953007,0.582082033157349,1.14436101913452,1003.95043945313,0.05,0.330787905457231,0.290224062008125
4.72692176428838,0.219770938158035,4.03216695785522,-2.45705509185791,17.6948339021749,17.6947784423828,-0.0379564762115479,-0.0228474605828524,1325.0390625,0.0245805345475674,0.558674871921539,1.05252325534821,959.929443359375,0.05,0.34475168128553,0.303510996051999
5.19924590362743,0.0913616418838501,3.95481991767883,-3.3739013671875,17.5223394714462,17.5222358703613,-0.0449369959533215,-0.0401412807404995,1326.13244628906,0.0246008168905973,0.597841918468475,1.20428144931793,1042.99792480469,0.05,0.303510996051999,0.290224062008125
5.19924575071745,-0.0913529396057129,3.3739013671875,-3.95481991767883,17.5223394715375,17.5222358703613,-0.0401414707303047,-0.0449368618428707,1326.13208007813,0.0246008113026619,0.59784197807312,1.20428168773651,1042.99792480469,0.05,0.290224062008125,0.303510996051999
5.38203773301345,-0.264926940202713,2.82284784317017,-4.57467746734619,17.5086592466401,17.5085639953613,-0.0330884233117104,-0.0473348870873451,1317.78540039063,0.0244459733366966,0.604789018630981,1.24023854732513,1053.90649414063,0.05,0.277187157376417,0.31703646824493
5.73627380598768,-0.421901524066925,2.2986102104187,-5.23862838745117,17.4811867662684,17.4811058044434,-0.0241226833313704,-0.0474205352365971,1302.53894042969,0.0241631381213665,0.618457198143005,1.31211137771606,1067.59375,0.05,0.264410672528042,0.330787905457231
6.24000258784014,-0.559019923210144,1.80354607105255,-5.94746589660645,17.4398626152884,17.4397983551025,-0.0136240664869547,-0.045340470969677,1282.69592285156,0.0237950347363949,0.638362586498261,1.41955840587616,1079.85266113281,0.05,0.251903887207616,0.34475168128553
