"Iteration","Mass Flow 1 Monitor: Mass Flow 1 Monitor (kg/s)"
1.0,0.15592649399373665
28.0,0.656258288752032
55.0,0.919790366505864
83.0,1.1239379328018684
110.0,1.2867228088135558
137.0,1.427623700522331
165.0,1.556716777956721
192.0,1.6684368968509973
219.0,1.7700242838719575
247.0,1.8664706462153466
274.0,1.9521384868474292
301.0,2.031518308046635
329.0,2.1079404383914957
356.0,2.176514138699848
383.0,2.2405190253377376
411.0,2.3024801170441065
438.0,2.3583170380230065
465.0,2.4106133247668105
493.0,2.461389743491898
520.0,2.5072616214383636
547.0,2.5503188365889375
575.0,2.5922102364489006
602.0,2.6301299818680306
629.0,2.668612012286458
657.0,2.706419770293194
684.0,2.7408856844658995
711.0,2.773534014662707
739.0,2.8056148719635914
766.0,2.8349690596218524
793.0,2.8628924012842116
821.0,2.8904601905487146
848.0,2.9158137577514376
875.0,2.940063696418564
903.0,2.964149494772461
930.0,2.986447263227149
957.0,3.007923485019448
985.0,3.0294167964141265
1012.0,3.0494706600857393
1039.0,3.068934595156515
1067.0,3.088567706023515
1094.0,3.1070325226675948
1121.0,3.1250786965127553
1149.0,3.143384285878664
1176.0,3.1606694978519214
1203.0,3.1776196967321253
1231.0,3.194867301382443
1258.0,3.211201934630088
1285.0,3.227265937679006
1313.0,3.243658982398398
1340.0,3.2592286968735475
1367.0,3.274582047365553
1395.0,3.2902924893762187
1422.0,3.305253107296084
1449.0,3.3200423566861565
1477.0,3.3352117799017913
1504.0,3.3496897387204605
1531.0,3.364031412458968
1559.0,3.3787706719793116
1586.0,3.3928637953692475
1613.0,3.4068474229519303
1641.0,3.421240899863699
1668.0,3.435022652238785
1695.0,3.4487140898416513
1723.0,3.462822310377139
1750.0,3.4763437141033204
1777.0,3.4897869864671893
1805.0,3.503648324514211
1832.0,3.516939499455589
1859.0,3.530158023274703
1887.0,3.543789767269287
1914.0,3.5568608072591665
1941.0,3.5698584362130674
1969.0,3.5832583566331393
1996.0,3.596101384944034
2023.0,3.608865066337258
2051.0,3.6220145694339347
2078.0,3.634607254293419
2105.0,3.647110796520966
2133.0,3.6599792161158162
2160.0,3.67228919503921
2187.0,3.684497945917094
2215.0,3.697047458084604
2242.0,3.7090370007647815
2270.0,3.7213500870741694
2297.0,3.733102989417067
2324.0,3.7447336101393582
2352.0,3.7566617320137676
2379.0,3.7680316207636304
2406.0,3.77926823935952
2434.0,3.7907769349244607
2461.0,3.8017327982120084
2488.0,3.8125468671763025
2516.0,3.8236094427666094
2543.0,3.83412851343296
2570.0,3.844500485494083
2598.0,3.855100165146836
2625.0,3.8651697690584674
2652.0,3.875090360189907
2680.0,3.885221073646
2707.0,3.8948388156566605
2734.0,3.9043089555936703
2762.0,3.9139750978425596
2789.0,3.9231482831536293
2816.0,3.932178101637158
2844.0,3.9413929950374555
2871.0,3.95013695221526
2898.0,3.9587439579204315
2926.0,3.9675277294001017
2953.0,3.9758635272167764
2980.0,3.984070248155959
3008.0,3.9924475806125197
3035.0,4.00040006856396
3062.0,4.0082321288209055
3090.0,4.016230171688369
3117.0,4.023825902281886
3144.0,4.031310003824012
3172.0,4.038956492038643
3199.0,4.046222095974375
3226.0,4.053384709793963
3254.0,4.060706784718221
3281.0,4.067668052755325
3308.0,4.074534523721072
3336.0,4.081557912334338
3363.0,4.088239109218913
3390.0,4.094833108233949
3418.0,4.101581727549422
3445.0,4.108005296625568
3472.0,4.114348602341803
3500.0,4.120844357805824
3527.0,4.127030659686254
3554.0,4.133143032211736
3582.0,4.139405615746604
3609.0,4.145372959242937
3636.0,4.151271764507217
3664.0,4.1573183792082045
3691.0,4.163082606147974
3718.0,4.168783099092341
3746.0,4.174628844533148
3773.0,4.180203680304218
3800.0,4.185718858731636
3828.0,4.1913765603238575
3855.0,4.196773788962759
3882.0,4.202114748706775
3910.0,4.207595151477628
3937.0,4.212824483387356
3964.0,4.218000393896082
3992.0,4.223312367780663
4019.0,4.22838176100342
4046.0,4.2334000041837925
4074.0,4.238550815868704
4101.0,4.243466793773677
4128.0,4.248333387825893
4156.0,4.253328646995671
4183.0,4.258096290234393
4210.0,4.262816111797244
4238.0,4.267660629945555
4265.0,4.272284252918703
4292.0,4.2768612019372
4320.0,4.281558724650887
4347.0,4.286041632673834
4374.0,4.290478910312487
4402.0,4.295032594206982
4429.0,4.299377758038757
4456.0,4.303678161300341
4484.0,4.308090799089491
4511.0,4.312300786772828
4539.0,4.316620311395127
4566.0,4.320741130794882
4593.0,4.324818587573257
4621.0,4.329001554542189
4648.0,4.332991533039616
4675.0,4.336939053967259
4703.0,4.340988212855412
4730.0,4.344850068595192
4757.0,4.348670319472231
4785.0,4.352588458091375
4812.0,4.356325080950366
4839.0,4.3600211540546
4867.0,4.363811679832782
4894.0,4.367426167036809
4921.0,4.371001166588955
4949.0,4.3746672108422615
4976.0,4.378162889753437
5003.0,4.381620295483275
5031.0,4.385165691530421
5058.0,4.388546206627257
5085.0,4.391889533902538
5113.0,4.395317862776851
5140.0,4.398586809380696
5167.0,4.401819927782729
5195.0,4.405135386606837
5222.0,4.408296815005345
5249.0,4.4114236723217495
5277.0,4.414630286214242
5304.0,4.417688005873974
5331.0,4.420712361861365
5359.0,4.423813987832441
5386.0,4.4267716949575355
5413.0,4.429697332182331
5441.0,4.432697872522769
5468.0,4.435559427347439
5495.0,4.438390172862646
5523.0,4.441293665726975
5550.0,4.444062942974022
5577.0,4.4468026387921995
5605.0,4.449612955236956
5632.0,4.452293597431382
5659.0,4.454945808942087
5687.0,4.45766665946018
5714.0,4.460262168046341
5741.0,4.462830402107841
5769.0,4.465465295868269
5796.0,4.467979044363755
5823.0,4.470466616725654
5851.0,4.47301900194749
5878.0,4.475454227031314
5905.0,4.477864236126837
5933.0,4.480337243397545
5960.0,4.482696847510751
5987.0,4.485032272596303
6015.0,4.487428737241409
6042.0,4.489715551705197
6069.0,4.491978950871907
6097.0,4.494301680781592
6124.0,4.496518262414979
6151.0,4.498712218204485
6179.0,4.500963807117859
6206.0,4.503112504472482
6233.0,4.505239415016712
6261.0,4.507422359285149
6288.0,4.509505519722925
6315.0,4.511567586203469
6343.0,4.513683990463071
6370.0,4.515703807783334
6397.0,4.517703177911718
6425.0,4.519755272601012
6452.0,4.521713729594807
6479.0,4.523652421329579
6507.0,4.525642242365208
6534.0,4.527541256126022
6561.0,4.529421101547356
6589.0,4.531350577604802
6616.0,4.533191931210267
6643.0,4.535014719838884
6671.0,4.5368856186772994
6698.0,4.538671113438324
6726.0,4.5405037239352914
6753.0,4.542252725253225
6780.0,4.5439840282398105
6808.0,4.545761006930294
6835.0,4.547456906734166
6862.0,4.549135663581735
6890.0,4.550858739173148
6917.0,4.55250311072234
6944.0,4.554130899822414
6972.0,4.555801645455886
6999.0,4.557396083542455
7026.0,4.55897442520662
7054.0,4.560594395489534
7081.0,4.562140409151485
7108.0,4.5636708003751805
7136.0,4.565241560551144
7163.0,4.566740603957732
7190.0,4.568224509145738
7218.0,4.569747483287594
7245.0,4.571200947306227
7272.0,4.572639753405904
7300.0,4.574116489389327
7327.0,4.575525844617292
7354.0,4.57692095187881
7382.0,4.578352815270911
