"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual","Tdr: Residual","uu-stress: Residual","vv-stress: Residual","ww-stress: Residual","uv-stress: Residual","vw-stress: Residual","uw-stress: Residual","Alpha: Residual"
1.0,0.0022060385413431114,0.9999999999999999,9.9960317283836E-4,0.0010013190002448294,0.042930453488372364,0.0026996603076590952,0.011716370139188508,0.011587577086073067,0.28524388992989896,1.4951506486168876E-10,0.11615425301248429,1.0846836015643097E-4
28.0,2.5169126610410766,0.9933823731228164,6.3475577691072,6.329058594634718,62.679313340559,1.1534936788638317,0.7202770681915325,0.7126930657900191,11.489143287882634,0.8446229479005704,4.61090635326764,0.4303611821848831
55.0,39.589275361318855,0.9852037513833903,133.69484470154813,133.88810410522143,618.4258612122911,3.73048388068457,8.08298347288514,7.992595791684269,67.20161205935183,17.251721889531968,27.024171502058397,0.16472087647013892
83.0,13.745942639785964,0.9767902879585365,79.8527334696061,79.51471307001532,337.8670664764361,2.732521541759296,5.630216153321334,5.583350908794364,46.707936299508575,9.51811328647145,18.61319652399599,0.02662897755248429
110.0,11.961330127734723,0.9693497047519171,74.53412384242051,73.50547718991122,449.7621078205654,3.2279992084984594,6.6682526306486665,6.619545513338356,55.565749222855175,8.14480155170856,22.07985722385416,0.020743961863087204
137.0,10.051696881407604,0.9616506093790602,73.8445559144836,72.09419842953648,492.3102042803812,3.734041645664819,7.685484764901826,7.655586621465512,63.683872929151136,8.86970686026638,25.149423862719036,0.0064552854144265155
165.0,8.428347353198188,0.9533125465514048,72.97084017192165,71.42065769882137,523.3852693321261,4.246467110386361,8.712679612489415,8.678394803288988,71.86758032750048,15.802635375370116,28.326673143242953,0.00388121205640916
192.0,7.178576417718068,0.9447026546782822,75.05271604946753,73.61319529226856,547.347662376758,4.708104055840187,9.655351631466262,9.599265101049417,79.33742135223653,19.6310484077134,31.421133623490523,0.0027295052037037224
219.0,6.270622875687153,0.935706678110504,76.59195883247199,75.18549646260803,570.0683817744199,5.285412008773651,10.805968610309227,10.714516934863166,88.6841677960383,23.49441976272402,35.3653719168324,0.002256289609202595
247.0,5.71305531915709,0.9256577851026131,75.65964409241819,75.44115488200546,591.9327995813633,6.0031868124962795,12.203378319603953,12.074949126085908,100.12377225888089,27.65403372470495,40.143363194654945,0.0018569297577561744
274.0,4.679246256749897,0.9155579523289127,80.17558210533427,80.27073681919175,614.1160540200934,6.737197077442016,13.661413012735467,13.459431233950358,111.5284258459612,31.306820979378433,45.24347410616102,0.0015194016163048432
301.0,4.303589793382185,0.9046361483280828,80.5902961692526,80.40855302981524,637.1362662324286,7.684794795128756,15.503797384973295,15.23174489705914,126.45951187974885,35.886448320605375,51.72976532951764,0.0012627051763912918
329.0,3.72824380198739,0.8928540640488866,87.71885677952017,87.42059758933127,661.5413268664624,8.700028551517882,17.480382139555104,17.15750109289481,142.85606062330737,41.82863401177241,58.62947826433904,0.0010661402786885244
356.0,3.586318895615069,0.8807309757566973,90.59993858655612,91.10474991907185,685.2721471510232,9.828709813570926,19.65661304421999,19.302239290994226,161.407301840387,49.986367746770334,66.16269520914027,9.155763456297174E-4
383.0,3.274735225322127,0.8681863568975087,96.07378441911229,97.64623744527663,709.5659621677056,11.01639591120423,21.93836553563913,21.58057495249116,181.46548915539498,60.108244246330685,73.98508958140776,8.053099200396685E-4
411.0,3.058075991236907,0.8547409380624758,104.2021107441945,106.14940013962172,733.113387362019,12.22141880344306,24.259850245972423,23.9105302979455,202.0505018616956,71.54254200888168,81.91225114804524,7.305623375196685E-4
438.0,3.22549125323265,0.841178922820345,111.84137400033538,113.39532490639508,755.0561260418278,13.508499997829615,26.730755952533183,26.364830227628303,223.7240227496977,82.89544591084528,90.56295909760404,6.85593662278512E-4
465.0,3.077866057957572,0.8273038653559899,120.38619256876167,121.0713449003663,775.880011305454,14.871565074644279,29.343066342792554,28.947993093596352,246.64075929509224,94.47410087983111,99.86855106618556,6.478917316665101E-4
493.0,3.2113446444008646,0.8129612743514942,131.6671282538665,131.17606133858996,796.8024075020852,16.236982481920574,31.962568990822724,31.544687038011595,269.86258182729455,107.04176310780295,109.21663040852926,6.14223189767821E-4
520.0,3.0603673288497952,0.7990283902991698,141.30933628678744,139.98453143492335,813.6503195158585,17.47890926646615,34.361105399000145,33.91764678539056,291.0495630508413,120.4146000509952,117.7549331846272,5.901914242817841E-4
547.0,2.986019790000233,0.7850801327303332,150.68606389762726,149.29390520438966,829.5295478960672,18.679068864282232,36.68900335330953,36.21160824642687,311.5523834716474,135.58458393870666,126.03849994362815,5.633057994569204E-4
575.0,2.9638596259665895,0.7705392189653932,157.44001801255683,159.47146258480234,844.4466877416427,19.88554362392264,39.02195507893541,38.515952206079476,332.33053267960315,153.12438844697664,134.37088844666786,5.378787165642138E-4
602.0,2.8273689161292452,0.7564826294448083,164.80963839964568,165.18774234143817,858.1572905146824,21.09646935451619,41.34489518741804,40.81912432381665,353.6179904175934,170.98112514082553,142.83072426785168,5.25171998575242E-4
629.0,2.8876556794538315,0.7419117134143137,171.64818541312502,172.69703743340165,959.0852707195476,21.986720635084687,43.21089019037969,42.69224881018061,370.4548405665412,188.56293027163798,149.1607818056171,4.72745396293372E-4
657.0,2.859395202076266,0.7264229364307276,177.84574319270243,179.4840713286504,973.6035907773662,22.866301133961873,44.948774149528994,44.46551815138609,387.36415505191223,204.83549783709776,155.27034317533378,4.8301247259158533E-4
684.0,2.7368978363420156,0.7120072617014667,183.17161641981895,185.18947485560193,981.6582310076972,23.662530719637747,46.48288990574776,46.02129979364612,402.34092084380353,220.9884836915256,160.8114890173189,5.122469233928116E-4
711.0,2.809149199133493,0.6980849853521511,187.50728128321225,189.41923552842977,989.5538005030347,24.412205431199208,47.923251335212456,47.467312629562095,416.094137703518,238.297968844607,166.09335442550847,5.034876697857959E-4
739.0,2.6591054346609857,0.683897117838736,190.54537924962673,192.0711291328939,996.4894785247004,25.17935229693701,49.3850979259164,48.94492312674826,430.2184652914186,257.91962000351475,171.4454996205366,4.8000077470705834E-4
766.0,2.68082872752532,0.671151867064024,192.84920998220335,193.61141831727778,1001.9601228203202,25.753323475298092,50.5382635428661,50.082111531297826,440.8124968904109,277.5659245324524,175.85651267030798,4.5410164766629337E-4
793.0,2.525745257414511,0.6590224224362713,194.2859189016118,194.0360714028352,1005.6354592600848,26.234586318354776,51.54087953177097,51.063078465535014,450.0227016415398,298.3866545823939,179.84019738556495,4.281138494855239E-4
821.0,2.5030436015965063,0.6467644266766865,194.1618615351816,193.09148164322232,1008.4774417601524,26.67747777195858,52.466693408510444,51.98664119038774,458.8949109882172,322.110174072662,183.43712206485353,4.0330262935363314E-4
848.0,2.416409062147521,0.6359042810132721,191.51598730435373,189.60975705842998,1009.5755390491802,26.989796458261218,53.18979899481525,52.67630496302843,464.6418580563416,347.97510841936594,186.12490585835192,3.7964188271606713E-4
875.0,2.411053688714837,0.6256650482576721,184.54881115932577,182.1329725495682,1009.832597048903,27.241444555792707,53.80650083917122,53.261431644978586,468.0862881581424,377.66603156812965,187.83760404820853,3.5879926319184915E-4
903.0,2.218892215296254,0.6158733936389872,170.46553646559926,167.50266996541137,1006.2856583684825,27.24709933571477,54.00742709360979,53.45586842907716,465.66139892385326,410.9646384559201,186.84180132122242,3.3932626503246476E-4
