"Iteration","Mass Flow 1 Monitor: Mass Flow 1 Monitor (kg/s)"
1.0,3.9362581158896106E-5
22.0,8.842936827152075E-4
43.0,0.0017263971976180389
64.0,0.002554229653509252
85.0,0.003372278274917682
106.0,0.004182835135356995
127.0,0.004987358802664769
148.0,0.005786929063587293
169.0,0.0065823595970886115
190.0,0.007374279837233742
211.0,0.008163133870650548
232.0,0.008949253542192354
253.0,0.009732844292807678
274.0,0.010514032359587935
295.0,0.011292834592436296
316.0,0.012069265021357942
337.0,0.012843247120934508
358.0,0.013614684928980363
379.0,0.014383467082672349
400.0,0.015149424974983006
421.0,0.01591244303475281
442.0,0.016672346707740014
463.0,0.0174290201029543
484.0,0.018182302196622487
505.0,0.01893208490821827
526.0,0.01967822676903157
547.0,0.020420612947592273
568.0,0.021159118406831434
589.0,0.021893641985982534
610.0,0.022624068506638343
631.0,0.02335029835129139
652.0,0.024072240209119782
673.0,0.02478982193120628
694.0,0.025502975483541315
715.0,0.026211624976995904
736.0,0.026915744611898634
757.0,0.02761528494735014
778.0,0.02831022860831426
799.0,0.029000560368917287
820.0,0.029686274190952967
841.0,0.03036737305898571
862.0,0.031043868971764352
883.0,0.031715776685128254
904.0,0.03238314117924331
925.0,0.03304600457677652
946.0,0.033704406749689664
967.0,0.034358409667959125
988.0,0.03500807450368518
1009.0,0.03565344784448112
1030.0,0.036294592942176386
1051.0,0.03693157606770746
1072.0,0.03756443692283308
1093.0,0.03819322808982461
1114.0,0.03881800577417667
1135.0,0.03943879362423178
1156.0,0.04005562525711004
1177.0,0.040668542304372564
1198.0,0.04127753748956425
1219.0,0.04188261284734618
1240.0,0.042483778789834954
1261.0,0.04308100440137945
1283.0,0.04370242602312114
1304.0,0.04429151403684403
1325.0,0.04487655905355213
1346.0,0.04545751737932098
1367.0,0.046034311809297894
1388.0,0.04660687881487383
1409.0,0.04717511868469306
1430.0,0.04773893354790348
1451.0,0.04829819925328153
1472.0,0.04885279301178675
1493.0,0.049402576366573095
1514.0,0.04994742334514405
1535.0,0.05048719828274187
1556.0,0.05102176905784654
1577.0,0.051550995489281604
1598.0,0.05207474234975716
1619.0,0.05259288641943789
1640.0,0.053105322409679814
1661.0,0.053611968209336516
1682.0,0.05411277552504047
1703.0,0.05460773062667637
1724.0,0.05509684728048891
1745.0,0.055580171487215
1766.0,0.05605777714529285
1787.0,0.05652975815467295
1808.0,0.05699622230652823
1829.0,0.05745729176737374
1850.0,0.05791309078345141
1871.0,0.05836374413573509
1892.0,0.058809371703004404
1913.0,0.05925008523977633
1934.0,0.05968598518139366
1955.0,0.0601171551996197
1976.0,0.06054366285103179
1997.0,0.06096556188091573
2018.0,0.06138289331074559
2039.0,0.06179568675798652
2060.0,0.0622039577448993
2081.0,0.06260770886615857
2102.0,0.06300693270917175
2123.0,0.06340161026370354
2144.0,0.06379171280763525
2165.0,0.06417720403895283
2186.0,0.06455803879297502
