"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual","Tdr: Residual","uu-stress: Residual","vv-stress: Residual","ww-stress: Residual","uv-stress: Residual","vw-stress: Residual","uw-stress: Residual","Alpha: Residual"
1.0,1.9602436175603444E-5,1.0,3.6058879726762885E-5,3.570026252187976E-5,0.18029211328423492,0.5198506967166652,0.18045474657294142,0.18035066709215772,1.0,0.0,0.9999999999999999,5.011719213498358E-6
72.0,0.01631163484666895,0.9951297291249436,0.03246157909283795,0.03231086432425402,5.955647469367631E-4,0.010634809771061715,0.0051586245245918184,0.005155246088827174,0.011789523381865792,0.0017498541073615753,0.011853615163097185,0.09633164295891088
144.0,0.007333709554266759,0.992733653622567,0.026276981154941932,0.026107918048809037,4.221541352890521E-4,0.012195861060930617,0.003994945710877205,0.003993897222758723,0.01747625933205559,0.0037112928581685615,0.01749583328057398,0.052921467265485404
215.0,0.0039135676404923525,0.990054113940729,0.03121809962934317,0.0309734974520477,3.9207749747178177E-4,0.026903872379742642,0.0029991634660303467,0.0030002770403915768,0.021097555983204695,0.008665677409341101,0.02101294723974026,0.03676891688762692
287.0,0.0024658142988209977,0.9872568282259048,0.04271219256629028,0.04235790138560898,4.7768902649986296E-4,0.048246331859714324,0.0031668766673485006,0.0031716704459263693,0.021450482542766325,0.0149834021459312,0.021374141093611795,0.02769602065255602
358.0,0.0017389595858031718,0.9847063659762897,0.06308667206761219,0.06258631854293173,6.623483221003334E-4,0.06810974896420524,0.0052085952795999126,0.0052102126748971665,0.020354139798773433,0.02032431797818913,0.02031088091920179,0.02183536805691176
430.0,0.0013300981567242844,0.9823803025042579,0.0934629630873919,0.09288670557450017,9.176169181383399E-4,0.08561977467681951,0.00808947572754575,0.008079922149923351,0.02046961075069854,0.024343316053800145,0.020478966155583138,0.01753115357935346
502.0,0.0011460881540868181,0.9802670970572398,0.12971789207170806,0.129169695718003,0.0012342678748947687,0.10255937915325763,0.011233906709219638,0.01121007962840521,0.022665437557502777,0.02770275667548134,0.022741191193175966,0.014182329499283854
573.0,9.764174929840624E-4,0.9783496891501116,0.16763997859385327,0.1668872974211433,0.0016146671416327287,0.12065834447450278,0.014534313621442495,0.014496239143366733,0.026572540644545745,0.031186422075415617,0.026705812337041408,0.011459256976867588
645.0,8.920776874016262E-4,0.976527191204784,0.20638701993831665,0.20497367756771911,0.0020828033110500293,0.1415309627472317,0.018144287593483775,0.01809260887432164,0.0318440158451544,0.035402011047972526,0.032016973475698214,0.00908048135562995
716.0,8.633627395069893E-4,0.9748261194362504,0.24433507272717153,0.24181520643898258,0.00263695634148039,0.1650069187633567,0.02201883276395856,0.021954506336223898,0.0380159952244996,0.0404314976106594,0.03821478501455963,0.007045535596747948
788.0,8.721765204420025E-4,0.9731839197408003,0.282355233092336,0.27833214259606176,0.0033031507477673003,0.19174569638084588,0.02629207731970541,0.026215324875207727,0.045055681251775774,0.04643752000011208,0.04527818438026266,0.005400115738161296
860.0,9.488562931515348E-4,0.9716019322353033,0.31955814927786574,0.3137609949805323,0.004089081860329978,0.22123764099789656,0.03090746040467329,0.030818599366312545,0.05273536875306902,0.053304490718518775,0.05298388534921401,0.0046005531648530594
931.0,0.0011923042886949713,0.970067322601176,0.35482070337057775,0.3471891176715649,0.005019067006489328,0.2528277101934154,0.03576712944723949,0.03566682550939645,0.06081761827739264,0.06084672675285921,0.061094850306172344,0.00523137601917739
1003.0,0.0015198399321377344,0.96847673621634,0.3882623226960432,0.3788807422054741,0.006224552368745164,0.2874244154864862,0.040962319932900414,0.04085132705815063,0.06941594696011617,0.06918249744907595,0.06972444425917469,0.0072077799549627175
1074.0,0.0021522863861126906,0.9668024674932547,0.4180166257126816,0.40727795005172385,0.007906290642218804,0.32442052510856817,0.046289521018659685,0.04616943191019191,0.07817232354418414,0.07795705159882947,0.07851164426155227,0.00987337307545667
1146.0,0.0029183031259381537,0.9649142479582317,0.44445212397676354,0.432972535939241,0.010414292123847401,0.36490459112223267,0.05182905525134945,0.05170168478150598,0.08720017233844299,0.08725795004107133,0.0875673248655776,0.012674881517883051
1217.0,0.004145922430957093,0.9628060794294844,0.46743100032177015,0.4559457076859731,0.013781894465290214,0.406258307902753,0.05736215701667437,0.0572296016925536,0.09611479172976649,0.09665246270367613,0.09650220844866796,0.014859725081507003
1289.0,0.0057941140313703945,0.9603840958523355,0.48920967697965334,0.4784317541723688,0.018226119078507366,0.44829178471253694,0.06302067826504981,0.06288491328772929,0.10505193386987614,0.10623081682005657,0.1054469866286694,0.016208966991981516
1361.0,0.007144190353244943,0.9576766857775395,0.5111745323464336,0.5017505797925425,0.022482546532103805,0.48499396075953527,0.06864973154134495,0.06851434339978656,0.1136244620543104,0.11570600467529389,0.11400751619171318,0.016523076057094455
1432.0,0.007773913766668802,0.9547820116251062,0.5320926038755031,0.5245478851111725,0.02560555810739757,0.5135700353071884,0.07396020536408505,0.07383075726599694,0.12138390049833306,0.12483111485715484,0.12173476776364968,0.0159511018028234
1504.0,0.007935036951403589,0.9517237591464928,0.5485298150232966,0.5431048362537934,0.027567561960289696,0.5360330796786207,0.07880231808802833,0.07868421167870984,0.12824441809098322,0.13372584662160814,0.12854496128046322,0.014886446192619062
1575.0,0.007711951316631335,0.9486997100074139,0.5568357100009712,0.5536231866187602,0.028731441664976175,0.5535758543404606,0.08281360015424998,0.0827102415905185,0.1338265447533331,0.14195537410636144,0.13406335547636675,0.013733728355434476
