"Velocity[i] (m/s)","X (m)","Y (m)","Z (m)"
0.00584031036123633,0.05,0.38,0.28
0.00550573598593473,0.05,0.36,0.26
0.00514288281556219,0.05,0.34,0.24
0.00475459184963256,0.05,0.32,0.22
0.00434401875827461,0.05,0.3,0.2
0.0039146538474597,0.05,0.28,0.18
0.0034703480778262,0.05,0.26,0.16
0.00301534769823775,0.05,0.24,0.14
0.00255434209248051,0.05,0.22,0.12
0.00209252475178801,0.05,0.2,0.1
0.0016356726991944,0.05,0.18,0.0799999999999999
0.00119024782907218,0.05,0.16,0.0599999999999999
0.000763520423788577,0.05,0.14,0.0399999999999999
0,0.05,0.12,0
0.00036369937879499,0.05,0.12,0.02
0.00712223723530769,0.05,0.48,0.4
0.00713182520121336,0.05,0.5,0.4
0.00698199099861085,0.05,0.46,0.38
0.00680335680954158,0.05,0.44,0.36
0.00658759649377316,0.05,0.42,0.34
0.00633625267073512,0.05,0.4,0.32
0.00605115108191967,0.05,0.38,0.3
0.00573440350126475,0.05,0.36,0.28
0.00538841402158141,0.05,0.34,0.26
0.00501588801853359,0.05,0.32,0.24
0.00461984483990818,0.05,0.3,0.22
0.00420363619923592,0.05,0.28,0.2
0.00377097266027704,0.05,0.26,0.18
0.00332595646614209,0.05,0.24,0.16
0.0028731293277815,0.05,0.22,0.14
0.00241753517184407,0.05,0.2,0.12
0.0019648041925393,0.05,0.18,0.0999999999999999
0.00152126571629196,0.05,0.16,0.0799999999999999
0.00109410146251321,0.05,0.14,0.0599999999999999
0.000691549168550409,0.05,0.12,0.0399999999999999
0,0.05,0.1,0
0.000323155349178705,0.05,0.1,0.02
0.00721336842980236,0.05,0.48,0.42
0.0072231141384691,0.05,0.5,0.42
0.00709343829657882,0.05,0.46,0.4
0.00693484034854919,0.05,0.44,0.38
0.00673869694583118,0.05,0.42,0.36
0.00650641182437539,0.05,0.4,0.34
0.00623967195861042,0.05,0.38,0.32
0.00594045035541058,0.05,0.36,0.3
0.00561101164203137,0.05,0.34,0.28
0.00525391998235136,0.05,0.32,0.26
0.00487205176614225,0.05,0.3,0.24
0.004468611208722,0.05,0.28,0.22
0.00404715572949499,0.05,0.26,0.2
0.00361162738408893,0.05,0.24,0.18
0.0031663968693465,0.05,0.22,0.16
0.00271632469957694,0.05,0.2,0.14
0.00226684333756566,0.05,0.18,0.12
0.00182407008833252,0.05,0.16,0.0999999999999999
0.00139496618066914,0.05,0.14,0.0799999999999999
0.000987565377727151,0.05,0.12,0.0599999999999999
0.000611305455095135,0.05,0.1,0.0399999999999999
0,0.05,0.08,0
0.000277510480373167,0.05,0.08,0.02
0.00728392065502703,0.05,0.48,0.44
0.0072937891818583,0.05,0.5,0.44
0.00718409602995962,0.05,0.46,0.42
0.00704532337840647,0.05,0.44,0.4
0.0068685847800225,0.05,0.42,0.38
0.0066551441559568,0.05,0.4,0.36
0.00640654854942113,0.05,0.38,0.34
0.00612462998833507,0.05,0.36,0.32
0.00581151118967682,0.05,0.34,0.3
0.00546961207874119,0.05,0.32,0.28
0.00510166049934924,0.05,0.3,0.26
0.004710708046332,0.05,0.28,0.24
0.00430015043821186,0.05,0.26,0.22
0.00387375830905512,0.05,0.24,0.2
0.00343571632402018,0.05,0.22,0.18
0.0029906794661656,0.05,0.2,0.16
0.00254384917207062,0.05,0.18,0.14
0.00210107912425883,0.05,0.16,0.12
0.00166902525234036,0.05,0.14,0.0999999999999999
0.00125536625273526,0.05,0.12,0.0799999999999999
0.000869138588313945,0.05,0.1,0.0599999999999999
0.000521272668265738,0.05,0.08,0.0399999999999999
0,0.05,0.06,0
0.000225507839786587,0.05,0.06,0.02
0.00733413978014141,0.05,0.48,0.46
0.00734409596771002,0.05,0.5,0.46
0.00725428003352135,0.05,0.46,0.44
0.00713519193232059,0.05,0.44,0.42
0.00697771739214659,0.05,0.42,0.4
0.00678297912236303,0.05,0.4,0.38
0.00655238353647292,0.05,0.38,0.36
0.00628762133419514,0.05,0.36,0.34
0.00599067099392414,0.05,0.34,0.32
0.00566380645614117,0.05,0.32,0.3
0.0053096046904102,0.05,0.3,0.28
0.00493096024729311,0.05,0.28,0.26
0.00453110330272466,0.05,0.26,0.24
0.00411362602608278,0.05,0.24,0.22
0.0036825182614848,0.05,0.22,0.2
0.00324221682967618,0.05,0.2,0.18
0.00279767351457849,0.05,0.18,0.16
0.00235444930149242,0.05,0.16,0.14
0.00191884781816043,0.05,0.14,0.12
0.00149811088340357,0.05,0.12,0.0999999999999999
0.00110071660310496,0.05,0.1,0.0799999999999999
0.000736860849428922,0.05,0.08,0.0599999999999999
0.000419307834818028,0.05,0.06,0.0399999999999999
0,0.05,0.04,0
0.000165106956046657,0.05,0.04,0.02
0.0073642012430355,0.05,0.48,0.48
0.00737421005032957,0.05,0.5,0.48
0.00730423617642373,0.05,0.46,0.46
0.00720476219430566,0.05,0.44,0.44
0.00706648104824126,0.05,0.42,0.42
0.00689037470147014,0.05,0.4,0.4
0.00667770754080266,0.05,0.38,0.38
0.00643002882134169,0.05,0.36,0.36
0.00614917255006731,0.05,0.34,0.34
0.00583726505283266,0.05,0.32,0.32
0.00549673195928335,0.05,0.3,0.3
0.00513030879665166,0.05,0.28,0.28
0.00474105810280889,0.05,0.26,0.26
0.00433239107951522,0.05,0.24,0.24
0.00390809855889529,0.05,0.22,0.22
0.00347239396069199,0.05,0.2,0.2
0.00302997161634266,0.05,0.18,0.18
0.00258608791045845,0.05,0.16,0.16
0.0021466750476975,0.05,0.14,0.14
0.00171850583865307,0.05,0.12,0.12
0.00130944023840129,0.05,0.1,0.0999999999999999
0.0009288152505178,0.05,0.08,0.0799999999999999
0.000588110851822421,0.05,0.06,0.0599999999999999
0.000302233911497751,0.05,0.04,0.0399999999999999
0,0.05,0.02,0
9.25799995457055e-05,0.05,0.02,0.02
0.00737421005032957,0.05,0.48,0.5
0.00738423643633723,0.05,0.5,0.5
0.00733413978014141,0.05,0.46,0.48
0.00725428003352135,0.05,0.44,0.46
0.00713519193232059,0.05,0.42,0.44
0.00697771739214659,0.05,0.4,0.42
0.00678297912236303,0.05,0.38,0.4
0.00655238353647292,0.05,0.36,0.38
0.00628762133419514,0.05,0.34,0.36
0.00599067099392414,0.05,0.32,0.34
0.00566380645614117,0.05,0.3,0.32
0.0053096046904102,0.05,0.28,0.3
0.00493096024729311,0.05,0.26,0.28
0.00453110330272466,0.05,0.24,0.26
0.00411362602608278,0.05,0.22,0.24
0.0036825182614848,0.05,0.2,0.22
0.00324221677146852,0.05,0.18,0.2
0.00279767351457849,0.05,0.16,0.18
0.00235444930149242,0.05,0.14,0.16
0.00191884781816043,0.05,0.12,0.14
0.00149811088340357,0.05,0.1,0.12
0.00110071660310496,0.05,0.08,0.0999999999999999
0.000736860849428922,0.05,0.06,0.0799999999999999
0.000419307834818028,0.05,0.04,0.0599999999999999
0,0.05,0,0.02
0,0.05,0,0
0.000165106957865646,0.05,0.02,0.0399999999999999
0.00734409596771002,0.05,0.46,0.5
0.00728392065502703,0.05,0.44,0.48
0.00718409602995962,0.05,0.42,0.46
0.00704532337840647,0.05,0.4,0.44
0.0068685847800225,0.05,0.38,0.42
0.0066551441559568,0.05,0.36,0.4
0.00640654854942113,0.05,0.34,0.38
0.00612462998833507,0.05,0.32,0.36
0.00581151118967682,0.05,0.3,0.34
0.00546961207874119,0.05,0.28,0.32
0.00510166049934924,0.05,0.26,0.3
0.004710708046332,0.05,0.24,0.28
0.00430015043821186,0.05,0.22,0.26
0.00387375830905512,0.05,0.2,0.24
0.00343571626581252,0.05,0.18,0.22
0.00299067940795794,0.05,0.16,0.2
0.00254384917207062,0.05,0.14,0.18
0.00210107912425883,0.05,0.12,0.16
0.00166902525234036,0.05,0.1,0.14
0.00125536625273526,0.05,0.08,0.12
0.000869138588313945,0.05,0.06,0.0999999999999999
0.000521272668265738,0.05,0.04,0.0799999999999999
0,0.05,0,0.0399999999999999
0.000225507843424566,0.05,0.02,0.0599999999999999
0.0072937891818583,0.05,0.44,0.5
0.00721336842980236,0.05,0.42,0.48
0.00709343829657882,0.05,0.4,0.46
0.00693484034854919,0.05,0.38,0.44
0.00673869694583118,0.05,0.36,0.42
0.00650641182437539,0.05,0.34,0.4
0.00623967195861042,0.05,0.32,0.38
0.00594045035541058,0.05,0.3,0.36
0.00561101164203137,0.05,0.28,0.34
0.00525391998235136,0.05,0.26,0.32
0.00487205164972693,0.05,0.24,0.3
0.004468611208722,0.05,0.22,0.28
0.00404715572949499,0.05,0.2,0.26
0.00361162738408893,0.05,0.18,0.24
0.00316639681113884,0.05,0.16,0.22
0.00271632469957694,0.05,0.14,0.2
0.00226684333756566,0.05,0.12,0.18
0.00182407008833252,0.05,0.1,0.16
0.00139496618066914,0.05,0.08,0.14
0.000987565377727151,0.05,0.06,0.12
0.000611305455095135,0.05,0.04,0.0999999999999999
0,0.05,0,0.0599999999999999
0.000277510491287103,0.05,0.02,0.0799999999999999
0.0072231141384691,0.05,0.42,0.5
0.00712223723530769,0.05,0.4,0.48
0.00698199099861085,0.05,0.38,0.46
0.00680335680954158,0.05,0.36,0.44
0.00658759649377316,0.05,0.34,0.42
0.00633625267073512,0.05,0.32,0.4
0.00605115108191967,0.05,0.3,0.38
0.00573440350126475,0.05,0.28,0.36
0.00538841402158141,0.05,0.26,0.34
0.00501588790211827,0.05,0.24,0.32
0.00461984472349286,0.05,0.22,0.3
0.00420363619923592,0.05,0.2,0.28
0.00377097266027704,0.05,0.18,0.26
0.00332595646614209,0.05,0.16,0.24
0.0028731293277815,0.05,0.14,0.22
0.00241753517184407,0.05,0.12,0.2
0.0019648041925393,0.05,0.1,0.18
0.00152126571629196,0.05,0.08,0.16
0.00109410146251321,0.05,0.06,0.14
0.000691549168550409,0.05,0.04,0.12
0,0.05,0,0.08
0.000323155356454663,0.05,0.02,0.0999999999999999
0.00713182520121336,0.05,0.4,0.5
0.00701021158602089,0.05,0.38,0.48
0.00684936833567917,0.05,0.36,0.46
0.00665041629690677,0.05,0.34,0.44
0.00641475548036397,0.05,0.32,0.42
0.00614406610839069,0.05,0.3,0.4
0.00584031036123633,0.05,0.28,0.38
0.00550573598593473,0.05,0.26,0.36
0.00514288281556219,0.05,0.24,0.34
0.00475459173321724,0.05,0.22,0.32
0.00434401875827461,0.05,0.2,0.3
0.0039146538474597,0.05,0.18,0.28
0.0034703480778262,0.05,0.16,0.26
0.00301534769823775,0.05,0.14,0.24
0.00255434209248051,0.05,0.12,0.22
0.00209252475178801,0.05,0.1,0.2
0.00163567267009057,0.05,0.08,0.18
0.00119024782907218,0.05,0.06,0.16
0.000763520423788577,0.05,0.04,0.14
0,0.05,0,0.1
0.00036369937879499,0.05,0.02,0.12
0.00701960688456893,0.05,0.38,0.5
0.00687690579798073,0.05,0.36,0.48
0.00669511442538351,0.05,0.34,0.46
0.00647549203131348,0.05,0.32,0.44
0.00621957541443408,0.05,0.3,0.42
0.00592917995527387,0.05,0.28,0.4
0.0056064014788717,0.05,0.26,0.38
0.00525361963082105,0.05,0.24,0.36
0.00487350416369736,0.05,0.22,0.34
0.0044690245995298,0.05,0.2,0.32
0.00404346367577091,0.05,0.18,0.3
0.00360043731052428,0.05,0.16,0.28
0.0031439199228771,0.05,0.14,0.26
0.00267827906645834,0.05,0.12,0.24
0.00220831885235384,0.05,0.1,0.22
0.00173933478072286,0.05,0.08,0.2
0.00127717998111621,0.05,0.06,0.18
0.000828338117571548,0.05,0.04,0.16
0,0.05,0,0.12
0.00039998690772336,0.05,0.02,0.14
0.00688607338815928,0.05,0.36,0.5
0.0067218643380329,0.05,0.34,0.48
0.00651870365254581,0.05,0.32,0.46
0.00627798738423735,0.05,0.3,0.44
0.00600138725712895,0.05,0.28,0.42
0.00569085078313947,0.05,0.26,0.4
0.00534860347397625,0.05,0.24,0.38
0.004977150936611,0.05,0.22,0.36
0.00457928574178368,0.05,0.2,0.34
0.00415809638798237,0.05,0.18,0.32
0.0037169799907133,0.05,0.16,0.3
0.00325966137461364,0.05,0.14,0.28
0.00279021670576185,0.05,0.12,0.26
0.00231310387607664,0.05,0.1,0.24
0.00183319867937826,0.05,0.08,0.22
0.00135583704104647,0.05,0.06,0.2
0.000886856418219395,0.05,0.04,0.18
0,0.05,0,0.14
0.000432621774962172,0.05,0.02,0.16
0.00673076952807605,0.05,0.34,0.5
0.00654456217307597,0.05,0.32,0.48
0.00631954066921026,0.05,0.3,0.46
0.00605723622720689,0.05,0.28,0.44
0.00575945200398564,0.05,0.26,0.42
0.00542826449964195,0.05,0.24,0.4
0.00506602285895497,0.05,0.22,0.38
0.00467535178177059,0.05,0.2,0.36
0.00425915722735226,0.05,0.18,0.34
0.00382063433062285,0.05,0.16,0.32
0.00336327881086618,0.05,0.14,0.3
0.00289090356091037,0.05,0.12,0.28
0.00240765849594027,0.05,0.1,0.26
0.00191805313806981,0.05,0.08,0.24
0.00142698193667457,0.05,0.06,0.22
0.000939745557843708,0.05,0.04,0.2
0,0.05,0,0.16
0.000462056006654166,0.05,0.02,0.18
0.00655317027121782,0.05,0.32,0.5
0.0063444048864767,0.05,0.3,0.48
0.00609696144238114,0.05,0.28,0.46
0.00581250304821879,0.05,0.26,0.44
0.00549296161625534,0.05,0.24,0.42
0.00514053681399673,0.05,0.22,0.4
0.00475769478362054,0.05,0.2,0.38
0.00434717023745179,0.05,0.18,0.36
0.00391197111457586,0.05,0.16,0.34
0.00345538399415091,0.05,0.14,0.32
0.00298098393250257,0.05,0.12,0.3
0.00249264651210979,0.05,0.1,0.28
0.00199456099653617,0.05,0.08,0.26
0.00149124301970005,0.05,0.06,0.24
0.000987543055089191,0.05,0.04,0.22
0,0.05,0,0.18
0.000488639743707608,0.05,0.02,0.2
0.00635268166661263,0.05,0.3,0.5
0.00612072995863855,0.05,0.28,0.48
0.00585023348685354,0.05,0.26,0.46
0.00554298481438309,0.05,0.24,0.44
0.00520103983581066,0.05,0.22,0.42
0.004826714633964,0.05,0.2,0.4
0.00442258408293128,0.05,0.18,0.38
0.00399148231372237,0.05,0.16,0.36
0.00353650480974466,0.05,0.14,0.34
0.00306101207388565,0.05,0.12,0.32
0.00256863539107144,0.05,0.1,0.3
0.00206328285275958,0.05,0.08,0.28
0.00154914357699454,0.05,0.06,0.26
0.00103068740281742,0.05,0.04,0.24
0,0.05,0,0.2
0.0005126512987772,0.05,0.02,0.22
0.00612864177674055,0.05,0.28,0.5
0.00587280665058643,0.05,0.26,0.48
0.00557855737861246,0.05,0.24,0.46
0.00524781178683043,0.05,0.22,0.44
0.00488274346571416,0.05,0.2,0.42
0.00448577769566327,0.05,0.18,0.4
0.00405958783812821,0.05,0.16,0.38
0.00360709440428764,0.05,0.14,0.36
0.00313146400731057,0.05,0.12,0.34
0.00263611052650958,0.05,0.1,0.32
0.00212469475809485,0.05,0.08,0.3
0.00160112313460559,0.05,0.06,0.28
0.00106954116199631,0.05,0.04,0.26
0,0.05,0,0.22
0.000534316313860472,0.05,0.02,0.24
0.00588032021187246,0.05,0.26,0.5
0.00559983775019646,0.05,0.24,0.48
0.0052810680354014,0.05,0.22,0.46
0.00492604880128056,0.05,0.2,0.44
0.00453706504777074,0.05,0.18,0.42
0.00411664129933342,0.05,0.16,0.4
0.00366753799607977,0.05,0.14,0.38
0.00319274660432711,0.05,0.12,0.36
0.00269548682263121,0.05,0.1,0.34
0.00217920198338106,0.05,0.08,0.32
0.00164755288278684,0.05,0.06,0.3
0.0011044071870856,0.05,0.04,0.28
0,0.05,0,0.24
0.000553820471395738,0.05,0.02,0.26
0.00560692069120705,0.05,0.24,0.5
0.00530096108559519,0.05,0.22,0.48
0.00495683623012155,0.05,0.2,0.46
0.0045766985276714,0.05,0.18,0.44
0.00416293495800346,0.05,0.16,0.42
0.00371815916150808,0.05,0.14,0.4
0.00324520457070321,0.05,0.12,0.38
0.00274711748352274,0.05,0.1,0.36
0.00222714943811297,0.05,0.08,0.34
0.00168874734663405,0.05,0.06,0.32
0.00113554018025752,0.05,0.04,0.3
0,0.05,0,0.26
0.000571318290894851,0.05,0.02,0.28
0.00530758197419345,0.05,0.22,0.5
0.00497525092214346,0.05,0.2,0.48
0.00460487173404545,0.05,0.18,0.46
0.00419870321638882,0.05,0.16,0.44
0.0037592247244902,0.05,0.14,0.42
0.00328912679105997,0.05,0.12,0.4
0.00279130099806935,0.05,0.1,0.38
0.00226882967399433,0.05,0.08,0.36
0.00172497337916866,0.05,0.06,0.34
0.00116315518971533,0.05,0.04,0.32
0,0.05,0,0.28
0.000586939400818665,0.05,0.02,0.3
0.00498137949034572,0.05,0.2,0.5
0.00462172133848071,0.05,0.18,0.48
0.0042241255287081,0.05,0.16,0.46
0.00379094830714166,0.05,0.14,0.44
0.00332475081086159,0.05,0.12,0.42
0.00282828678609803,0.05,0.1,0.4
0.00230448937509209,0.05,0.08,0.38
0.00175645665149204,0.05,0.06,0.36
0.0011874341435032,0.05,0.04,0.34
0,0.05,0,0.3
0.000600793020566925,0.05,0.02,0.32
0.00462732883170247,0.05,0.18,0.5
0.00423932867124677,0.05,0.16,0.48
0.00381349318195134,0.05,0.14,0.46
0.0033522664452903,0.05,0.12,0.44
0.00285827944753692,0.05,0.1,0.42
0.00233433401444927,0.05,0.08,0.4
0.00178338692057878,0.05,0.06,0.38
0.00120853065163828,0.05,0.04,0.36
0,0.05,0,0.32
0.000612971372902393,0.05,0.02,0.34
0.00424438808113337,0.05,0.16,0.5
0.00382697448367253,0.05,0.14,0.48
0.00337181868962944,0.05,0.12,0.46
0.00288144219666719,0.05,0.1,0.44
0.00235853198682889,0.05,0.08,0.42
0.00180592204560526,0.05,0.06,0.4
0.00122657360043377,0.05,0.04,0.38
0,0.05,0,0.34
0.000623552208708134,0.05,0.02,0.36
0.00383146072272211,0.05,0.14,0.5
0.00338350964011624,0.05,0.12,0.48
0.00289789965609089,0.05,0.1,0.46
0.00237721740268171,0.05,0.08,0.44
0.00182419113116339,0.05,0.06,0.42
0.00124167009198572,0.05,0.04,0.4
0,0.05,0,0.36
0.000632600735116284,0.05,0.02,0.38
0.0033873999491334,0.05,0.12,0.5
0.00290773954475299,0.05,0.1,0.48
0.00239049247466028,0.05,0.08,0.46
0.00183829697198235,0.05,0.06,0.44
0.00125390756875277,0.05,0.04,0.42
0,0.05,0,0.38
0.000640171063423622,0.05,0.02,0.4
0.00291101378388703,0.05,0.1,0.5
0.00239842914743349,0.05,0.08,0.48
0.00184831779915839,0.05,0.06,0.46
0.00126335563254543,0.05,0.04,0.44
0,0.05,0,0.4
0.000646307358692866,0.05,0.02,0.42
0.00240106997080147,0.05,0.08,0.5
0.00185430856072344,0.05,0.06,0.48
0.00127006722323131,0.05,0.04,0.46
0,0.05,0,0.42
0.000651044749247376,0.05,0.02,0.44
0.00185630185296759,0.05,0.06,0.5
0.00127407947729807,0.05,0.04,0.48
0,0.05,0,0.44
0.000654409923299681,0.05,0.02,0.46
0.00127541445544921,0.05,0.04,0.5
0,0.05,0,0.46
0.000656421616440639,0.05,0.02,0.48
0,0.05,0,0.48
