"Velocity[i] (m/s)","X (m)","Y (m)","Z (m)"
0.000928030029172078,0.05,0.37,0.03
0.000623689033091068,0.05,0.36,0.02
0,0.05,0.35,0
0.000314213160891086,0.05,0.35,0.01
0.00424406898673624,0.05,0.49,0.16
0.0042453333735466,0.05,0.5,0.16
0.00403786334209144,0.05,0.48,0.15
0.00382220646133646,0.05,0.47,0.14
0.00359740335261449,0.05,0.46,0.13
0.00336377031635493,0.05,0.45,0.12
0.0031216349452734,0.05,0.44,0.11
0.00287133530946448,0.05,0.43,0.1
0.0026132192579098,0.05,0.42,0.09
0.00234764430206269,0.05,0.41,0.08
0.00207497645169497,0.05,0.4,0.07
0.00179559004027396,0.05,0.39,0.06
0.00150986705557443,0.05,0.38,0.05
0.00121819626656361,0.05,0.37,0.04
0.000920972364838235,0.05,0.36,0.03
0.000618595244304743,0.05,0.35,0.02
0,0.05,0.34,0
0.000311468866129871,0.05,0.34,0.01
0.00443919678218663,0.05,0.49,0.17
0.00444053043611348,0.05,0.5,0.17
0.00424027431290597,0.05,0.48,0.16
0.004031888442114,0.05,0.47,0.15
0.00381433888105676,0.05,0.46,0.14
0.00358793750638142,0.05,0.45,0.13
0.00335300737060606,0.05,0.44,0.12
0.00310988340061158,0.05,0.43,0.11
0.00285891070961952,0.05,0.42,0.1
0.00260044483002275,0.05,0.41,0.09
0.0023348510148935,0.05,0.4,0.08
0.00206250321934931,0.05,0.39,0.07
0.001783784275176,0.05,0.38,0.06
0.00149908481398597,0.05,0.37,0.05
0.00120880251051858,0.05,0.36,0.04
0.000913341384148225,0.05,0.35,0.03
0.000613110925769433,0.05,0.34,0.02
0,0.05,0.33,0
0.000308524860884063,0.05,0.33,0.01
0.00462696724571288,0.05,0.49,0.18
0.00462836865335703,0.05,0.5,0.18
0.00443519407417625,0.05,0.48,0.17
0.00423394457902759,0.05,0.47,0.16
0.00402351305820048,0.05,0.46,0.15
0.00380420649889857,0.05,0.45,0.14
0.00357634341344237,0.05,0.44,0.13
0.00334025459596887,0.05,0.43,0.12
0.00309628230752423,0.05,0.42,0.11
0.00284477951936424,0.05,0.41,0.1
0.00258610991295427,0.05,0.4,0.09
0.00232064683223143,0.05,0.39,0.08
0.00204877307987772,0.05,0.38,0.07
0.00177088048076257,0.05,0.37,0.06
0.00148736895062029,0.05,0.36,0.05
0.00119864591397345,0.05,0.35,0.04
0.000905125518329442,0.05,0.34,0.03
0.000607227571890689,0.05,0.33,0.02
0,0.05,0.32,0
0.000305376499454724,0.05,0.32,0.01
0.00480751600116491,0.05,0.49,0.19
0.00480898353271186,0.05,0.5,0.19
0.00462276127655059,0.05,0.48,0.18
0.00442851730622351,0.05,0.47,0.17
0.00422507198527455,0.05,0.46,0.16
0.00401272694580257,0.05,0.45,0.15
0.00379179627634585,0.05,0.44,0.14
0.00356260611442849,0.05,0.43,0.13
0.00332549511222169,0.05,0.42,0.12
0.00308081356342882,0.05,0.41,0.11
0.00282892270479351,0.05,0.4,0.1
0.00257019471609965,0.05,0.39,0.09
0.00230501190526411,0.05,0.38,0.08
0.00203376647550613,0.05,0.37,0.07
0.00175685988506302,0.05,0.36,0.06
0.00147470211959444,0.05,0.35,0.05
0.0011877111683134,0.05,0.34,0.04
0.00089631206355989,0.05,0.33,0.03
0.00060093591309851,0.05,0.32,0.02
0,0.05,0.31,0
0.000302018710499397,0.05,0.31,0.01
0.00498097506351769,0.05,0.49,0.2
0.00498250685632229,0.05,0.5,0.2
0.00480311177670956,0.05,0.48,0.19
0.00461574574001133,0.05,0.47,0.18
0.0044191584456712,0.05,0.46,0.17
0.0042136455886066,0.05,0.45,0.16
0.00399951630970463,0.05,0.44,0.15
0.00377709226449952,0.05,0.43,0.14
0.00354670768138021,0.05,0.42,0.13
0.00330870953621343,0.05,0.41,0.12
0.00306345650460571,0.05,0.4,0.11
0.00281131861265749,0.05,0.39,0.1
0.0025526771787554,0.05,0.38,0.09
0.00228792417328805,0.05,0.37,0.08
0.00201746175298467,0.05,0.36,0.07
0.00174170185346156,0.05,0.35,0.06
0.00146106528700329,0.05,0.34,0.05
0.00117598145152442,0.05,0.33,0.04
0.000886887195520103,0.05,0.32,0.03
0.00059422584308777,0.05,0.31,0.02
0,0.05,0.3,0
0.000298445975204231,0.05,0.3,0.01
0.0051474729552865,0.05,0.49,0.21
0.0051490671467036,0.05,0.5,0.21
0.00497637793887407,0.05,0.48,0.2
0.00479576585348696,0.05,0.47,0.19
0.00460591213777661,0.05,0.46,0.18
0.00440710608381778,0.05,0.45,0.17
0.00419965118635446,0.05,0.44,0.16
0.00398386444430798,0.05,0.43,0.15
0.00376007566228509,0.05,0.42,0.14
0.00352862745057791,0.05,0.41,0.13
0.00328987563261762,0.05,0.4,0.12
0.0030441876151599,0.05,0.39,0.11
0.00279194297036156,0.05,0.38,0.1
0.00253353273728862,0.05,0.37,0.09
0.002269359130878,0.05,0.36,0.08
0.00199983510538004,0.05,0.35,0.07
0.0017253837431781,0.05,0.34,0.06
0.00144643764360808,0.05,0.33,0.05
0.00116343845729716,0.05,0.32,0.04
0.00087683585297782,0.05,0.31,0.03
0.000587086375162471,0.05,0.3,0.02
0,0.05,0.29,0
0.000294652283628238,0.05,0.29,0.01
0.00530713459011167,0.05,0.49,0.22
0.00530878943391144,0.05,0.5,0.22
0.00514268840197474,0.05,0.48,0.21
0.00496871036011726,0.05,0.47,0.2
0.00478546938393265,0.05,0.46,0.19
0.0045932485954836,0.05,0.45,0.18
0.00439234543591738,0.05,0.44,0.17
0.00418307131621987,0.05,0.43,0.16
0.00396575161721557,0.05,0.42,0.15
0.00374072452541441,0.05,0.41,0.14
0.00350834178971127,0.05,0.4,0.13
0.00326896813930944,0.05,0.39,0.12
0.00302298070164397,0.05,0.38,0.11
0.00277076882775873,0.05,0.37,0.1
0.00251273420872167,0.05,0.36,0.09
0.00224928994430229,0.05,0.35,0.08
0.00198086048476398,0.05,0.34,0.07
0.0017078808741644,0.05,0.33,0.06
0.00143079651752487,0.05,0.32,0.05
0.00115006227861159,0.05,0.31,0.04
0.000866141635924578,0.05,0.3,0.03
0.000579505525820423,0.05,0.29,0.02
0,0.05,0.28,0
0.000290631091047544,0.05,0.28,0.01
0.00546008138917387,0.05,0.49,0.23
0.00546179502271116,0.05,0.5,0.23
0.00530216819606721,0.05,0.48,0.22
0.00513470824807882,0.05,0.47,0.21
0.00495796324685216,0.05,0.46,0.2
0.00477221002802253,0.05,0.45,0.19
0.00457773986272514,0.05,0.44,0.18
0.00437485822476447,0.05,0.43,0.17
0.00416388525627553,0.05,0.42,0.16
0.00394515466177836,0.05,0.41,0.15
0.00371901388280094,0.05,0.4,0.14
0.00348582392325625,0.05,0.39,0.13
0.00324595905840397,0.05,0.38,0.12
0.00299980660201982,0.05,0.37,0.11
0.00274776661535725,0.05,0.36,0.1
0.00249025190714747,0.05,0.35,0.09
0.00222768727689981,0.05,0.34,0.08
0.0019605093402788,0.05,0.33,0.07
0.0016891663253773,0.05,0.32,0.06
0.00141411719960161,0.05,0.31,0.05
0.00113583117490634,0.05,0.3,0.04
0.000854786674608476,0.05,0.29,0.03
0.000571470263821539,0.05,0.28,0.02
0,0.05,0.27,0
0.000286375281575602,0.05,0.27,0.0100000000000001
0.00560643104836345,0.05,0.49,0.24
0.00560820149257779,0.05,0.5,0.24
0.00545493874233216,0.05,0.48,0.23
0.00529388478025794,0.05,0.47,0.22
0.00512352318037301,0.05,0.46,0.21
0.0049441239098087,0.05,0.45,0.2
0.00475597195327282,0.05,0.44,0.19
0.00455936684738845,0.05,0.43,0.18
0.00435462291352451,0.05,0.42,0.17
0.00414206879213452,0.05,0.41,0.16
0.00392204738454893,0.05,0.4,0.15
0.00369491550372913,0.05,0.39,0.14
0.00346104387426749,0.05,0.38,0.13
0.00322081719059497,0.05,0.37,0.12
0.00297463330207393,0.05,0.36,0.11
0.00272290385328233,0.05,0.35,0.1
0.00246605323627591,0.05,0.34,0.09
0.00220451888162643,0.05,0.33,0.08
0.00193875067634508,0.05,0.32,0.07
0.00166921073105186,0.05,0.31,0.06
0.00139637279789895,0.05,0.3,0.05
0.0011207215138711,0.05,0.29,0.04
0.000842751527670771,0.05,0.28,0.03
0.000562966408324428,0.05,0.27,0.0200000000000001
0,0.05,0.26,0
0.000281877113593509,0.05,0.26,0.01
0.00574629718903452,0.05,0.49,0.25
0.00574812246486545,0.05,0.5,0.25
0.00560111785307527,0.05,0.48,0.24
0.0054463614942506,0.05,0.47,0.23
0.00528227468021214,0.05,0.46,0.22
0.00510912004392594,0.05,0.45,0.21
0.00492717593442649,0.05,0.44,0.2
0.00473673560190946,0.05,0.43,0.19
0.00453810731414706,0.05,0.42,0.18
0.00433161447290331,0.05,0.41,0.17
0.0041175945661962,0.05,0.4,0.16
0.00389640004141256,0.05,0.39,0.15
0.0036683976650238,0.05,0.38,0.14
0.00343396852258593,0.05,0.37,0.13
0.00319350807694718,0.05,0.36,0.12
0.00294742570258677,0.05,0.35,0.11
0.00269614480203018,0.05,0.34,0.1
0.00244010257301852,0.05,0.33,0.09
0.00217974989209324,0.05,0.32,0.08
0.00191555076162331,0.05,0.31,0.07
0.00164798225159757,0.05,0.3,0.06
0.00137753409217112,0.05,0.29,0.05
0.00110470759682357,0.05,0.28,0.04
0.000830015065730549,0.05,0.27,0.0300000000000001
0.000553978527022991,0.05,0.26,0.02
0,0.05,0.25,0
0.000277128146990435,0.05,0.25,0.01
0.00587978924158961,0.05,0.49,0.26
0.00588166736997664,0.05,0.5,0.26
0.00574081938248128,0.05,0.48,0.25
0.0055922563187778,0.05,0.47,0.24
0.00543433963321149,0.05,0.46,0.23
0.0052673245081678,0.05,0.45,0.22
0.00509148219134659,0.05,0.44,0.21
0.00490709929727018,0.05,0.43,0.2
0.00471447804011405,0.05,0.42,0.19
0.00451393553521484,0.05,0.41,0.18
0.00430580426473171,0.05,0.4,0.17
0.00409043149556965,0.05,0.39,0.16
0.00386817939579487,0.05,0.38,0.15
0.00363942532567307,0.05,0.37,0.14
0.00340456131380051,0.05,0.36,0.13
0.00316399405710399,0.05,0.35,0.12
0.0029181451536715,0.05,0.34,0.11
0.00266745057888329,0.05,0.33,0.1
0.00241236126748845,0.05,0.32,0.09
0.00215334229869768,0.05,0.31,0.08
0.00189087283797562,0.05,0.3,0.07
0.00162544625345618,0.05,0.29,0.06
0.00135756930103526,0.05,0.28,0.05
0.00108776151319034,0.05,0.27,0.04
0.000816554311313666,0.05,0.26,0.03
0.000544489819731098,0.05,0.25,0.02
0,0.05,0.24,0
0.000272119134024251,0.05,0.24,0.01
0.00600701302755624,0.05,0.49,0.27
0.00600894191302359,0.05,0.5,0.27
0.00587415287736803,0.05,0.48,0.26
0.00573168334085494,0.05,0.47,0.25
0.00557983631733805,0.05,0.46,0.24
0.00541885965503752,0.05,0.45,0.23
0.00524901738390327,0.05,0.44,0.22
0.00507058913353831,0.05,0.43,0.21
0.00488387048244476,0.05,0.42,0.2
0.00468917249236256,0.05,0.41,0.19
0.00448682170826942,0.05,0.4,0.18
0.00427716004196554,0.05,0.39,0.17
0.00406054477207363,0.05,0.38,0.16
0.00383734871866181,0.05,0.37,0.15
0.00360796001041308,0.05,0.36,0.14
0.00337278214283288,0.05,0.35,0.13
0.00313223392004147,0.05,0.34,0.12
0.00288674962939695,0.05,0.33,0.11
0.00263677898328751,0.05,0.32,0.1
0.00238278723554686,0.05,0.31,0.09
0.00212525471579283,0.05,0.3,0.08
0.00186467712046579,0.05,0.29,0.07
0.0016015651053749,0.05,0.28,0.06
0.0013364439655561,0.05,0.27,0.05
0.00106985292222817,0.05,0.26,0.04
0.000802344206022099,0.05,0.25,0.03
0.000534481885551941,0.05,0.24,0.02
0,0.05,0.23,0
0.000266839986579726,0.05,0.23,0.01
0.00612807041034102,0.05,0.49,0.28
0.00613004807382822,0.05,0.5,0.28
0.0060012242756784,0.05,0.48,0.27
0.00586475245654583,0.05,0.47,0.26
0.00571887893602252,0.05,0.46,0.25
0.00556384399533272,0.05,0.45,0.24
0.00539990433026105,0.05,0.44,0.23
0.0052273323526606,0.05,0.43,0.22
0.00504641653969884,0.05,0.42,0.21
0.00485746178310364,0.05,0.41,0.2
0.00466078834142536,0.05,0.4,0.19
0.0044567323056981,0.05,0.39,0.18
0.00424564571585506,0.05,0.38,0.17
0.00402789621148258,0.05,0.37,0.16
0.00380386761389673,0.05,0.36,0.15
0.00357395951868966,0.05,0.35,0.14
0.00333858735393733,0.05,0.34,0.13
0.0030981827294454,0.05,0.33,0.12
0.00285319361137226,0.05,0.32,0.11
0.00260408414760605,0.05,0.31,0.1
0.00235133478417993,0.05,0.3,0.09
0.00209544249810278,0.05,0.29,0.08
0.0018369204190094,0.05,0.28,0.07
0.00157629800378345,0.05,0.27,0.06
0.00131412060000002,0.05,0.26,0.05
0.00105094873288181,0.05,0.25,0.0399999999999999
0.000787357421359047,0.05,0.24,0.03
0.000523934650118463,0.05,0.23,0.02
0,0.05,0.22,0
0.000261279645201284,0.05,0.22,0.01
0.00624305882956833,0.05,0.49,0.29
0.00624508317559958,0.05,0.5,0.29
0.00612213532440364,0.05,0.48,0.28
0.00599156960379332,0.05,0.47,0.27
0.00585157773457468,0.05,0.46,0.26
0.00570239208173007,0.05,0.45,0.25
0.00554426177404821,0.05,0.44,0.24
0.00537745212204754,0.05,0.43,0.23
0.00520224426873028,0.05,0.42,0.22
0.00501893612090498,0.05,0.41,0.21
0.00482784176710993,0.05,0.4,0.2
0.00462929112836719,0.05,0.39,0.19
0.00442363019101322,0.05,0.38,0.18
0.00421122147236019,0.05,0.37,0.17
0.00399244361324236,0.05,0.36,0.16
0.00376769190188497,0.05,0.35,0.15
0.00353737769182771,0.05,0.34,0.14
0.00330192927503958,0.05,0.33,0.13
0.00306179176550359,0.05,0.32,0.12
0.00281742762308568,0.05,0.31,0.11
0.00256931624608114,0.05,0.3,0.1
0.0023179545532912,0.05,0.29,0.09
0.0020638570713345,0.05,0.28,0.08
0.00180755587643944,0.05,0.27,0.07
0.00154960065265186,0.05,0.26,0.06
0.00129055840079673,0.05,0.25,0.0499999999999999
0.00103101297281682,0.05,0.24,0.0399999999999999
0.000771564096794464,0.05,0.23,0.03
0.000512826118210796,0.05,0.22,0.02
0,0.05,0.21,0
0.000255425948125776,0.05,0.21,0.01
0.00635207165032625,0.05,0.49,0.3
0.00635414058342576,0.05,0.5,0.3
0.00623698369599879,0.05,0.48,0.29
0.00611223664600402,0.05,0.47,0.28
0.0059780387673527,0.05,0.46,0.27
0.00583461439236999,0.05,0.45,0.26
0.00568220485001802,0.05,0.44,0.25
0.00552106776740402,0.05,0.43,0.24
0.0053514774190262,0.05,0.42,0.23
0.00517372426111251,0.05,0.41,0.22
0.00498811574652791,0.05,0.4,0.21
0.00479497504420578,0.05,0.39,0.2
0.00459464243613184,0.05,0.38,0.19
0.00438747415319085,0.05,0.37,0.18
0.00417384353931993,0.05,0.36,0.17
0.0039541408768855,0.05,0.35,0.16
0.00372877315385267,0.05,0.34,0.15
0.00349816435482353,0.05,0.33,0.14
0.00326275621773675,0.05,0.32,0.13
0.00302300823386759,0.05,0.31,0.12
0.00277939805528149,0.05,0.3,0.11
0.00253242149483413,0.05,0.29,0.1
0.00228259299183264,0.05,0.28,0.09
0.002030445903074,0.05,0.27,0.08
0.00177653270657174,0.05,0.26,0.07
0.00152142488514073,0.05,0.25,0.0599999999999999
0.00126571301370859,0.05,0.24,0.0499999999999999
0.00101000626455061,0.05,0.23,0.0399999999999999
0.00075493153417483,0.05,0.22,0.03
0.000501132119097747,0.05,0.21,0.02
0,0.05,0.2,0
0.000249265514867147,0.05,0.2,0.01
0.00645519816316664,0.05,0.49,0.31
0.00645730970427394,0.05,0.5,0.31
0.00634586275555193,0.05,0.48,0.3
0.00622685148846358,0.05,0.47,0.29
0.00609836413059384,0.05,0.46,0.28
0.0059606172144413,0.05,0.45,0.27
0.00581384426914155,0.05,0.44,0.26
0.0056582948891446,0.05,0.43,0.25
0.00549423601478338,0.05,0.42,0.24
0.00532195076812059,0.05,0.41,0.23
0.00514173961710185,0.05,0.4,0.22
0.00495391886215657,0.05,0.39,0.21
0.00475882214959711,0.05,0.38,0.2
0.00455679977312684,0.05,0.37,0.19
0.00434821879025549,0.05,0.36,0.18
0.00413346407003701,0.05,0.35,0.17
0.00391293765278533,0.05,0.34,0.16
0.00368705886648968,0.05,0.33,0.15
0.00345626514172181,0.05,0.32,0.14
0.00322101230267435,0.05,0.31,0.13
0.00298177497461438,0.05,0.3,0.12
0.00273904704954475,0.05,0.29,0.11
0.00249334174441174,0.05,0.28,0.1
0.00224519218318164,0.05,0.27,0.09
0.00199515209533274,0.05,0.26,0.08
0.00174379572854377,0.05,0.25,0.07
0.00149171828525141,0.05,0.24,0.0599999999999999
0.00123953592265025,0.05,0.23,0.0499999999999999
0.000987885548966005,0.05,0.22,0.04
0.000737423863029107,0.05,0.21,0.03
0.000488826066430192,0.05,0.2,0.02
0,0.05,0.19,0
0.000242783531575697,0.05,0.19,0.01
0.00655252346768975,0.05,0.49,0.32
0.0065546752884984,0.05,0.5,0.32
0.0064488616771996,0.05,0.48,0.31
0.00633550749626011,0.05,0.47,0.3
0.00621265184599906,0.05,0.46,0.29
0.00608050299342722,0.05,0.45,0.28
0.00593928655143827,0.05,0.44,0.27
0.00578924466390163,0.05,0.43,0.26
0.00563063600566238,0.05,0.42,0.25
0.00546373648103327,0.05,0.41,0.24
0.00528883887454867,0.05,0.4,0.23
0.00510625308379531,0.05,0.39,0.22
0.00491630518808961,0.05,0.38,0.21
0.00471933942753822,0.05,0.37,0.2
0.00451571645680815,0.05,0.36,0.19
0.00430581474211067,0.05,0.35,0.18
0.00409003091044724,0.05,0.34,0.17
0.00386877928394824,0.05,0.33,0.16
0.00364249222911894,0.05,0.32,0.15
0.00341162120457739,0.05,0.31,0.14
0.0031766370520927,0.05,0.3,0.13
0.00293803028762341,0.05,0.29,0.12
0.00269631209084764,0.05,0.28,0.11
0.00245201401412487,0.05,0.27,0.1
0.00220568949589506,0.05,0.26,0.09
0.00195791386067867,0.05,0.25,0.08
0.00170928498846479,0.05,0.24,0.07
0.00146042372216471,0.05,0.23,0.0599999999999999
0.00121197421685793,0.05,0.22,0.05
0.000964603677857667,0.05,0.21,0.04
0.000719001604011282,0.05,0.2,0.03
0.000475878543511499,0.05,0.19,0.02
0,0.05,0.18,0
0.000235963529121364,0.05,0.18,0.01
0.00664412835612893,0.05,0.49,0.33
0.00664631836116314,0.05,0.5,0.33
0.00654606590978801,0.05,0.48,0.32
0.00643829395994544,0.05,0.47,0.31
0.0063209953950718,0.05,0.46,0.3
0.00619436986744404,0.05,0.45,0.29
0.00605863460805267,0.05,0.44,0.28
0.00591402407735586,0.05,0.43,0.27
0.00576078903395683,0.05,0.42,0.26
0.00559919781517237,0.05,0.41,0.25
0.0054295351728797,0.05,0.4,0.24
0.00525210390333086,0.05,0.39,0.23
0.00506722345016897,0.05,0.38,0.22
0.00487523025367409,0.05,0.37,0.21
0.00467647914774716,0.05,0.36,0.2
0.00447134173009545,0.05,0.35,0.19
0.00426020822487772,0.05,0.34,0.18
0.00404348759911954,0.05,0.33,0.17
0.00382160668959841,0.05,0.32,0.16
0.00359501177445054,0.05,0.31,0.15
0.00336416915524751,0.05,0.3,0.14
0.00312956527341157,0.05,0.29,0.13
0.00289170764153823,0.05,0.28,0.12
0.00265112548368052,0.05,0.27,0.11
0.00240837031742558,0.05,0.26,0.1
0.0021640170016326,0.05,0.25,0.0899999999999999
0.00191866420209408,0.05,0.24,0.08
0.0016729352355469,0.05,0.23,0.07
0.00142747897189111,0.05,0.22,0.06
0.00118297000881284,0.05,0.21,0.05
0.000940108802751638,0.05,0.2,0.04
0.000699621174135245,0.05,0.19,0.03
0.000462256888567936,0.05,0.18,0.02
0,0.05,0.17,0
0.000228787150263088,0.05,0.17,0.01
0.0067300891969353,0.05,0.49,0.34
0.00673231529071927,0.05,0.5,0.34
0.00663755612913519,0.05,0.48,0.33
0.0065352963283658,0.05,0.47,0.32
0.00642348430119455,0.05,0.46,0.31
0.00630231155082583,0.05,0.45,0.3
0.00617198669351637,0.05,0.44,0.29
0.00603273615706712,0.05,0.43,0.28
0.00588480266742408,0.05,0.42,0.27
0.00572844676207751,0.05,0.41,0.26
0.00556394550949335,0.05,0.4,0.25
0.00539159367326647,0.05,0.39,0.24
0.00521170382853597,0.05,0.38,0.23
0.00502460519783199,0.05,0.37,0.22
0.00483064516447484,0.05,0.36,0.21
0.00463018915615976,0.05,0.35,0.2
0.00442362017929554,0.05,0.34,0.19
0.00421134103089571,0.05,0.33,0.18
0.00399377284338698,0.05,0.32,0.17
0.00377135601593181,0.05,0.31,0.16
0.00354455132037401,0.05,0.3,0.15
0.00331384059973061,0.05,0.29,0.14
0.00307972670998424,0.05,0.28,0.13
0.00284273509168997,0.05,0.27,0.12
0.00260341429384425,0.05,0.26,0.11
0.00236233707983047,0.05,0.25,0.0999999999999999
0.00212010112591088,0.05,0.24,0.0899999999999999
0.00187733027269132,0.05,0.23,0.08
0.00163467548554763,0.05,0.22,0.07
0.001392815989675,0.05,0.21,0.06
0.00115245970664546,0.05,0.2,0.05
0.000914343792828731,0.05,0.19,0.0399999999999999
0.000679234246490523,0.05,0.18,0.03
0.000447924721811432,0.05,0.17,0.02
0,0.05,0.16,0
0.000221233825868694,0.05,0.16,0.0100000000000001
0.00681047805119306,0.05,0.49,0.35
0.00681273802183568,0.05,0.5,0.35
0.00672340870369226,0.05,0.48,0.34
0.00662659539375454,0.05,0.47,0.33
0.00652020401321352,0.05,0.46,0.32
0.00640441768337041,0.05,0.45,0.31
0.00627943687140942,0.05,0.44,0.3
0.00614547939039767,0.05,0.43,0.29
0.00600278016645461,0.05,0.42,0.28
