"Velocity[i] (m/s)","X (m)","Y (m)","Z (m)"
0.0140733940061182,0.05,0.47,0.0449999999999999
0.0125945024192333,0.05,0.465,0.0399999999999999
0.0110934372060001,0.05,0.46,0.035
0.00957061001099646,0.05,0.455,0.03
0.00802643597126007,0.05,0.45,0.025
0.00646133162081242,0.05,0.445,0.02
0.00487571558915079,0.05,0.44,0.015
0.00327000749530271,0.05,0.435,0.00999999999999997
0,0.05,0.43,0
0.00164462823886424,0.05,0.43,0.00500000000000002
0.0224568024277687,0.05,0.495,0.075
0.0224583297967911,0.05,0.5,0.075
0.0211167191155255,0.05,0.49,0.07
0.0197524451650679,0.05,0.485,0.065
0.0183643749915063,0.05,0.48,0.06
0.0169529104605317,0.05,0.475,0.055
0.0155184539034963,0.05,0.47,0.0499999999999999
0.0140614111442119,0.05,0.465,0.0449999999999999
0.0125821910332888,0.05,0.46,0.04
0.0110812070779502,0.05,0.455,0.035
0.00955887301824987,0.05,0.45,0.03
0.00801560608670115,0.05,0.445,0.025
0.00645182537846267,0.05,0.44,0.02
0.00486795185133815,0.05,0.435,0.015
0.00326440751086921,0.05,0.43,0.01
0,0.05,0.425,0
0.00164161526481621,0.05,0.425,0.00499999999999996
0.0237706685438752,0.05,0.495,0.08
0.0237722946330905,0.05,0.5,0.08
0.0224522296339273,0.05,0.49,0.075
0.0211096033453941,0.05,0.485,0.07
0.0197431822307408,0.05,0.48,0.065
0.0183533644303679,0.05,0.475,0.06
0.0169405532069504,0.05,0.47,0.055
0.0155051543843001,0.05,0.465,0.0499999999999999
0.0140475744847208,0.05,0.46,0.045
0.0125682260841131,0.05,0.455,0.04
0.011067524086684,0.05,0.45,0.035
0.00954588572494686,0.05,0.445,0.03
0.00800372951198369,0.05,0.44,0.025
0.00644147803541273,0.05,0.435,0.02
0.00485955434851348,0.05,0.43,0.015
0.00325838261051103,0.05,0.425,0.00999999999999997
0,0.05,0.42,0
0.00163838875596412,0.05,0.42,0.00499999999999996
0.0250627961941063,0.05,0.495,0.085
0.0250645205378532,0.05,0.5,0.085
0.0237657995894551,0.05,0.49,0.08
0.0224446184001863,0.05,0.485,0.075
0.0210996437817812,0.05,0.48,0.07
0.0197312710806727,0.05,0.475,0.065
0.0183399021625519,0.05,0.47,0.06
0.0169259416870773,0.05,0.465,0.055
0.0154897975735366,0.05,0.46,0.05
0.0140318793710321,0.05,0.455,0.045
0.0125526022166014,0.05,0.45,0.0399999999999999
0.0110523840412498,0.05,0.445,0.035
0.00953164324164391,0.05,0.44,0.03
0.00799080228898674,0.05,0.435,0.025
0.00643028598278761,0.05,0.43,0.02
0.00485051982104778,0.05,0.425,0.015
0.00325193075696006,0.05,0.42,0.00999999999999997
0,0.05,0.415,0
0.00163494748994708,0.05,0.415,0.00499999999999996
0.0263333865441382,0.05,0.495,0.09
0.0263352086767554,0.05,0.5,0.09
0.0250576324760914,0.05,0.49,0.085
0.0237576952204108,0.05,0.485,0.08
0.0224339650012553,0.05,0.48,0.075
0.0210868366993964,0.05,0.475,0.07
0.0197167084552348,0.05,0.47,0.065
0.0183239835314453,0.05,0.465,0.06
0.0169090703129768,0.05,0.46,0.055
0.015472378116101,0.05,0.455,0.05
0.0140143202152103,0.05,0.45,0.0449999999999999
0.0125353145413101,0.05,0.445,0.0399999999999999
0.0110357808880508,0.05,0.44,0.035
0.0095161406788975,0.05,0.435,0.03
0.00797681976109743,0.05,0.43,0.025
0.00641824502963573,0.05,0.425,0.02
0.00484084500931203,0.05,0.42,0.015
0.00324504950549454,0.05,0.415,0.00999999999999997
0,0.05,0.41,0
0.00163129024440423,0.05,0.41,0.00499999999999996
0.0275826416909695,0.05,0.495,0.095
0.0275845611467958,0.05,0.5,0.095
0.0263279303908348,0.05,0.49,0.0899999999999999
0.0250490377657115,0.05,0.485,0.085
0.023746351711452,0.05,0.48,0.08
0.0224202666431665,0.05,0.475,0.075
0.0210711783729494,0.05,0.47,0.07
0.0196994883008301,0.05,0.465,0.065
0.0183056029491127,0.05,0.46,0.06
0.0168899325653911,0.05,0.455,0.055
0.0154528899583966,0.05,0.45,0.0499999999999999
0.013994890730828,0.05,0.445,0.0449999999999999
0.0125163565389812,0.05,0.44,0.0399999999999999
0.0110177083406597,0.05,0.435,0.035
0.00949937244877219,0.05,0.43,0.03
0.00796177657321095,0.05,0.425,0.025
0.00640535063575953,0.05,0.42,0.02
0.00483052618801594,0.05,0.415,0.015
0.00323773629497737,0.05,0.41,0.00999999999999997
0,0.05,0.405,0
0.00162741565145552,0.05,0.405,0.00499999999999996
0.0288107632659376,0.05,0.495,0.1
0.0288127791136503,0.05,0.5,0.1
0.0275768944993615,0.05,0.49,0.0949999999999999
0.0263188481330872,0.05,0.485,0.0899999999999999
0.0250370083376765,0.05,0.48,0.085
0.0237317658029497,0.05,0.475,0.08
0.0224035177379847,0.05,0.47,0.075
0.0210526622831821,0.05,0.465,0.07
0.0196796040982008,0.05,0.46,0.065
0.0182847534306347,0.05,0.455,0.06
0.0168685219250619,0.05,0.45,0.055
0.015431325417012,0.05,0.445,0.0499999999999999
0.0139735841657966,0.05,0.44,0.0449999999999999
0.0124957205262035,0.05,0.435,0.0399999999999999
0.0109981603454798,0.05,0.43,0.035
0.0094813322648406,0.05,0.425,0.03
0.00794566713739187,0.05,0.42,0.025
0.00639159802813083,0.05,0.415,0.02
0.00481955974828452,0.05,0.41,0.015
0.00322998850606382,0.05,0.405,0.00999999999999997
0,0.05,0.4,0
0.00162332228501327,0.05,0.4,0.00499999999999996
0.0300179487094283,0.05,0.495,0.105
0.030020060017705,0.05,0.5,0.105
0.0288047268986702,0.05,0.49,0.1
0.0275673279538751,0.05,0.485,0.0949999999999999
0.0263061365112662,0.05,0.48,0.0899999999999999
0.0250215400010347,0.05,0.475,0.085
0.0237139319069684,0.05,0.47,0.08
0.0223837117664516,0.05,0.465,0.075
0.0210312819108367,0.05,0.46,0.07
0.01965704979375,0.05,0.455,0.065
0.0182614270597696,0.05,0.45,0.06
0.0168448304757476,0.05,0.445,0.055
0.0154076772741973,0.05,0.44,0.0499999999999999
0.0139503923710436,0.05,0.435,0.0449999999999999
0.012473399983719,0.05,0.43,0.04
0.0109771296847612,0.05,0.425,0.035
0.00946201360784471,0.05,0.42,0.03
0.00792848586570472,0.05,0.415,0.025
0.00637698243372142,0.05,0.41,0.02
0.00480794161558151,0.05,0.405,0.015
0.00322180328657851,0.05,0.4,0.00999999999999997
0,0.05,0.395,0
0.00161900866078213,0.05,0.395,0.00499999999999996
0.0312043968588114,0.05,0.495,0.11
0.0312066031619906,0.05,0.5,0.11
0.030011625494808,0.05,0.49,0.105
0.028794679325074,0.05,0.485,0.1
0.0275539387948811,0.05,0.48,0.0949999999999999
0.0262897918000817,0.05,0.475,0.0899999999999999
0.025002627633512,0.05,0.47,0.085
0.0236928439699113,0.05,0.465,0.08
0.0223608431406319,0.05,0.46,0.075
0.021007030736655,0.05,0.455,0.07
0.0196318165399134,0.05,0.45,0.065
0.018235616851598,0.05,0.445,0.06
0.0168188498355448,0.05,0.44,0.055
0.0153819378465414,0.05,0.435,0.0499999999999999
0.0139253071974963,0.05,0.43,0.045
0.0124493865296245,0.05,0.425,0.0399999999999999
0.0109546086750925,0.05,0.42,0.035
0.00944140972569585,0.05,0.415,0.03
0.00791022647172213,0.05,0.41,0.025
0.00636149826459587,0.05,0.405,0.02
0.00479566748254001,0.05,0.4,0.015
0.0032131775515154,0.05,0.395,0.00999999999999997
0,0.05,0.39,0
0.00161447303253226,0.05,0.39,0.00499999999999996
0.0323703037574887,0.05,0.495,0.115
0.0323726050555706,0.05,0.5,0.115
0.0311977886594832,0.05,0.49,0.11
0.0300011001527309,0.05,0.485,0.105
0.0287806168198586,0.05,0.48,0.1
0.0275367228314281,0.05,0.475,0.0949999999999999
0.0262698074802756,0.05,0.47,0.0899999999999999
0.0249802647158504,0.05,0.465,0.085
0.0236684950068593,0.05,0.46,0.08
0.0223349034786224,0.05,0.455,0.075
0.0209798999130726,0.05,0.45,0.07
0.019603896420449,0.05,0.445,0.065
0.0182073130272329,0.05,0.44,0.06
0.0167905716225505,0.05,0.435,0.055
0.0153540968894959,0.05,0.43,0.05
0.0138983193319291,0.05,0.425,0.0449999999999999
0.0124236713163555,0.05,0.42,0.04
0.0109305896330625,0.05,0.415,0.035
0.00941951293498278,0.05,0.41,0.03
0.00789088185410947,0.05,0.405,0.025
0.00634513969998807,0.05,0.4,0.02
0.00478273280896246,0.05,0.395,0.015
0.00320410792483017,0.05,0.39,0.00999999999999997
0,0.05,0.385,0
0.00160971374134533,0.05,0.385,0.00499999999999996
0.033515864983201,0.05,0.495,0.12
0.0335182603448629,0.05,0.5,0.12
0.0323634129017591,0.05,0.49,0.115
0.0311867892742157,0.05,0.485,0.11
0.0299863694235682,0.05,0.48,0.105
0.0287625351920724,0.05,0.475,0.1
0.0275156730785966,0.05,0.47,0.0949999999999999
0.0262461765669286,0.05,0.465,0.09
0.0249544433318079,0.05,0.46,0.085
0.0236408757045865,0.05,0.455,0.08
0.0223058839328587,0.05,0.45,0.075
0.0209498796612024,0.05,0.445,0.07
0.0195732791908085,0.05,0.44,0.065
0.0181765053421259,0.05,0.435,0.06
0.0167599846608937,0.05,0.43,0.055
0.015324144391343,0.05,0.425,0.0499999999999999
0.0138694192282856,0.05,0.42,0.0449999999999999
0.0123962457291782,0.05,0.415,0.0399999999999999
0.0109050634782761,0.05,0.41,0.035
0.00939631485380232,0.05,0.405,0.03
0.00787044479511678,0.05,0.4,0.025
0.00632790080271661,0.05,0.395,0.02
0.00476913258899003,0.05,0.39,0.015
0.0031945911468938,0.05,0.385,0.00999999999999997
0,0.05,0.38,0
0.00160472901188768,0.05,0.38,0.00499999999999996
0.0346412770450115,0.05,0.495,0.125
0.0346437655389309,0.05,0.5,0.125
0.0335086937993765,0.05,0.49,0.12
0.0323519436642528,0.05,0.485,0.115
0.0311713954433799,0.05,0.48,0.11
0.0299674281850457,0.05,0.475,0.105
0.0287404274567962,0.05,0.47,0.1
0.0274907825514674,0.05,0.465,0.095
0.0262188911437988,0.05,0.46,0.0899999999999999
0.0249251541681588,0.05,0.455,0.085
0.0236099772155285,0.05,0.45,0.08
0.0222737742587924,0.05,0.445,0.075
0.0209169592708349,0.05,0.44,0.07
0.0195399532094598,0.05,0.435,0.065
0.0181431835517287,0.05,0.43,0.06
0.0167270782403648,0.05,0.425,0.055
0.0152920698747039,0.05,0.42,0.0499999999999999
0.013838596874848,0.05,0.415,0.0449999999999999
0.0123670992907137,0.05,0.41,0.0399999999999999
0.0108780204318464,0.05,0.405,0.035
0.00937180710025132,0.05,0.4,0.03
0.0078489079605788,0.05,0.395,0.025
0.00630977505352348,0.05,0.39,0.02
0.00475486181676388,0.05,0.385,0.015
0.00318462355062366,0.05,0.38,0.00999999999999997
0,0.05,0.375,0
0.00159951695241034,0.05,0.375,0.00500000000000002
0.0357467299327254,0.05,0.495,0.13
0.0357493106275797,0.05,0.5,0.13
0.0346338273957372,0.05,0.49,0.125
0.0334967579692602,0.05,0.485,0.12
0.0323358913883567,0.05,0.48,0.115
0.031151601113379,0.05,0.475,0.11
0.0299442699179053,0.05,0.47,0.105
0.028714285697788,0.05,0.465,0.1
0.0274620428681374,0.05,0.46,0.0949999999999999
0.0261879423633218,0.05,0.455,0.0899999999999999
0.0248923874460161,0.05,0.45,0.085
0.0235757888294756,0.05,0.445,0.08
0.0222385623492301,0.05,0.44,0.075
0.0208811271004379,0.05,0.435,0.07
0.0195039077661932,0.05,0.43,0.065
0.0181073350831866,0.05,0.425,0.06
0.0166918407194316,0.05,0.42,0.055
0.015257861930877,0.05,0.415,0.0499999999999999
0.0138058406300843,0.05,0.41,0.0449999999999999
0.0123362210579216,0.05,0.405,0.0399999999999999
0.0108494509477168,0.05,0.4,0.035
0.00934598036110401,0.05,0.395,0.03
0.00782626355066895,0.05,0.39,0.025
0.00629075570032001,0.05,0.385,0.02
0.0047399151371792,0.05,0.38,0.015
0.00317420141072944,0.05,0.375,0.01
0,0.05,0.37,0
0.00159407558385283,0.05,0.37,0.00499999999999996
0.036832413636148,0.05,0.495,0.135
0.0368350856006145,0.05,0.5,0.135
0.035739004611969,0.05,0.49,0.13
0.0346214286983013,0.05,0.485,0.125
0.0334800528362393,0.05,0.48,0.12
0.0323152504861355,0.05,0.475,0.115
0.031127399764955,0.05,0.47,0.11
0.0299168862402439,0.05,0.465,0.105
0.0286841015331447,0.05,0.46,0.1
0.0274294447153807,0.05,0.455,0.0949999999999999
0.0261533190496266,0.05,0.45,0.0899999999999999
0.0248561315238476,0.05,0.445,0.085
0.0235382979735732,0.05,0.44,0.08
0.0222002360969782,0.05,0.435,0.075
0.0208423705771565,0.05,0.43,0.07
0.0194651293568313,0.05,0.425,0.065
0.0180689468979836,0.05,0.42,0.06
0.0166542590595782,0.05,0.415,0.055
0.0152215075213462,0.05,0.41,0.0499999999999999
0.0137711383868009,0.05,0.405,0.0449999999999999
0.0123035998549312,0.05,0.4,0.0399999999999999
0.0108193438500166,0.05,0.395,0.035
0.0093188255559653,0.05,0.39,0.03
0.00780250271782279,0.05,0.385,0.025
0.00627083575818688,0.05,0.38,0.02
0.00472428707871586,0.05,0.375,0.015
0.00316332082729787,0.05,0.37,0.00999999999999997
0,0.05,0.365,0
0.00158840283984318,0.05,0.365,0.00499999999999996
0.0378985172137618,0.05,0.495,0.14
0.0379012785851955,0.05,0.5,0.14
0.0368244154378772,0.05,0.49,0.135
0.0357261467725039,0.05,0.485,0.13
0.0346040753647685,0.05,0.48,0.125
0.0334585728123784,0.05,0.475,0.12
0.0322900135070086,0.05,0.47,0.115
0.0310987825505435,0.05,0.465,0.11
0.0298852673731744,0.05,0.46,0.105
0.028649864718318,0.05,0.455,0.1
0.0273929764516652,0.05,0.45,0.0949999999999999
0.0261150086298585,0.05,0.445,0.0899999999999999
0.0248163742944598,0.05,0.44,0.085
0.0234974911436439,0.05,0.435,0.08
0.0221587824635208,0.05,0.43,0.075
0.0208006757311523,0.05,0.425,0.07
0.0194236040115356,0.05,0.42,0.065
0.0180280050262809,0.05,0.415,0.06
0.0166143192909658,0.05,0.41,0.055
0.0151829936075956,0.05,0.405,0.0499999999999999
0.0137344773393124,0.05,0.4,0.0449999999999999
0.0122692233417183,0.05,0.395,0.0399999999999999
0.0107876884285361,0.05,0.39,0.035
0.00929033220745623,0.05,0.385,0.03
0.00777761661447585,0.05,0.38,0.025
0.00625000754371285,0.05,0.375,0.02
0.00470797135494649,0.05,0.37,0.015
0.00315197755116969,0.05,0.365,0.00999999999999996
0,0.05,0.36,0
0.00158249645028263,0.05,0.36,0.00499999999999996
0.0389452269300818,0.05,0.495,0.145
0.0389480777084827,0.05,0.5,0.145
0.0378902480006218,0.05,0.49,0.14
0.0368111031129956,0.05,0.485,0.135
0.0357081508263946,0.05,0.48,0.13
0.0345817627385259,0.05,0.475,0.125
0.0334323095157743,0.05,0.47,0.12
0.0322601720690727,0.05,0.465,0.115
0.0310657401569188,0.05,0.46,0.11
0.0298494035378098,0.05,0.455,0.105
0.0286115631461143,0.05,0.45,0.1
0.0273526245728135,0.05,0.445,0.0949999999999999
0.0260729985311627,0.05,0.44,0.0899999999999999
0.0247731013223529,0.05,0.435,0.085
0.023453354369849,0.05,0.43,0.08
0.0221141865476966,0.05,0.425,0.075
0.0207560276612639,0.05,0.42,0.07
0.019379316829145,0.05,0.415,0.065
0.0179844950325787,0.05,0.41,0.06
0.0165720079094172,0.05,0.405,0.055
0.015142306452617,0.05,0.4,0.0499999999999999
0.0136958439834416,0.05,0.395,0.0449999999999999
0.0122330791782588,0.05,0.39,0.0399999999999999
0.010754473041743,0.05,0.385,0.035
0.0092604891397059,0.05,0.38,0.03
0.0077515960438177,0.05,0.375,0.025
0.00622826267499477,0.05,0.37,0.02
0.00469096167944372,0.05,0.365,0.015
0.00314016698393971,0.05,0.36,0.00999999999999997
0,0.05,0.355,0
0.00157635405776091,0.05,0.355,0.00499999999999996
0.0399727299809456,0.05,0.495,0.15
0.0399756692349911,0.05,0.5,0.15
0.0389366894960403,0.05,0.49,0.145
0.0378764849156141,0.05,0.485,0.14
0.0367924710735679,0.05,0.48,0.135
0.0356850121170282,0.05,0.475,0.13
0.0345544824376702,0.05,0.47,0.125
0.0334012545645237,0.05,0.465,0.12
0.0322257177904248,0.05,0.46,0.115
0.0310282614082098,0.05,0.455,0.11
0.0298092816956341,0.05,0.45,0.105
0.0285691833123565,0.05,0.445,0.1
0.0273083755746484,0.05,0.44,0.0949999999999999
0.0260272738523781,0.05,0.435,0.0899999999999999
0.024726296775043,0.05,0.43,0.085
0.0234058727510273,0.05,0.425,0.08
0.0220664315856993,0.05,0.42,0.075
0.0207084105350077,0.05,0.415,0.07
0.0193322524428368,0.05,0.41,0.065
0.0179384015500546,0.05,0.405,0.06
0.0165273090824485,0.05,0.4,0.055
0.0150994302239269,0.05,0.395,0.0499999999999999
0.0136552243493497,0.05,0.39,0.0449999999999999
0.0121951540932059,0.05,0.385,0.0399999999999999
0.0107196844182909,0.05,0.38,0.035
0.00922928587533534,0.05,0.375,0.03
0.00772443041205406,0.05,0.37,0.025
0.00620559311937541,0.05,0.365,0.02
0.00467325147474185,0.05,0.36,0.015
0.0031278845272027,0.05,0.355,0.00999999999999997
0,0.05,0.35,0
0.00156997336307541,0.05,0.35,0.00499999999999996
0.0409812107682228,0.05,0.495,0.155
0.0409842375665903,0.05,0.5,0.155
0.0399639280512929,0.05,0.49,0.15
0.0389224793761969,0.05,0.485,0.145
0.0378572233021259,0.05,0.48,0.14
0.0367685137316585,0.05,0.475,0.135
0.0356567213311791,0.05,0.47,0.13
0.0345222232863307,0.05,0.465,0.125
0.0333653977140784,0.05,0.46,0.12
0.0321866367012262,0.05,0.455,0.115
0.030986332334578,0.05,0.45,0.11
0.0297648883424699,0.05,0.445,0.105
0.0285227112472057,0.05,0.44,0.1
0.0272602150216699,0.05,0.435,0.0949999999999999
0.0259778182953596,0.05,0.43,0.0899999999999999
0.0246759452857077,0.05,0.425,0.085
0.0233550281263888,0.05,0.42,0.08
0.0220155012793839,0.05,0.415,0.075
0.0206578075885773,0.05,0.41,0.07
0.0192823931574821,0.05,0.405,0.065
0.0178897068835795,0.05,0.4,0.06
0.0164802055805922,0.05,0.395,0.055
0.0150543500203639,0.05,0.39,0.0499999999999999
0.013612603303045,0.05,0.385,0.0449999999999999
0.0121554329525679,0.05,0.38,0.0399999999999999
0.0106833099853247,0.05,0.375,0.035
0.00919670984148979,0.05,0.37,0.03
0.00769610947463661,0.05,0.365,0.025
0.00618199014570564,0.05,0.36,0.02
0.00465483381412923,0.05,0.355,0.015
0.00311512564076111,0.05,0.35,0.00999999999999997
0,0.05,0.345,0
0.00156335180508904,0.05,0.345,0.00499999999999996
0.0419708508998156,0.05,0.495,0.16
0.0419739652425051,0.05,0.5,0.16
0.0409721462056041,0.05,0.49,0.155
0.0399492774158716,0.05,0.485,0.15
0.0389025937765837,0.05,0.48,0.145
0.037832454778254,0.05,0.475,0.14
0.0367392217740417,0.05,0.47,0.135
0.035623268224299,0.05,0.465,0.13
0.034484975039959,0.05,0.46,0.125
0.033324726857245,0.05,0.455,0.12
0.0321429148316383,0.05,0.45,0.115
0.0309399403631687,0.05,0.445,0.11
0.0297162090428174,0.05,0.44,0.105
0.0284721311181784,0.05,0.435,0.1
0.027208125218749,0.05,0.43,0.0949999999999999
0.0259246141649783,0.05,0.425,0.0899999999999999
0.0246220282278955,0.05,0.42,0.085
0.0233008023351431,0.05,0.415,0.08
0.0219613774679601,0.05,0.41,0.075
0.0206041997298598,0.05,0.405,0.07
0.0192297198809683,0.05,0.4,0.065
0.0178383933380246,0.05,0.395,0.06
0.0164306811057031,0.05,0.39,0.055
0.0150070488452911,0.05,0.385,0.0499999999999999
0.0135679643135518,0.05,0.38,0.0449999999999999
0.0121139010880142,0.05,0.375,0.04
0.0106453357730061,0.05,0.37,0.035
0.00916274846531451,0.05,0.365,0.03
0.00766662263777107,0.05,0.36,0.025
0.00615744444075972,0.05,0.355,0.02
0.00463570165447891,0.05,0.35,0.015
0.00310188508592546,0.05,0.345,0.00999999999999997
0,0.05,0.34,0
0.00155648670624942,0.05,0.34,0.00499999999999996
0.0429418329149485,0.05,0.495,0.165
0.0429450329393148,0.05,0.5,0.165
0.0419615264981985,0.05,0.49,0.16
0.0409570597112179,0.05,0.485,0.155
0.0399287734180689,0.05,0.48,0.15
0.038877023383975,0.05,0.475,0.145
0.0378021728247404,0.05,0.47,0.14
0.0367045868188143,0.05,0.465,0.135
0.0355846434831619,0.05,0.46,0.13
0.0344427283853292,0.05,0.455,0.125
0.0332792280241847,0.05,0.45,0.12
0.0320945400744677,0.05,0.445,0.115
0.0308890696614981,0.05,0.44,0.11
0.0296632261015475,0.05,0.435,0.105
0.0284174242988229,0.05,0.43,0.1
0.0271520870737731,0.05,0.425,0.0949999999999999
0.0258676428347826,0.05,0.42,0.0899999999999999
0.0245645260438323,0.05,0.415,0.085
0.0232431767508388,0.05,0.41,0.08
0.0219040396623313,0.05,0.405,0.075
0.02054756693542,0.05,0.4,0.07
0.0191742144525051,0.05,0.395,0.065
0.0177844422869384,0.05,0.39,0.06
0.0163787170313299,0.05,0.385,0.055
0.0149575083050877,0.05,0.38,0.0499999999999999
0.0135212908498943,0.05,0.375,0.045
0.0120705428998917,0.05,0.37,0.0399999999999999
0.010605747345835,0.05,0.365,0.035
0.00912738917395473,0.05,0.36,0.03
0.00763595860917121,0.05,0.355,0.025
0.00613194645848125,0.05,0.35,0.02
0.00461584725417197,0.05,0.345,0.015
0.00308815762400627,0.05,0.34,0.00999999999999997
0,0.05,0.335,0
0.0015493753599003,0.05,0.335,0.00499999999999996
0.0438943346962333,0.05,0.495,0.17
0.0438976194709539,0.05,0.5,0.17
0.0429322523996234,0.05,0.49,0.165
0.0419460078701377,0.05,0.485,0.16
0.0409359447658062,0.05,0.48,0.155
0.0399024086073041,0.05,0.475,0.15
0.0388457607477903,0.05,0.47,0.145
0.0377663671970367,0.05,0.465,0.14
0.0366645976901054,0.05,0.46,0.135
0.0355408350005746,0.05,0.455,0.13
0.0343954674899578,0.05,0.45,0.125
0.0332288863137364,0.05,0.445,0.12
0.0320414947345853,0.05,0.44,0.115
0.0308337020687759,0.05,0.435,0.11
0.0296059208922088,0.05,0.43,0.105
0.0283585716970265,0.05,0.425,0.1
