"Velocity[i] (m/s)","X (m)","Y (m)","Z (m)"
0.0337777342647314,0.05,0.47,0.12
0.0313818207941949,0.05,0.46,0.11
0.028898021671921,0.05,0.45,0.1
0.0263296738266945,0.05,0.44,0.09
0.0236802026629448,0.05,0.43,0.08
0.0209531215950847,0.05,0.42,0.07
0.0181520227342844,0.05,0.41,0.06
0.0152805668767542,0.05,0.4,0.05
0.0123424772173166,0.05,0.39,0.04
0.00934153283014894,0.05,0.38,0.03
0.006281559006311,0.05,0.37,0.02
0,0.05,0.36,0
0.00316641834797338,0.05,0.36,0.01
0.0403943341225386,0.05,0.49,0.15
0.0404062587767839,0.05,0.5,0.15
0.0382594233378768,0.05,0.48,0.14
0.0360301369801164,0.05,0.47,0.13
0.0337095698341727,0.05,0.46,0.12
0.0313009251840413,0.05,0.45,0.11
0.0288075096905231,0.05,0.44,0.1
0.0262327236123383,0.05,0.43,0.09
0.0235800603404641,0.05,0.42,0.08
0.020853104069829,0.05,0.41,0.07
0.0180555167607963,0.05,0.4,0.06
0.0151910334825516,0.05,0.39,0.05
0.0122634547296911,0.05,0.38,0.04
0.00927663699258119,0.05,0.37,0.03
0.00623448670376092,0.05,0.36,0.02
0,0.05,0.35,0
0.00314095022622496,0.05,0.35,0.01
0.0424192557111382,0.05,0.49,0.16
0.0424318891018629,0.05,0.5,0.16
0.0403585461899638,0.05,0.48,0.15
0.0382033474743366,0.05,0.47,0.14
0.0359567049890757,0.05,0.46,0.13
0.033621777780354,0.05,0.45,0.12
0.031201837118715,0.05,0.44,0.11
0.0287002576515079,0.05,0.43,0.1
0.0261205080896616,0.05,0.42,0.09
0.0234661563299596,0.05,0.41,0.08
0.020740860607475,0.05,0.4,0.07
0.0179483601823449,0.05,0.39,0.06
0.0150924718473107,0.05,0.38,0.05
0.0121770766563714,0.05,0.37,0.04
0.0092061172472313,0.05,0.36,0.03
0.0061835894593969,0.05,0.35,0.02
0,0.05,0.34,0
0.00311352877179161,0.05,0.34,0.01
0.0443692225962877,0.05,0.49,0.17
0.0443825498223305,0.05,0.5,0.17
0.0423813415691257,0.05,0.48,0.16
0.0402988512068987,0.05,0.47,0.15
0.0381247429177165,0.05,0.46,0.14
0.0358621319755912,0.05,0.45,0.13
0.0335142444819212,0.05,0.44,0.12
0.0310844266787171,0.05,0.43,0.11
0.0285761211998761,0.05,0.42,0.1
0.0259928749874234,0.05,0.41,0.09
0.0233383327722549,0.05,0.4,0.08
0.0206162338145077,0.05,0.39,0.07
0.0178304021246731,0.05,0.38,0.06
0.0149847387801856,0.05,0.37,0.05
0.0120832154061645,0.05,0.36,0.04
0.00912986847106367,0.05,0.35,0.03
0.00612878915853798,0.05,0.34,0.02
0,0.05,0.33,0
0.00308411137666553,0.05,0.33,0.01
0.0462456233799458,0.05,0.49,0.18
0.0462596267461777,0.05,0.5,0.18
0.044329228810966,0.05,0.48,0.17
0.0423181019723415,0.05,0.47,0.16
0.0402151737362146,0.05,0.46,0.15
0.0380235109478235,0.05,0.45,0.14
0.0357462950050831,0.05,0.44,0.13
0.0333868311718106,0.05,0.43,0.12
0.0309485364705324,0.05,0.42,0.11
0.0284349336288869,0.05,0.41,0.1
0.0258496492169797,0.05,0.4,0.09
0.0231964117847383,0.05,0.39,0.08
0.020479048602283,0.05,0.38,0.07
0.0177014712244272,0.05,0.37,0.06
0.0148676761891693,0.05,0.36,0.05
0.0119817308150232,0.05,0.35,0.04
0.00904777413234115,0.05,0.34,0.03
0.00607000081799924,0.05,0.33,0.02
0,0.05,0.32,0
0.00305265159113333,0.05,0.32,0.01
0.0480498159304261,0.05,0.49,0.19
0.0480644777417183,0.05,0.5,0.19
0.0462036011740565,0.05,0.48,0.18
0.0442625237628818,0.05,0.47,0.17
0.0422294577583671,0.05,0.46,0.16
0.0401074104011059,0.05,0.45,0.15
0.0378995211794972,0.05,0.44,0.14
0.0356090450659394,0.05,0.43,0.13
0.0332393683493137,0.05,0.42,0.12
0.0307939848862588,0.05,0.41,0.11
0.0282765035517514,0.05,0.4,0.1
0.0256906328722835,0.05,0.39,0.09
0.0230401949957013,0.05,0.38,0.08
0.0203291070647538,0.05,0.37,0.07
0.0175613798201084,0.05,0.36,0.06
0.0147411096841097,0.05,0.35,0.05
0.0118724694475532,0.05,0.34,0.04
0.00895970745477825,0.05,0.33,0.03
0.00600713188759983,0.05,0.32,0.02
0,0.05,0.31,0
0.00301909859990701,0.05,0.31,0.01
0.0497831199318171,0.05,0.49,0.2
0.0497984234243631,0.05,0.5,0.2
0.0480058155953884,0.05,0.48,0.19
0.0461335116997361,0.05,0.47,0.18
0.0441690236330032,0.05,0.46,0.17
0.0421152990311384,0.05,0.45,0.16
0.0399754261597991,0.05,0.44,0.15
0.0377526124939322,0.05,0.43,0.14
0.0354502033442259,0.05,0.42,0.13
0.0330716595053673,0.05,0.41,0.12
0.0306205661036074,0.05,0.4,0.11
0.0281006135046482,0.05,0.39,0.1
0.0255156056955457,0.05,0.38,0.09
0.0228694602847099,0.05,0.37,0.08
0.0201661931350827,0.05,0.36,0.07
0.0174099216237664,0.05,0.35,0.06
0.0146048488095403,0.05,0.34,0.05
0.0117552629671991,0.05,0.33,0.04
0.00886553036980331,0.05,0.32,0.03
0.00594008108600974,0.05,0.31,0.02
0,0.05,0.3,0
0.00298339722212404,0.05,0.3,0.01
0.051446826197207,0.05,0.49,0.21
0.0514627546072006,0.05,0.5,0.21
0.0497371926903725,0.05,0.48,0.2
0.0479324255138636,0.05,0.47,0.19
0.0460352683439851,0.05,0.46,0.18
0.0440486120060086,0.05,0.45,0.17
0.0419754851609468,0.05,0.44,0.16
0.0398190496489406,0.05,0.43,0.15
0.0375825986266136,0.05,0.42,0.14
0.0352695612236857,0.05,0.41,0.13
0.0328834857791662,0.05,0.4,0.12
0.0304280444979668,0.05,0.39,0.11
0.0279070218093693,0.05,0.38,0.1
0.0253243218176067,0.05,0.37,0.09
0.022683962713927,0.05,0.36,0.08
0.0199900693260133,0.05,0.35,0.07
0.0172468698583543,0.05,0.34,0.06
0.0144586858805269,0.05,0.33,0.05
0.0116299283690751,0.05,0.32,0.04
0.0087650918867439,0.05,0.31,0.03
0.00586873840074986,0.05,0.3,0.02
0,0.05,0.29,0
0.00294548721285537,0.05,0.29,0.01
0.0530421920120716,0.05,0.49,0.22
0.0530587267130613,0.05,0.5,0.22
0.0513990260660648,0.05,0.48,0.21
0.0496605895459652,0.05,0.47,0.2
0.0478295581415296,0.05,0.46,0.19
0.0459087528288364,0.05,0.45,0.18
0.0439011435955763,0.05,0.44,0.17
0.0418098391965032,0.05,0.43,0.16
0.039638084359467,0.05,0.42,0.15
0.0373892616480589,0.05,0.41,0.14
0.0350668840110302,0.05,0.4,0.13
0.0326745938509703,0.05,0.39,0.12
0.0302161569707096,0.05,0.38,0.11
0.0276954593136907,0.05,0.37,0.1
0.0251165092922747,0.05,0.36,0.09
0.0224834335967898,0.05,0.35,0.08
0.0198004739359021,0.05,0.34,0.07
0.0170719777233899,0.05,0.33,0.06
0.0143023936543614,0.05,0.32,0.05
0.0114962663501501,0.05,0.31,0.04
0.00865822762716562,0.05,0.3,0.03
0.00579298380762339,0.05,0.29,0.02
0,0.05,0.28,0
0.00290530326310545,0.05,0.28,0.01
0.054570434615016,0.05,0.49,0.23
0.0545875560492277,0.05,0.5,0.23
0.0529925748705864,0.05,0.48,0.22
0.0513193001970649,0.05,0.47,0.21
0.0495532210916281,0.05,0.46,0.2
0.0476970914751291,0.05,0.45,0.19
0.045753812417388,0.05,0.44,0.18
0.043726434931159,0.05,0.43,0.17
0.0416181543841958,0.05,0.42,0.16
0.0394323011860251,0.05,0.41,0.15
0.0371723491698503,0.05,0.4,0.14
0.0348419025540352,0.05,0.39,0.13
0.0324447015300393,0.05,0.38,0.12
0.0299846129491925,0.05,0.37,0.11
0.0274656293913722,0.05,0.36,0.1
0.0248918696306646,0.05,0.35,0.09
0.0222675791010261,0.05,0.34,0.08
0.01959712151438,0.05,0.33,0.07
0.0168849749024957,0.05,0.32,0.06
0.0141357248649001,0.05,0.31,0.05
0.0113540592137724,0.05,0.3,0.04
0.0085447586607188,0.05,0.29,0.03
0.00571268715430051,0.05,0.28,0.02
0,0.05,0.27,0
0.00286277424311265,0.05,0.27,0.0100000000000001
0.0560327274724841,0.05,0.49,0.24
0.0560504160821438,0.05,0.5,0.24
0.0545190563425422,0.05,0.48,0.23
0.0529098203405738,0.05,0.47,0.22
0.0512075563892722,0.05,0.46,0.21
0.049414960667491,0.05,0.45,0.2
0.047534866258502,0.05,0.44,0.19
0.0455702561885118,0.05,0.43,0.18
0.0435242699459195,0.05,0.42,0.17
0.0414001885801554,0.05,0.41,0.16
0.0392014356330037,0.05,0.4,0.15
0.0369315771386027,0.05,0.39,0.14
0.0345943169668317,0.05,0.38,0.13
0.0321934972889721,0.05,0.37,0.12
0.0297330911271274,0.05,0.36,0.11
0.0272172056138515,0.05,0.35,0.1
0.0246500768698752,0.05,0.34,0.09
0.0220360769890249,0.05,0.33,0.08
0.0193797014653683,0.05,0.32,0.07
0.0166855682618916,0.05,0.31,0.06
0.013958411058411,0.05,0.3,0.05
0.011203070404008,0.05,0.29,0.04
0.00842449115589261,0.05,0.28,0.03
0.00562770653050393,0.05,0.27,0.0200000000000001
0,0.05,0.26,0
0.00281782250385731,0.05,0.26,0.01
0.0574302077293396,0.05,0.49,0.25
0.0574484430253506,0.05,0.5,0.25
0.0559796458110213,0.05,0.48,0.24
0.0544333662837744,0.05,0.47,0.23
0.052793831564486,0.05,0.46,0.22
0.0510636661201715,0.05,0.45,0.21
0.0492456462234259,0.05,0.44,0.2
0.047342685982585,0.05,0.43,0.19
0.0453578615561128,0.05,0.42,0.18
0.0432943971827626,0.05,0.41,0.17
0.0411556651815772,0.05,0.4,0.16
0.0389451896771789,0.05,0.39,0.15
0.0366666289046407,0.05,0.38,0.14
0.0343237956985831,0.05,0.37,0.13
0.0319206365384161,0.05,0.36,0.12
0.0294612389989197,0.05,0.35,0.11
0.0269498308189213,0.05,0.34,0.1
0.0243907747790217,0.05,0.33,0.09
0.0217885775491595,0.05,0.32,0.08
0.019147876650095,0.05,0.31,0.07
0.0164734399877489,0.05,0.3,0.06
0.0137701593339443,0.05,0.29,0.05
0.011043043108657,0.05,0.28,0.04
0.00829721358604729,0.05,0.27,0.0300000000000001
0.00553788745310158,0.05,0.26,0.02
0,0.05,0.25,0
0.00277036346960813,0.05,0.25,0.01
0.0587639771401882,0.05,0.49,0.26
0.0587827395647764,0.05,0.5,0.26
0.0573754832148552,0.05,0.48,0.25
0.0558911170810461,0.05,0.47,0.24
0.0543132657185197,0.05,0.46,0.23
0.0526444772258401,0.05,0.45,0.22
0.0508874617516994,0.05,0.44,0.21
0.0490450756624341,0.05,0.43,0.2
0.0471203215420246,0.05,0.42,0.19
0.0451163677498698,0.05,0.41,0.18
0.0430365279316902,0.05,0.4,0.17
0.0408842768520117,0.05,0.39,0.16
0.0386632299050689,0.05,0.38,0.15
0.0363771561533213,0.05,0.37,0.14
0.0340299727395177,0.05,0.36,0.13
0.031625741161406,0.05,0.35,0.12
0.0291686719283462,0.05,0.34,0.11
0.0266631161794066,0.05,0.33,0.1
0.0241135759279132,0.05,0.32,0.09
0.0215247012674809,0.05,0.31,0.08
0.0189012796618044,0.05,0.3,0.07
0.0162482429295778,0.05,0.29,0.06
0.0135706516448408,0.05,0.28,0.05
0.0108736981637776,0.05,0.27,0.04
0.00816269568167627,0.05,0.26,0.03
0.00544306181836873,0.05,0.25,0.02
0,0.05,0.24,0
0.00272030476480722,0.05,0.24,0.01
0.060035090893507,0.05,0.49,0.27
0.0600543618202209,0.05,0.5,0.27
0.058707669377327,0.05,0.48,0.26
0.0572842136025429,0.05,0.47,0.25
0.0557670406997204,0.05,0.46,0.24
0.0541586186736822,0.05,0.45,0.23
0.0524615859612823,0.05,0.44,0.22
0.0506787365302444,0.05,0.43,0.21
0.048813009634614,0.05,0.42,0.2
0.0468675047159195,0.05,0.41,0.19
0.0448454767465591,0.05,0.4,0.18
0.0427503436803818,0.05,0.39,0.17
0.0405856752768159,0.05,0.38,0.16
0.0383551912382245,0.05,0.37,0.15
0.0360627714544535,0.05,0.36,0.14
0.0337124466896057,0.05,0.35,0.13
0.0313083995133638,0.05,0.34,0.12
0.0288549684919417,0.05,0.33,0.11
0.0263566384091973,0.05,0.32,0.1
0.0238180602900684,0.05,0.31,0.09
0.0212440337054431,0.05,0.3,0.08
0.018639512360096,0.05,0.29,0.07
0.0160096001345664,0.05,0.28,0.06
0.0133595431689173,0.05,0.27,0.05
0.0106947319582105,0.05,0.26,0.04
0.00802068691700697,0.05,0.25,0.03
0.00534304545726627,0.05,0.24,0.02
0,0.05,0.23,0
0.00266754545737058,0.05,0.23,0.01
0.0612445678561926,0.05,0.49,0.28
0.0612643267959356,0.05,0.5,0.28
0.0599772604182363,0.05,0.48,0.27
0.0586137576028705,0.05,0.47,0.26
0.0571562983095646,0.05,0.46,0.25
0.0556072760373354,0.05,0.45,0.24
0.0539692509919405,0.05,0.44,0.23
0.0522449472919106,0.05,0.43,0.22
0.0504372445866466,0.05,0.42,0.21
0.0485491743311286,0.05,0.41,0.2
0.0465839263051748,0.05,0.4,0.19
0.0445448569953442,0.05,0.39,0.18
0.0424354830756783,0.05,0.38,0.17
0.0402594748884439,0.05,0.37,0.16
0.0380206676200032,0.05,0.36,0.15
0.0357230519875884,0.05,0.35,0.14
0.0333707788959146,0.05,0.34,0.13
0.0309681612998247,0.05,0.33,0.12
0.0285196709446609,0.05,0.32,0.11
0.026029939763248,0.05,0.31,0.1
0.0235037705861032,0.05,0.3,0.09
0.0209461278282106,0.05,0.29,0.08
0.0183621421456337,0.05,0.28,0.07
0.015757103683427,0.05,0.27,0.06
0.0131364588160068,0.05,0.26,0.05
0.0105058134067804,0.05,0.25,0.0399999999999999
0.00787091348320246,0.05,0.24,0.03
0.00523763732053339,0.05,0.23,0.02
0,0.05,0.22,0
0.0026119748945348,0.05,0.22,0.01
0.0623933840543032,0.05,0.49,0.29
0.0624136105179787,0.05,0.5,0.29
0.0611852752044797,0.05,0.48,0.28
0.0598808098584414,0.05,0.47,0.27
0.0584821430966258,0.05,0.46,0.26
0.0569915948435664,0.05,0.45,0.25
0.0554116470739245,0.05,0.44,0.24
0.053744949400425,0.05,0.43,0.23
0.0519943116232753,0.05,0.42,0.22
0.0501627046614885,0.05,0.41,0.21
0.0482532531023026,0.05,0.4,0.2
0.0462692435830832,0.05,0.39,0.19
0.0442141341045499,0.05,0.38,0.18
0.0420915447175503,0.05,0.37,0.17
0.0399052547290921,0.05,0.36,0.16
0.0376592148095369,0.05,0.35,0.15
0.0353575348854065,0.05,0.34,0.14
0.033004492521286,0.05,0.33,0.13
0.0306045380420983,0.05,0.32,0.12
0.0281622866168618,0.05,0.31,0.11
0.0256825219839811,0.05,0.3,0.1
0.0231702122837305,0.05,0.29,0.09
0.0206304984167218,0.05,0.28,0.08
0.0180687005631626,0.05,0.27,0.07
0.0154903093352914,0.05,0.26,0.06
0.0129009906668216,0.05,0.25,0.0499999999999999
0.010306581389159,0.05,0.24,0.0399999999999999
0.0077130765421316,0.05,0.23,0.03
0.00512661767425016,0.05,0.22,0.02
0,0.05,0.21,0
0.00255347148049623,0.05,0.21,0.01
0.0634824763983488,0.05,0.49,0.3
0.0635031461715698,0.05,0.5,0.3
0.0623326906934381,0.05,0.48,0.29
0.0610863883048296,0.05,0.47,0.28
0.0597456386312842,0.05,0.46,0.27
0.0583126815035939,0.05,0.45,0.26
0.0567899234592915,0.05,0.44,0.25
0.0551799358800054,0.05,0.43,0.24
0.0534854587167501,0.05,0.42,0.23
0.0517093893140554,0.05,0.41,0.22
0.0498547935858369,0.05,0.4,0.21
0.0479248920455575,0.05,0.39,0.2
0.0459230719134212,0.05,0.38,0.19
0.0438528954982758,0.05,0.37,0.18
0.0417180908843875,0.05,0.36,0.17
0.0395225519314408,0.05,0.35,0.16
0.0372703494504094,0.05,0.34,0.15
0.0349657172337174,0.05,0.33,0.14
0.0326130716130137,0.05,0.32,0.13
0.0302170044742525,0.05,0.31,0.12
0.0277822790667415,0.05,0.3,0.11
0.0253138463012874,0.05,0.29,0.1
0.0228168494068086,0.05,0.28,0.09
0.0202966192737222,0.05,0.27,0.08
0.0177586781792343,0.05,0.26,0.07
0.0152087355963886,0.05,0.25,0.0599999999999999
0.0126526940148324,0.05,0.24,0.0499999999999999
0.0100966426543891,0.05,0.23,0.0399999999999999
0.007546849665232,0.05,0.22,0.03
0.0050097448984161,0.05,0.21,0.02
0,0.05,0.2,0
0.00249190139584243,0.05,0.2,0.01
0.0645127445459366,0.05,0.49,0.31
0.0645338371396065,0.05,0.5,0.31
0.0634204503148794,0.05,0.48,0.3
0.0622314726933837,0.05,0.47,0.29
0.0609478047117591,0.05,0.46,0.28
0.0595716014504433,0.05,0.45,0.27
0.058105188421905,0.05,0.44,0.26
0.0565510615706444,0.05,0.43,0.25
0.0549118826165795,0.05,0.42,0.24
0.0531904818490148,0.05,0.41,0.23
0.0513898497447371,0.05,0.4,0.22
0.0495131481438875,0.05,0.39,0.21
0.0475636962801218,0.05,0.38,0.2
0.0455449847504497,0.05,0.37,0.19
0.0434606876224279,0.05,0.36,0.18
0.0413146410137415,0.05,0.35,0.17
0.0391108635812998,0.05,0.34,0.16
0.036853545345366,0.05,0.33,0.15
0.0345470579341054,0.05,0.32,0.14
0.0321959583088756,0.05,0.31,0.13
0.0298049873672426,0.05,0.3,0.12
0.0273790680803359,0.05,0.29,0.11
0.0249233297072351,0.05,0.28,0.1
0.0224431026726961,0.05,0.27,0.09
0.019943920429796,0.05,0.26,0.08
0.0174315231852233,0.05,0.25,0.07
0.0149118590634316,0.05,0.24,0.0599999999999999
0.012391084106639,0.05,0.23,0.0499999999999999
0.00987556739710271,0.05,0.22,0.04
0.00737187394406646,0.05,0.21,0.03
0.00488675286760554,0.05,0.2,0.02
0,0.05,0.19,0
0.00242711626924574,0.05,0.19,0.01
0.0654850415885448,0.05,0.49,0.32
0.065506536513567,0.05,0.5,0.32
0.0644494462758303,0.05,0.48,0.31
0.0633170064538717,0.05,0.47,0.3
0.062089622952044,0.05,0.46,0.29
0.060769378207624,0.05,0.45,0.28
0.0593585101887584,0.05,0.44,0.27
0.0578594394028187,0.05,0.43,0.26
0.0562747456133366,0.05,0.42,0.25
0.054607187397778,0.05,0.41,0.24
0.0528596825897694,0.05,0.4,0.23
0.0510353222489357,0.05,0.39,0.22
0.049137364141643,0.05,0.38,0.21
0.0471692271530628,0.05,0.37,0.2
0.0451345164328814,0.05,0.36,0.19
0.0430370140820742,0.05,0.35,0.18
0.0408806754276156,0.05,0.34,0.17
0.0386696420609951,0.05,0.33,0.16
0.0364082353189588,0.05,0.32,0.15
0.0341009683907032,0.05,0.31,0.14
0.031752547249198,0.05,0.3,0.13
0.0293678673915565,0.05,0.29,0.12
0.0269520273432136,0.05,0.28,0.11
0.024510343093425,0.05,0.27,0.1
0.0220483453013003,0.05,0.26,0.09
0.019571783952415,0.05,0.25,0.08
0.0170866376720369,0.05,0.24,0.07
0.0145991074386984,0.05,0.23,0.0599999999999999
0.0121156319510192,0.05,0.22,0.05
0.00964288343675435,0.05,0.21,0.04
0.00718775414861739,0.05,0.2,0.03
0.00475734722567722,0.05,0.19,0.02
0,0.05,0.18,0
0.00235895154764876,0.05,0.18,0.01
0.0664001740515232,0.05,0.49,0.33
0.0664220489561558,0.05,0.5,0.33
0.0654205307364464,0.05,0.48,0.32
0.0643438789993525,0.05,0.47,0.31
0.0631720367819071,0.05,0.46,0.3
0.0619069933891296,0.05,0.45,0.29
0.0605509178712964,0.05,0.44,0.28
0.0591061394661665,0.05,0.43,0.27
0.0575751671567559,0.05,0.42,0.26
0.0559606729075313,0.05,0.41,0.25
0.0542655065655708,0.05,0.4,0.24
0.0524926837533712,0.05,0.39,0.23
0.0506453942507505,0.05,0.38,0.22
0.0487269926816225,0.05,0.37,0.21
0.0467410078272223,0.05,0.36,0.2
0.0446911575272679,0.05,0.35,0.19
0.0425813365727663,0.05,0.34,0.18
0.040415626950562,0.05,0.33,0.17
0.0381982950493693,0.05,0.32,0.16
0.0359338046982884,0.05,0.31,0.15
0.0336268143728375,0.05,0.3,0.14
0.0312821841798723,0.05,0.29,0.13
0.0289049781858921,0.05,0.28,0.12
0.0265004811808467,0.05,0.27,0.11
0.0240742061287165,0.05,0.26,0.1
0.0216318969614804,0.05,0.25,0.0899999999999999
0.0191795406863093,0.05,0.24,0.08
0.0167233673855662,0.05,0.23,0.07
0.0142698576673865,0.05,0.22,0.06
0.0118257580325007,0.05,0.21,0.05
0.00939807202666998,0.05,0.2,0.04
0.00699405441991985,0.05,0.19,0.03
0.00462120154406875,0.05,0.18,0.02
0,0.05,0.17,0
0.00228722376050428,0.05,0.17,0.01
0.0672589037567377,0.05,0.49,0.34
0.0672811418771744,0.05,0.5,0.34
0.066334517672658,0.05,0.48,0.33
0.0653129443526268,0.05,0.47,0.32
0.0641959384083748,0.05,0.46,0.31
0.0629853922873735,0.05,0.45,0.3
0.0616833940148354,0.05,0.44,0.29
0.0602921955287457,0.05,0.43,0.28
0.0588142201304436,0.05,0.42,0.27
0.0572520643472672,0.05,0.41,0.26
0.0556084951385856,0.05,0.4,0.25
0.0538864564150572,0.05,0.39,0.24
0.0520890653133392,0.05,0.38,0.23
0.0502196103334427,0.05,0.37,0.22
0.0482815457507968,0.05,0.36,0.21
0.046278515830636,0.05,0.35,0.2
0.0442143529653549,0.05,0.34,0.19
0.0420930720865726,0.05,0.33,0.18
0.0399188809096813,0.05,0.32,0.17
0.0376961855217814,0.05,0.31,0.16
0.0354295913130045,0.05,0.3,0.15
0.0331239094957709,0.05,0.29,0.14
0.0307841640897095,0.05,0.28,0.13
0.0284156017005444,0.05,0.27,0.12
0.026023699901998,0.05,0.26,0.11
0.0236141812056303,0.05,0.25,0.0999999999999999
0.021193022839725,0.05,0.24,0.0899999999999999
0.0187664614059031,0.05,0.23,0.08
0.0163410012610257,0.05,0.22,0.07
0.0139234296511859,0.05,0.21,0.06
0.0115208264905959,0.05,0.2,0.05
0.00914056156761944,0.05,0.19,0.0399999999999999
0.00679029151797295,0.05,0.18,0.03
0.00447795185027644,0.05,0.17,0.02
0,0.05,0.16,0
0.00221172696910799,0.05,0.16,0.0100000000000001
0.0680619515478611,0.05,0.49,0.35
0.0680845305323601,0.05,0.5,0.35
0.0671921651810408,0.05,0.48,0.34
0.0662250202149153,0.05,0.47,0.33
0.065162181854248,0.05,0.46,0.32
0.064005471765995,0.05,0.45,0.31
0.0627568820491433,0.05,0.44,0.3
0.0614185929298401,0.05,0.43,0.29
0.0599929401651025,0.05,0.42,0.28
0.0584824392572045,0.05,0.41,0.27
0.0568897780030966,0.05,0.4,0.26
