"Iteration","Mass Flow 1 Monitor: Mass Flow 1 Monitor (kg/s)"
1.0,0.039887217834596034
37.0,0.587330287362579
74.0,0.8805402432212427
111.0,1.0932721913422663
148.0,1.2618829554539093
185.0,1.403208092896949
221.0,1.5221873029409698
258.0,1.6298938061095911
295.0,1.7256997776136727
332.0,1.8157998015845513
369.0,1.8995520885692485
406.0,1.9752008460645727
442.0,2.0413926388860792
479.0,2.1027200503564876
516.0,2.158060290669117
553.0,2.208095040036499
590.0,2.2534027501945753
626.0,2.293421834141525
663.0,2.3308800413605715
700.0,2.3651831398084586
737.0,2.396634612864272
774.0,2.4255101791065616
811.0,2.452070306778766
847.0,2.4759219702441024
884.0,2.4986117182563206
921.0,2.5196610721335073
958.0,2.5392672364105304
995.0,2.55761580795933
1031.0,2.5744290521670203
1068.0,2.5908061628629055
1105.0,2.6063991901540593
1142.0,2.6213013148770825
1179.0,2.6355858844603746
1216.0,2.6493147656397418
1252.0,2.662189083491011
1289.0,2.674967634700311
1326.0,2.6873281855199536
1363.0,2.699305696932093
1400.0,2.710931335729086
1436.0,2.721931589150822
1473.0,2.7329421077141016
1510.0,2.743675813365819
1547.0,2.754153048086728
1584.0,2.764388672866613
1621.0,2.7744016005699565
1657.0,2.7839471581400286
1694.0,2.793570378337123
1731.0,2.8030168755231912
1768.0,2.8122990226910196
1805.0,2.8214283061947327
1841.0,2.8301744266825306
1878.0,2.8390329609023857
1915.0,2.847768417715558
1952.0,2.8563895299705058
1989.0,2.864904508573466
2026.0,2.8733211114326647
2062.0,2.8814227463703466
2099.0,2.8896662156524933
2136.0,2.897831873597548
2173.0,2.9059262571641153
2210.0,2.9139545429253584
2246.0,2.92170776925188
2283.0,2.929621724146535
2320.0,2.937485362446098
2357.0,2.9453033753278604
2394.0,2.9530803353931354
2431.0,2.9608205069742874
2467.0,2.968320237076611
2504.0,2.976000009624728
2541.0,2.9836547244553815
2578.0,2.991287958880011
2615.0,2.998903152072525
2651.0,3.0062983414470144
2688.0,3.0138874746381976
2725.0,3.0214679577553314
2762.0,3.029042689515798
2799.0,3.0366144368419428
2836.0,3.0441858427680573
2872.0,3.0515546973819907
2909.0,3.0591327610469268
2946.0,3.06671770256433
2983.0,3.0743117658546955
3020.0,3.0819170805288634
3056.0,3.0893295664931153
3093.0,3.0969629313330103
3130.0,3.104613299029781
3167.0,3.112282415882435
3204.0,3.119971938346019
3241.0,3.12768342162017
3277.0,3.1352089572891044
3314.0,3.1429679474708365
3351.0,3.1507529469441393
3388.0,3.158565127958876
3425.0,3.1664055592384885
3461.0,3.1740621148412815
3498.0,3.1819610011204373
3535.0,3.1898907077474474
3572.0,3.19785187206557
3609.0,3.205845059547724
3646.0,3.2138706980678586
3682.0,3.2217108826227823
3719.0,3.2298014250703995
3756.0,3.2379250728932107
3793.0,3.246081844057681
3830.0,3.254271610588357
3866.0,3.26227148581924
3903.0,3.2705255914173
3940.0,3.278811672468772
3977.0,3.2871291566084446
4014.0,3.295477348831302
4051.0,3.3038554562357407
4087.0,3.3120349106175957
4124.0,3.3204691483883013
4161.0,3.3289301672743514
4198.0,3.3374167005740745
4235.0,3.3459273495298296
4271.0,3.3542296690435593
4308.0,3.3627832911358366
4345.0,3.371356149772042
4382.0,3.3799463539708317
4419.0,3.388551935384358
4456.0,3.397170801187533
4492.0,3.4055673627619987
4529.0,3.4142058046574104
4566.0,3.422850612641216
4603.0,3.4314992213258164
4640.0,3.44014896890684
4676.0,3.4485633448696684
4713.0,3.4572071152417534
4750.0,3.465843521789464
4787.0,3.4744695220856388
4824.0,3.4830819145610588
4861.0,3.491677491593661
4897.0,3.500021407766055
4934.0,3.508573892134764
4971.0,3.517099401109861
5008.0,3.5255943413343154
5045.0,3.534055114341138
5082.0,3.5424780161259277
5118.0,3.5506333679910265
5155.0,3.558970588186
5192.0,3.567258695901708
5229.0,3.5754939339598457
5266.0,3.583672403965564
5302.0,3.591571783665091
5339.0,3.5996271900380066
5376.0,3.6076145961567274
5413.0,3.6155303480952927
5450.0,3.6233708243685814
5487.0,3.631132560503426
5523.0,3.638605694803959
5560.0,3.646202304010014
5597.0,3.6537107222413265
5634.0,3.661128086273356
5671.0,3.6684518768978602
5707.0,3.675485813852365
5744.0,3.6826188165995424
5781.0,3.689652624173189
5818.0,3.6965859579566254
5855.0,3.703417955469164
5892.0,3.7101480881786197
5928.0,3.7165984863649015
5965.0,3.723127721290105
6002.0,3.729555806789702
6039.0,3.735883740562982
6076.0,3.74211268471147
6112.0,3.7480797231283347
6149.0,3.754118117583526
6186.0,3.7600627161159217
6223.0,3.765915687285231
6260.0,3.7716792986542913
6297.0,3.7773559593719073
6333.0,3.782797965531784
6370.0,3.7883101960871253
6407.0,3.793742807668359
6444.0,3.799098123282534
6481.0,3.8043787829202746
6517.0,3.809447433042135
6554.0,3.8145879442814876
6591.0,3.8196609286835006
6628.0,3.824668674430127
6665.0,3.829613378827599
6702.0,3.834497194119236
6738.0,3.8391925301475647
6775.0,3.8439621864074103
6812.0,3.848676901550003
6849.0,3.8533385063194276
6886.0,3.8579488099708836
6922.0,3.8623869097766486
6959.0,3.86690099339134
6996.0,3.8713687209307395
7033.0,3.8757916329348023
7070.0,3.880171234670992
7107.0,3.8845089683177263
7143.0,3.8886906003007353
7180.0,3.89294974330038
7217.0,3.8971710360759584
7254.0,3.901355785611767
7291.0,3.9055047940595844
7327.0,3.909508877320463
7364.0,3.913591105800176
7401.0,3.9176410279737865
7438.0,3.9216597964795543
7475.0,3.925648442657285
7512.0,3.929607986629471
7548.0,3.933433461859112
7585.0,3.9373383164315805
7622.0,3.941216784057789
7659.0,3.945069742948883
7696.0,3.948897994525288
7732.0,3.9525998136787077
7769.0,3.956381619892195
7806.0,3.9601409967452317
7843.0,3.963878638806362
7880.0,3.9675952612138037
7917.0,3.9712915494567436
7953.0,3.9748689803944375
7990.0,3.9785269236370606
8027.0,3.9821662938812503
8064.0,3.9857876156413647
8101.0,3.9893914241229003
8137.0,3.9928815163960856
8174.0,3.9964522189620073
8211.0,4.000006830145905
8248.0,4.003545768901571
8285.0,4.00706943886339
8322.0,4.010578217250333
8358.0,4.013978211638025
8395.0,4.017458651090466
8432.0,4.020925180503486
8469.0,4.0243780752639235
8506.0,4.027817632611632
8542.0,4.031151603426011
8579.0,4.034565439912084
8616.0,4.037966555435835
8653.0,4.041355082460447
8690.0,4.0447311959400025
8727.0,4.048095005124894
8763.0,4.051356196821014
8800.0,4.054696019923217
8837.0,4.058023766349695
8874.0,4.061339459561559
8911.0,4.064643191856739
8947.0,4.067846147485091
8984.0,4.071126289980101
9021.0,4.074394428756111
9058.0,4.077650524107944
9095.0,4.080894551810264
9132.0,4.084126398362738
9168.0,4.087259132517903
9205.0,4.090466706051899
9242.0,4.09366179764122
9279.0,4.096844289246626
9316.0,4.100014082811404
9352.0,4.103085911175102
9389.0,4.106230267276199
9426.0,4.109361435965665
9463.0,4.112479297277369
9500.0,4.115583681465156
